YEAR,QUARTER,MONTH,GEOGRAPHY,MARKET,COUNTRY,UT15_NAME,UT17_NAME,UT20_NAME,UT30_NAME,REVENUE,GROSS_PROFIT,REGION,BRANCH,REVENUE_PY,GROSS_PROFIT_PY,REVENUE_PPY,GROSS_PROFIT_PPY
2023,4,10,EMEA,Middle East/Africa Market,Oman,Unassigned,Unassigned,Unassigned,Unassigned,0.0,-1129.52,Gulf Levante and Pakistan Region,Unassigned,0.0,311.0799865722656,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Pakistan,Automation Platform,Technology Business Management,Observability Portfolio,IT Automation Heritage,7414.39,7414.39,Gulf Levante and Pakistan Region,GLP Non Sales,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Pakistan,Storage TPS,Storage for Data Resiliency SW Market,Storage for Data Resiliency SW,Storage Protect,438.2,438.2,Gulf Levante and Pakistan Region,GLP Non Sales,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Pakistan,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage FlashSystem FS5xxx SW - Legacy (TPS),0.0,0.0,Gulf Levante and Pakistan Region,GLP Non Sales,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Pakistan,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage Insights/Pro & Spectrum Control,85.75,85.75,Gulf Levante and Pakistan Region,GLP Non Sales,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Pakistan,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Automation Top (AUO),16.53,16.53,Gulf Levante and Pakistan Region,PK Select Territory,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Pakistan,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),"Partner Rebates, Unassigned, Miscds, Other (AUO)",20.33,20.33,Gulf Levante and Pakistan Region,PK Select Territory,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Pakistan,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),"Sustainability Software Top-BP Rebates, Acctg Miscodes (AUO)",0.62,0.62,Gulf Levante and Pakistan Region,PK Select Territory,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Pakistan,Automation Platform,Security Threat Management,Security Threat Mgmt,QRadar Suite (Software),0.0,0.0,Gulf Levante and Pakistan Region,PK Select Territory,82175.4921875,82175.4921875,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Pakistan,Data Platform,Data and AI Top (AUO),Data Platform Top Portfolio (AUO),Data Platform Top (AUO),24.09,24.09,Gulf Levante and Pakistan Region,PK Select Territory,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Pakistan,Power TPS,Power TPS Market,Power TPS Portfolio,Power Compilers,0.0,0.0,Gulf Levante and Pakistan Region,PK Select Territory,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Pakistan,Power TPS,Power TPS Market,Power TPS Portfolio,Power Middleware,0.0,0.0,Gulf Levante and Pakistan Region,PK Select Territory,8886.150390625,8886.150390625,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Pakistan,Storage TPS,Storage Operations / Services SW Market,Storage Operations / Services SW,Storage Top SW (TPS)(AUO),0.09,0.09,Gulf Levante and Pakistan Region,PK Select Territory,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Pakistan,Storage TPS,Storage for Data and AI SW Market,Storage for Data and AI SW,Storage Scale SW (TPS),0.0,0.0,Gulf Levante and Pakistan Region,PK Select Territory,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Pakistan,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage FlashSystem FS5xxx SW - Legacy (TPS),0.0,0.0,Gulf Levante and Pakistan Region,PK Select Territory,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Pakistan,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage FlashSystem FS7xxx SW - Legacy (TPS),839.58,839.58,Gulf Levante and Pakistan Region,PK Select Territory,28.690000534057617,28.690000534057617,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Pakistan,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage FlashSystem FS9xxx SW - Legacy (TPS),0.0,0.0,Gulf Levante and Pakistan Region,PK Select Territory,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Pakistan,Unassigned,Unassigned,Unassigned,Unassigned,0.0,-18515.11,Gulf Levante and Pakistan Region,PK Select Territory,0.0,-536.5399780273438,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Pakistan,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Automation Top (AUO),-5294.55,-5294.55,Gulf Levante and Pakistan Region,Unassigned,-6079.740234375,-6079.740234375,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Pakistan,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),"Partner Rebates, Unassigned, Miscds, Other (AUO)",-6512.08,-6512.08,Gulf Levante and Pakistan Region,Unassigned,-1074.8199462890625,-1074.8199462890625,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Pakistan,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),"Sustainability Software Top-BP Rebates, Acctg Miscodes (AUO)",-199.36,-199.36,Gulf Levante and Pakistan Region,Unassigned,-83.87999725341797,-83.87999725341797,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Pakistan,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Watson FSS Top (AUO),0.0,0.0,Gulf Levante and Pakistan Region,Unassigned,-854.77001953125,-854.77001953125,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Pakistan,Data Platform,Data Fabric,Content Management,Business Automation Top (AUO),0.0,0.0,Gulf Levante and Pakistan Region,Unassigned,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Pakistan,Data Platform,Data and AI Top (AUO),Data Platform Top Portfolio (AUO),Data Platform Top (AUO),-7720.66,-7720.66,Gulf Levante and Pakistan Region,Unassigned,-2511.0400390625,-2511.0400390625,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Pakistan,Power TPS,Power TPS Market,Power TPS Portfolio,Power Middleware,0.0,0.0,Gulf Levante and Pakistan Region,Unassigned,-2.309999942779541,-2.309999942779541,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Pakistan,Storage TPS,Storage Operations / Services SW Market,Storage Operations / Services SW,Storage Top SW (TPS)(AUO),-23.75,-23.75,Gulf Levante and Pakistan Region,Unassigned,-251.88999938964844,-251.88999938964844,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Pakistan,Unassigned,Unassigned,Unassigned,Unassigned,0.0,1189.52,Gulf Levante and Pakistan Region,Unassigned,0.0,641.22998046875,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Pakistan,Z TPS,zTPS Operations / Services Market,zTPS Operations / Services,"zTPS Top - Acctg Adj, BP Rebates (AUO)",0.0,0.0,Gulf Levante and Pakistan Region,Unassigned,-42.220001220703125,-42.220001220703125,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Qatar,Automation Platform,Application Development & Integration,Application Development,WebSphere Application Server,0.0,0.0,Gulf Levante and Pakistan Region,QA Select Territory,156391.40625,156391.40625,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Qatar,Automation Platform,Application Development & Integration,Application Integration,Cloud Pak for Integration,20291.55,20291.55,Gulf Levante and Pakistan Region,QA Select Territory,14865.7998046875,14865.7998046875,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Qatar,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),"Partner Rebates, Unassigned, Miscds, Other (AUO)",-253.89,-253.89,Gulf Levante and Pakistan Region,QA Select Territory,43516.7109375,43516.7109375,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Qatar,Automation Platform,Security Threat Management,Security Threat Mgmt,QRadar SIEM,0.0,0.0,Gulf Levante and Pakistan Region,QA Select Territory,-11495.6796875,-11495.6796875,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Qatar,Automation Platform,Security Threat Management,Security Threat Mgmt,QRadar SOAR,0.0,0.0,Gulf Levante and Pakistan Region,QA Select Territory,-19025.490234375,-19025.490234375,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Qatar,Automation Platform,Security Threat Management,Security Threat Mgmt,QRadar Suite (Software),-288.85,-288.85,Gulf Levante and Pakistan Region,QA Select Territory,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Qatar,Automation Platform,Technology Business Management,Observability Portfolio,Instana,0.0,0.0,Gulf Levante and Pakistan Region,QA Select Territory,-431.9599914550781,-431.9599914550781,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Qatar,Automation Platform,Technology Business Management,Observability Portfolio,Turbonomic,0.0,0.0,Gulf Levante and Pakistan Region,QA Select Territory,-661.760009765625,-661.760009765625,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Qatar,Data Platform,Data Fabric,Data Integration,Data Replication,0.0,0.0,Gulf Levante and Pakistan Region,QA Select Territory,27468.08984375,27468.08984375,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Qatar,Data Platform,Data Fabric,Databases for z/OS,Db2 Tools for Z,0.0,0.0,Gulf Levante and Pakistan Region,QA Select Territory,161608.765625,161608.765625,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Qatar,Power TPS,Power TPS Market,Power TPS Portfolio,Power Compilers,0.0,0.0,Gulf Levante and Pakistan Region,QA Select Territory,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Qatar,Power TPS,Power TPS Market,Power TPS Portfolio,Power Middleware,0.0,0.0,Gulf Levante and Pakistan Region,QA Select Territory,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Qatar,Storage TPS,Storage Operations / Services SW Market,Storage Operations / Services SW,Storage Top SW (TPS)(AUO),0.0,0.0,Gulf Levante and Pakistan Region,QA Select Territory,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Qatar,Storage TPS,Storage for Data Resiliency SW Market,Storage for Data Resiliency SW,Storage Protect Plus (inc CDM & Sentinel),0.0,0.0,Gulf Levante and Pakistan Region,QA Select Territory,23076.69921875,23076.69921875,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Qatar,Storage TPS,Storage for Data and AI SW Market,Storage for Data and AI SW,Storage Scale SW (TPS),0.0,0.0,Gulf Levante and Pakistan Region,QA Select Territory,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Qatar,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage FlashSystem FS5xxx SW - Legacy (TPS),0.0,0.0,Gulf Levante and Pakistan Region,QA Select Territory,233.25999450683594,233.25999450683594,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Qatar,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage FlashSystem FS7xxx SW - Legacy (TPS),818.35,818.35,Gulf Levante and Pakistan Region,QA Select Territory,1696.199951171875,1696.199951171875,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Qatar,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage FlashSystem FS9xxx SW - Legacy (TPS),0.0,0.0,Gulf Levante and Pakistan Region,QA Select Territory,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Qatar,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage Insights/Pro & Spectrum Control,799.54,799.54,Gulf Levante and Pakistan Region,QA Select Territory,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Qatar,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage Virtualize,0.0,0.0,Gulf Levante and Pakistan Region,QA Select Territory,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Qatar,Unassigned,Unassigned,Unassigned,Unassigned,0.0,-76734.42,Gulf Levante and Pakistan Region,QA Select Territory,0.0,-224547.34375,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Qatar,Z TPS,Z IT Operations Management,Z Observability and Automation,Z IT Automation,0.0,0.0,Gulf Levante and Pakistan Region,QA Select Territory,26199.7109375,26199.7109375,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Qatar,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Automation Top (AUO),0.0,0.0,Gulf Levante and Pakistan Region,Unassigned,-172.8000030517578,-172.8000030517578,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Qatar,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),"Partner Rebates, Unassigned, Miscds, Other (AUO)",-19.29,-19.29,Gulf Levante and Pakistan Region,Unassigned,-4398.25,-4398.25,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Qatar,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Watson FSS Top (AUO),-0.7,-0.7,Gulf Levante and Pakistan Region,Unassigned,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Qatar,Automation Platform,Technology Business Management,Observability Portfolio,Turbonomic,0.0,0.0,Gulf Levante and Pakistan Region,Unassigned,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Qatar,Data Platform,Data Fabric,Content Management,Business Automation Top (AUO),0.0,0.0,Gulf Levante and Pakistan Region,Unassigned,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Qatar,Data Platform,Data and AI Top (AUO),Data Platform Top Portfolio (AUO),Data Platform Top (AUO),-9.88,-9.88,Gulf Levante and Pakistan Region,Unassigned,-2430.2900390625,-2430.2900390625,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Qatar,Unassigned,Unassigned,Unassigned,Unassigned,0.0,-1505.33,Gulf Levante and Pakistan Region,Unassigned,0.0,-59030.53125,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Rwanda,Automation Platform,Application Development & Integration,Application Integration,Aspera,0.01,0.01,North East Africa Region,East Afr Select,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Rwanda,Automation Platform,Technology Business Management,Observability Portfolio,IT Automation Heritage,0.0,0.0,North East Africa Region,East Afr Select,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Rwanda,Power TPS,Power TPS Market,Power TPS Portfolio,Power Compilers,0.0,0.0,North East Africa Region,East Afr Select,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Rwanda,Storage TPS,Storage Operations / Services SW Market,Storage Operations / Services SW,Storage Top SW (TPS)(AUO),0.0,0.0,North East Africa Region,East Afr Select,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Rwanda,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage FlashSystem FS5xxx SW - Legacy (TPS),0.0,0.0,North East Africa Region,East Afr Select,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Rwanda,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage FlashSystem FS7xxx SW - Legacy (TPS),0.0,0.0,North East Africa Region,East Afr Select,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Rwanda,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage FlashSystem FS9xxx SW - Legacy (TPS),0.0,0.0,North East Africa Region,East Afr Select,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Rwanda,Unassigned,Unassigned,Unassigned,Unassigned,0.0,-9.94,North East Africa Region,Unassigned,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Saudi Arabia,Automation Platform,Application Development & Integration,Application Development,Cloud Pak for Applications,0.0,0.0,Saudi Arabia Region,SA Select Territory,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Saudi Arabia,Automation Platform,Application Development & Integration,Application Development,WebSphere Application Server,173.41,173.41,Saudi Arabia Region,SA Select Territory,15822.4697265625,15822.4697265625,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Saudi Arabia,Automation Platform,Application Development & Integration,Application Integration,Cloud Pak for Integration,83018.3,83018.3,Saudi Arabia Region,SA Select Territory,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Saudi Arabia,Automation Platform,Application Development & Integration,Application Integration,DataPower Appliances,0.0,0.0,Saudi Arabia Region,SA Select Territory,148808.953125,147479.15625,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Saudi Arabia,Automation Platform,Application Development & Integration,Engineering Lifecycle Management,Engineering Lifecycle Management Suite,0.0,0.0,Saudi Arabia Region,SA Select Territory,454189.5,454189.5,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Saudi Arabia,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Automation Top (AUO),0.19,0.19,Saudi Arabia Region,SA Select Territory,21.389999389648438,21.389999389648438,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Saudi Arabia,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),"Partner Rebates, Unassigned, Miscds, Other (AUO)",280288.78,280288.78,Saudi Arabia Region,SA Select Territory,7.920000076293945,7.920000076293945,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Saudi Arabia,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),"Sustainability Software Top-BP Rebates, Acctg Miscodes (AUO)",0.14,0.14,Saudi Arabia Region,SA Select Territory,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Saudi Arabia,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Watson FSS Top (AUO),0.23,0.23,Saudi Arabia Region,SA Select Territory,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Saudi Arabia,Automation Platform,Infrastructure Automation,Network Management,SevOne,0.0,0.0,Saudi Arabia Region,SA Select Territory,195062.75,195062.75,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Saudi Arabia,Automation Platform,Security Threat Management,Security Threat Mgmt,QRadar SIEM,171899.96,171899.96,Saudi Arabia Region,SA Select Territory,21729.7890625,21729.7890625,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Saudi Arabia,Automation Platform,Security Threat Management,Security Threat Mgmt,QRadar Suite (Software),-13484.98,-13484.98,Saudi Arabia Region,SA Select Territory,595762.25,595762.25,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Saudi Arabia,Automation Platform,Technology Business Management,Asset Lifecycle Management,Maximo,0.0,0.0,Saudi Arabia Region,SA Select Territory,95126.84375,95126.84375,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Saudi Arabia,Automation Platform,Technology Business Management,Observability Portfolio,Cloud Pak for AIOps,0.0,0.0,Saudi Arabia Region,SA Select Territory,108803.453125,108803.453125,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Saudi Arabia,Automation Platform,Technology Business Management,Observability Portfolio,IT Automation Heritage,3429.73,3429.73,Saudi Arabia Region,SA Select Territory,2166.77001953125,2166.77001953125,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Saudi Arabia,Automation Platform,Technology Business Management,Observability Portfolio,Operations Insights,0.0,0.0,Saudi Arabia Region,SA Select Territory,74937.6484375,74937.6484375,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Saudi Arabia,Data Platform,AI Productivity,AI Assistants,watsonx Orchestrate,0.0,0.0,Saudi Arabia Region,SA Select Territory,59177.9609375,59177.9609375,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Saudi Arabia,Data Platform,Data Fabric,Data Intelligence,Cloud Pak for Data,0.0,0.0,Saudi Arabia Region,SA Select Territory,810.4600219726562,810.4600219726562,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Saudi Arabia,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage FlashSystem FS7xxx SW - Legacy (TPS),449.5,449.5,Saudi Arabia Region,SA Select Territory,6975.4599609375,6975.4599609375,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Saudi Arabia,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage FlashSystem FS9xxx SW - Legacy (TPS),0.0,0.0,Saudi Arabia Region,SA Select Territory,314.9599914550781,314.9599914550781,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Saudi Arabia,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage Virtualize,0.0,0.0,Saudi Arabia Region,SA Select Territory,209.00999450683594,209.00999450683594,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Saudi Arabia,Unassigned,Unassigned,Unassigned,Unassigned,0.0,-554881.67,Saudi Arabia Region,SA Select Territory,0.0,-684602.0625,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Saudi Arabia,Automation Platform,Application Development & Integration,Application Integration,Cloud Pak for Integration,0.0,0.0,Saudi Arabia Region,Unassigned,20340.080078125,20340.080078125,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Saudi Arabia,Automation Platform,Application Development & Integration,Application Integration,DataPower Appliances,0.0,0.0,Saudi Arabia Region,Unassigned,289271.90625,152257.046875,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Saudi Arabia,Automation Platform,Application Development & Integration,Application Integration,MQ Appliances,0.0,0.0,Saudi Arabia Region,Unassigned,246654.1875,202268.28125,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Saudi Arabia,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Automation Top (AUO),6670.53,6670.53,Saudi Arabia Region,Unassigned,-38928.46875,-38928.46875,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Saudi Arabia,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),"Partner Rebates, Unassigned, Miscds, Other (AUO)",-32925.15,-32925.15,Saudi Arabia Region,Unassigned,-15196.849609375,-15196.849609375,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Saudi Arabia,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),"Sustainability Software Top-BP Rebates, Acctg Miscodes (AUO)",-43227.82,-43227.82,Saudi Arabia Region,Unassigned,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Saudi Arabia,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Watson FSS Top (AUO),-51211.57,-51211.57,Saudi Arabia Region,Unassigned,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Saudi Arabia,Automation Platform,Security Threat Management,Security Threat Mgmt,QRadar SIEM,-7427.71,-7427.71,Saudi Arabia Region,Unassigned,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Saudi Arabia,Automation Platform,Technology Business Management,Observability Portfolio,Turbonomic,0.0,0.0,Saudi Arabia Region,Unassigned,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Saudi Arabia,Data Platform,Data Fabric,Content Management,Business Automation Top (AUO),0.0,0.0,Saudi Arabia Region,Unassigned,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Saudi Arabia,Data Platform,Data and AI Top (AUO),Data Platform Top Portfolio (AUO),Data Platform Top (AUO),99015.25,99015.25,Saudi Arabia Region,Unassigned,-16180.3896484375,-16180.3896484375,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Saudi Arabia,Storage TPS,Storage Operations / Services SW Market,Storage Operations / Services SW,Storage Top SW (TPS)(AUO),-5673.21,-5673.21,Saudi Arabia Region,Unassigned,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Saudi Arabia,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage FlashSystem FS5xxx SW - Legacy (TPS),0.0,0.0,Saudi Arabia Region,Unassigned,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Saudi Arabia,Unassigned,Unassigned,Unassigned,Unassigned,0.0,-4298.55,Saudi Arabia Region,Unassigned,0.0,32163.900390625,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Seychelles,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage FlashSystem FS7xxx SW - Legacy (TPS),0.0,0.0,Africa Alliance Region,Central Afr Select,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,Sierra Leone,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage FlashSystem FS7xxx SW - Legacy (TPS),0.0,0.0,Africa Alliance Region,West Afr Select,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,South Africa,Unassigned,Unassigned,Unassigned,Unassigned,0.0,0.0,South Africa Region,Central Afr Select,0.0,-11643.0302734375,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,South Africa,Automation Platform,Application Development & Integration,Application Development,WebSphere Application Server,0.0,0.0,South Africa Region,Unassigned,-19.399999618530273,-19.399999618530273,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,South Africa,Automation Platform,Application Development & Integration,Application Integration,Cloud Pak for Integration,-4527.48,-4527.48,South Africa Region,Unassigned,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,South Africa,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Automation Top (AUO),59839.19,59839.19,South Africa Region,Unassigned,-21075.140625,-21075.140625,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,South Africa,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),"Partner Rebates, Unassigned, Miscds, Other (AUO)",9190.52,9190.52,South Africa Region,Unassigned,-2614.050048828125,-2614.050048828125,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,South Africa,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),"Sustainability Software Top-BP Rebates, Acctg Miscodes (AUO)",28002.11,28002.11,South Africa Region,Unassigned,-234.97000122070312,-234.97000122070312,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,South Africa,Automation Platform,Technology Business Management,Observability Portfolio,Turbonomic,0.0,0.0,South Africa Region,Unassigned,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,South Africa,Data Platform,Data Fabric,Content Management,Business Automation Top (AUO),0.0,0.0,South Africa Region,Unassigned,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,South Africa,Data Platform,Data Fabric,Data Intelligence,SPSS Statistics,-1150.1,-1150.1,South Africa Region,Unassigned,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Middle East/Africa Market,South Africa,Data Platform,Data and AI Top (AUO),Data Platform Top Portfolio (AUO),Data Platform Top (AUO),-5349.09,-5349.09,South Africa Region,Unassigned,-9156.1103515625,-9156.1103515625,0.0,0.0
