CALL,WON,UPSIDE,QUALIFY_PLUS,PROPOSE_PLUS,NEGOTIATE_PLUS,OPEN_PIPELINE,VALUE,PPA,PPV,HIGH_PWP_OUT_CALL,LOW_PWP_IN_CALL,YEAR,QUARTER,WEEK,RELATIVE_QUARTER_MNEUMONIC,SNAPSHOT_LEVEL,SALES_STAGE,DEAL_SIZE,CLIENT_TYPE,CLIENT_SUB_TYPE,GEOGRAPHY,MARKET,COUNTRY,REGION,BRANCH,UT15_NAME,UT17_NAME,UT20_NAME,UT30_NAME,SALES_WEEK_DESCRIPTION
0.0,0.0,0.0,174000.0,0.0,0.0,174000.0,174000.0,1038.0,14251.0,0.0,0.0,2023,4,-1,NQ,W,Qualify,<1M,Coverage Select,Select Digital,Americas,US National Market,US National Market,US Northeast Region,02. CT-NJ-NY Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W-1
0.0,0.0,0.0,25000.0,0.0,0.0,25000.0,25000.0,478.0,660.0,0.0,0.0,2023,4,1,CQ,W,Qualify,<1M,Coverage Select,Select Digital,Americas,US National Market,US National Market,US Northeast Region,02. CT-NJ-NY Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
0.0,0.0,43884.0,43884.0,43884.0,43884.0,43884.0,43884.0,36572.0,23040.0,36282.0,0.0,2023,4,1,CQ,W,Negotiate,<1M,Coverage Select,Select TSR,Americas,US National Market,US National Market,US Northeast Region,02. CT-NJ-NY Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
508876.32,508876.32,0.0,0.0,0.0,0.0,0.0,508876.32,0.0,0.0,0.0,0.0,2023,4,14,PQ,W,Won,<1M,Coverage Select,Select BPS-T,Americas,US National Market,US National Market,US Northeast Region,02. CT-NJ-NY Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W14
54510.0,54510.0,0.0,0.0,0.0,0.0,0.0,54510.0,0.0,0.0,0.0,0.0,2023,4,14,PQ,W,Won,<1M,Coverage Select,Select Clients,Americas,US National Market,US National Market,US Northeast Region,02. CT-NJ-NY Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W14
43963.03,43963.03,0.0,0.0,0.0,0.0,0.0,43963.03,0.0,0.0,0.0,0.0,2023,4,14,PQ,W,Won,<1M,Coverage Select,Select Digital,Americas,US National Market,US National Market,US Northeast Region,02. CT-NJ-NY Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W14
43884.0,43884.0,0.0,0.0,0.0,0.0,0.0,43884.0,0.0,0.0,0.0,0.0,2023,4,14,PQ,W,Won,<1M,Coverage Select,Select TSR,Americas,US National Market,US National Market,US Northeast Region,02. CT-NJ-NY Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W14
0.0,0.0,0.0,10000.0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,2023,4,-2,NQ+1,W,Qualify,<1M,Coverage Select,Select Build/Service,Americas,US National Market,US National Market,US Northeast Region,03. OH-PA Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W-2
0.0,0.0,0.0,10000.0,0.0,0.0,10000.0,10000.0,41.0,2557.0,0.0,0.0,2023,4,-1,NQ,W,Qualify,<1M,Coverage Select,Select Build/Service,Americas,US National Market,US National Market,US Northeast Region,03. OH-PA Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W-1
0.0,0.0,0.0,10000.0,0.0,0.0,10000.0,10000.0,79.0,300.0,0.0,0.0,2023,4,1,CQ,W,Qualify,<1M,Coverage Select,Select Build/Service,Americas,US National Market,US National Market,US Northeast Region,03. OH-PA Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
0.0,0.0,0.0,3500.0,0.0,0.0,3500.0,3500.0,0.0,0.0,0.0,0.0,2023,4,-2,NQ+1,W,Qualify,<1M,Coverage Select,Select Clients,Americas,US National Market,US National Market,US Northeast Region,03. OH-PA Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W-2
0.0,0.0,0.0,5168.0,0.0,0.0,5168.0,5168.0,86.0,1180.0,0.0,0.0,2023,4,-1,NQ,W,Qualify,<1M,Coverage Select,Select Clients,Americas,US National Market,US National Market,US Northeast Region,03. OH-PA Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W-1
0.0,0.0,0.0,12500.0,0.0,0.0,12500.0,12500.0,194.0,268.0,0.0,0.0,2023,4,1,CQ,W,Qualify,<1M,Coverage Select,Select Clients,Americas,US National Market,US National Market,US Northeast Region,03. OH-PA Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
3530.59,0.0,0.0,3530.59,3530.59,3530.59,3530.59,3530.59,2992.0,0.0,0.0,0.0,2023,4,1,CQ,W,Closing,<1M,Coverage Select,Select Digital,Americas,US National Market,US National Market,US Northeast Region,03. OH-PA Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
0.0,0.0,0.0,35941.0,0.0,0.0,35941.0,35941.0,0.0,0.0,0.0,0.0,2023,4,-2,NQ+1,W,Qualify,<1M,Coverage Select,Select Digital,Americas,US National Market,US National Market,US Northeast Region,03. OH-PA Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W-2
0.0,0.0,0.0,15941.0,0.0,0.0,15941.0,15941.0,83.0,1139.0,0.0,0.0,2023,4,-1,NQ,W,Qualify,<1M,Coverage Select,Select Digital,Americas,US National Market,US National Market,US Northeast Region,03. OH-PA Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W-1
0.0,0.0,0.0,32500.0,0.0,0.0,32500.0,32500.0,447.0,618.0,0.0,0.0,2023,4,1,CQ,W,Qualify,<1M,Coverage Select,Select Digital,Americas,US National Market,US National Market,US Northeast Region,03. OH-PA Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
4030.59,4030.59,0.0,0.0,0.0,0.0,0.0,4030.59,0.0,0.0,0.0,0.0,2023,4,14,PQ,W,Won,<1M,Coverage Select,Select Digital,Americas,US National Market,US National Market,US Northeast Region,03. OH-PA Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W14
0.0,0.0,0.0,12500.0,0.0,0.0,12500.0,12500.0,824.0,1139.0,0.0,0.0,2023,4,1,CQ,W,Qualify,<1M,Coverage Select,Select BPS-T,Americas,US National Market,US National Market,US Northeast Region,04. DC-DE-MD-WV-VA Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
0.0,0.0,0.0,50000.0,0.0,0.0,50000.0,50000.0,187.0,2568.0,0.0,0.0,2023,4,-1,NQ,W,Qualify,<1M,Coverage Select,Select Clients,Americas,US National Market,US National Market,US Northeast Region,04. DC-DE-MD-WV-VA Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W-1
716.4,0.0,0.0,716.4,716.4,716.4,716.4,716.4,451.0,0.0,0.0,0.0,2023,4,1,CQ,W,Closing,<1M,Coverage Select,Select Digital,Americas,US National Market,US National Market,US Northeast Region,04. DC-DE-MD-WV-VA Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
0.0,0.0,5000.0,5000.0,5000.0,0.0,5000.0,5000.0,226.0,3103.0,0.0,0.0,2023,4,-1,NQ,W,Propose,<1M,Coverage Select,Select Digital,Americas,US National Market,US National Market,US Northeast Region,04. DC-DE-MD-WV-VA Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W-1
0.0,0.0,0.0,5000.0,0.0,0.0,5000.0,5000.0,0.0,0.0,0.0,0.0,2023,4,-2,NQ+1,W,Qualify,<1M,Coverage Select,Select Digital,Americas,US National Market,US National Market,US Northeast Region,04. DC-DE-MD-WV-VA Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W-2
0.0,0.0,0.0,17500.0,0.0,0.0,17500.0,17500.0,265.0,365.0,0.0,0.0,2023,4,1,CQ,W,Qualify,<1M,Coverage Select,Select Digital,Americas,US National Market,US National Market,US Northeast Region,04. DC-DE-MD-WV-VA Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
20671.02,20671.02,0.0,0.0,0.0,0.0,0.0,20671.02,20310.0,0.0,0.0,0.0,2023,4,1,CQ,W,Won,<1M,Coverage Select,Select Digital,Americas,US National Market,US National Market,US Northeast Region,04. DC-DE-MD-WV-VA Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
0.0,0.0,0.0,1668.0,0.0,0.0,1668.0,1668.0,33.0,453.0,0.0,0.0,2023,4,-1,NQ,W,Qualify,<1M,Coverage Select,Select TSR,Americas,US National Market,US National Market,US Northeast Region,04. DC-DE-MD-WV-VA Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W-1
0.0,0.0,0.0,5000.0,0.0,0.0,5000.0,5000.0,88.0,121.0,0.0,0.0,2023,4,1,CQ,W,Qualify,<1M,Coverage Select,Select TSR,Americas,US National Market,US National Market,US Northeast Region,04. DC-DE-MD-WV-VA Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
26387.42,26387.42,0.0,0.0,0.0,0.0,0.0,26387.42,0.0,0.0,0.0,0.0,2023,4,14,PQ,W,Won,<1M,Coverage Select,Select Digital,Americas,US National Market,US National Market,US Northeast Region,04. DC-DE-MD-WV-VA Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W14
0.0,0.0,0.0,12500.0,0.0,0.0,12500.0,12500.0,169.0,233.0,0.0,0.0,2023,4,1,CQ,W,Qualify,<1M,Coverage Select,Select BPS-T,Americas,US National Market,US National Market,US Northeast Region,05. NC-SC Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
0.0,0.0,0.0,15941.0,0.0,0.0,15941.0,15941.0,0.0,0.0,0.0,0.0,2023,4,-2,NQ+1,W,Qualify,<1M,Coverage Select,Select Digital,Americas,US National Market,US National Market,US Northeast Region,05. NC-SC Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W-2
0.0,0.0,0.0,15941.0,0.0,0.0,15941.0,15941.0,92.0,1263.0,0.0,0.0,2023,4,-1,NQ,W,Qualify,<1M,Coverage Select,Select Digital,Americas,US National Market,US National Market,US Northeast Region,05. NC-SC Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W-1
0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,226.0,0.0,0.0,0.0,2023,4,1,CQ,W,Engage,<1M,Coverage Select,Select TSR,Americas,US National Market,US National Market,US Northeast Region,05. NC-SC Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
0.0,0.0,0.0,5000.0,0.0,0.0,5000.0,5000.0,85.0,117.0,0.0,0.0,2023,4,1,CQ,W,Qualify,<1M,Coverage Select,Select Clients,Americas,US National Market,US National Market,US Northeast Region,06. KY-TN Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
0.0,0.0,0.0,50000.0,0.0,0.0,50000.0,50000.0,280.0,3845.0,0.0,0.0,2023,4,-1,NQ,W,Qualify,<1M,Coverage Select,Select BPS-T,Americas,US National Market,US National Market,US Northeast Region,07. AL-GA-MS Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W-1
0.0,0.0,0.0,60000.0,0.0,0.0,60000.0,60000.0,785.0,1085.0,0.0,0.0,2023,4,1,CQ,W,Qualify,<1M,Coverage Select,Select BPS-T,Americas,US National Market,US National Market,US Northeast Region,07. AL-GA-MS Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
717.6,0.0,0.0,717.6,717.6,717.6,717.6,717.6,461.0,0.0,0.0,0.0,2023,4,1,CQ,W,Closing,<1M,Coverage Select,Select Digital,Americas,US National Market,US National Market,US Northeast Region,07. AL-GA-MS Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
0.0,0.0,0.0,20000.0,0.0,0.0,20000.0,20000.0,201.0,2760.0,0.0,0.0,2023,4,-1,NQ,W,Qualify,<1M,Coverage Select,Select Digital,Americas,US National Market,US National Market,US Northeast Region,07. AL-GA-MS Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W-1
0.0,0.0,0.0,20000.0,0.0,0.0,20000.0,20000.0,59.0,81.0,0.0,0.0,2023,4,1,CQ,W,Qualify,<1M,Coverage Select,Select Digital,Americas,US National Market,US National Market,US Northeast Region,07. AL-GA-MS Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
0.0,0.0,0.0,5000.0,0.0,0.0,5000.0,5000.0,0.0,0.0,0.0,0.0,2023,4,-2,NQ+1,W,Qualify,<1M,Coverage Select,Select BPS-T,Americas,US National Market,US National Market,US Northeast Region,08. FL-PR-VI Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W-2
0.0,0.0,0.0,5000.0,0.0,0.0,5000.0,5000.0,41.0,563.0,0.0,0.0,2023,4,-1,NQ,W,Qualify,<1M,Coverage Select,Select BPS-T,Americas,US National Market,US National Market,US Northeast Region,08. FL-PR-VI Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W-1
0.0,0.0,0.0,5000.0,0.0,0.0,5000.0,5000.0,40.0,55.0,0.0,0.0,2023,4,1,CQ,W,Qualify,<1M,Coverage Select,Select BPS-T,Americas,US National Market,US National Market,US Northeast Region,08. FL-PR-VI Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
0.0,0.0,5000.0,5000.0,5000.0,0.0,5000.0,5000.0,169.0,2321.0,0.0,0.0,2023,4,-1,NQ,W,Propose,<1M,Coverage Select,Select Clients,Americas,US National Market,US National Market,US Northeast Region,08. FL-PR-VI Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W-1
0.0,0.0,0.0,5000.0,0.0,0.0,5000.0,5000.0,0.0,0.0,0.0,0.0,2023,4,-2,NQ+1,W,Qualify,<1M,Coverage Select,Select Clients,Americas,US National Market,US National Market,US Northeast Region,08. FL-PR-VI Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W-2
0.0,0.0,0.0,25000.0,0.0,0.0,25000.0,25000.0,687.0,949.0,0.0,0.0,2023,4,1,CQ,W,Qualify,<1M,Coverage Select,Select Clients,Americas,US National Market,US National Market,US Northeast Region,08. FL-PR-VI Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
2795.05,0.0,0.0,2795.05,2795.05,2795.05,2795.05,2795.05,2273.0,0.0,0.0,0.0,2023,4,1,CQ,W,Closing,<1M,Coverage Select,Select Digital,Americas,US National Market,US National Market,US Northeast Region,08. FL-PR-VI Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
0.0,0.0,0.0,5000.0,0.0,0.0,5000.0,5000.0,0.0,0.0,0.0,0.0,2023,4,-2,NQ+1,W,Qualify,<1M,Coverage Select,Select Digital,Americas,US National Market,US National Market,US Northeast Region,08. FL-PR-VI Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W-2
0.0,0.0,0.0,6500.0,0.0,0.0,6500.0,6500.0,73.0,1002.0,0.0,0.0,2023,4,-1,NQ,W,Qualify,<1M,Coverage Select,Select Digital,Americas,US National Market,US National Market,US Northeast Region,08. FL-PR-VI Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W-1
0.0,0.0,0.0,89000.0,0.0,0.0,89000.0,89000.0,7150.0,9890.0,0.0,0.0,2023,4,1,CQ,W,Qualify,<1M,Coverage Select,Select Digital,Americas,US National Market,US National Market,US Northeast Region,08. FL-PR-VI Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
0.0,0.0,0.0,17666.0,0.0,0.0,17666.0,17666.0,0.0,0.0,0.0,0.0,2023,4,-2,NQ+1,W,Qualify,<1M,Coverage Select,Select Build/Service,Americas,US National Market,US National Market,US Northeast Region,10. IL-WI Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W-2
0.0,0.0,0.0,1000.0,0.0,0.0,1000.0,1000.0,11.0,686.0,0.0,0.0,2023,4,-1,NQ,W,Qualify,<1M,Coverage Select,Select Build/Service,Americas,US National Market,US National Market,US Northeast Region,10. IL-WI Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W-1
0.0,0.0,0.0,2870.4,0.0,0.0,2870.4,2870.4,750.0,0.0,0.0,0.0,2023,4,1,CQ,W,Qualify,<1M,Coverage Select,Select Build/Service,Americas,US National Market,US National Market,US Northeast Region,10. IL-WI Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
717.6,0.0,0.0,717.6,717.6,717.6,717.6,717.6,470.0,0.0,0.0,0.0,2023,4,1,CQ,W,Closing,<1M,Coverage Select,Select Digital,Americas,US National Market,US National Market,US Northeast Region,10. IL-WI Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
0.0,0.0,10407.88,10407.88,10407.88,0.0,10407.88,10407.88,6582.0,0.0,0.0,0.0,2023,4,1,CQ,W,Propose,<1M,Coverage Select,Select Digital,Americas,US National Market,US National Market,US Northeast Region,10. IL-WI Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
0.0,0.0,0.0,18333.0,0.0,0.0,18333.0,18333.0,214.0,2939.0,0.0,0.0,2023,4,-1,NQ,W,Qualify,<1M,Coverage Select,Select TSR,Americas,US National Market,US National Market,US Northeast Region,10. IL-WI Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W-1
0.0,0.0,0.0,18333.0,0.0,0.0,18333.0,18333.0,305.0,421.0,0.0,0.0,2023,4,1,CQ,W,Qualify,<1M,Coverage Select,Select TSR,Americas,US National Market,US National Market,US Northeast Region,10. IL-WI Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
717.6,717.6,0.0,0.0,0.0,0.0,0.0,717.6,0.0,0.0,0.0,0.0,2023,4,14,PQ,W,Won,<1M,Coverage Select,Select Digital,Americas,US National Market,US National Market,US Northeast Region,10. IL-WI Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W14
0.0,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,2023,4,-2,NQ+1,W,Qualify,<1M,Coverage Select,Select TSR,Americas,US National Market,US National Market,US Northeast Region,11. MN-ND-SD Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W-2
0.0,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,2023,4,-1,NQ,W,Qualify,<1M,Coverage Select,Select TSR,Americas,US National Market,US National Market,US Northeast Region,11. MN-ND-SD Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W-1
0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,0.0,0.0,0.0,0.0,2023,4,-2,NQ+1,W,Engage,<1M,Coverage Select,Select Digital,Americas,US National Market,US National Market,US Northeast Region,12. AR-IA-KS-MO-NE-OK Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W-2
0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,58.0,0.0,0.0,0.0,2023,4,-1,NQ,W,Engage,<1M,Coverage Select,Select Digital,Americas,US National Market,US National Market,US Northeast Region,12. AR-IA-KS-MO-NE-OK Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W-1
0.0,0.0,0.0,25000.0,0.0,0.0,25000.0,25000.0,0.0,0.0,0.0,0.0,2023,4,-2,NQ+1,W,Qualify,<1M,Coverage Select,Select Digital,Americas,US National Market,US National Market,US Northeast Region,12. AR-IA-KS-MO-NE-OK Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W-2
0.0,0.0,0.0,25000.0,0.0,0.0,25000.0,25000.0,112.0,1538.0,0.0,0.0,2023,4,-1,NQ,W,Qualify,<1M,Coverage Select,Select Digital,Americas,US National Market,US National Market,US Northeast Region,12. AR-IA-KS-MO-NE-OK Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W-1
0.0,0.0,65000.0,65000.0,65000.0,0.0,65000.0,65000.0,704.0,973.0,0.0,0.0,2023,4,1,CQ,W,Propose,<1M,Coverage Select,Select BPS-T,Americas,US National Market,US National Market,US Northeast Region,13. AK-ID-MT-OR-WA Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
0.0,0.0,0.0,15000.0,0.0,0.0,15000.0,15000.0,0.0,0.0,0.0,0.0,2023,4,-2,NQ+1,W,Qualify,<1M,Coverage Select,Select BPS-T,Americas,US National Market,US National Market,US Northeast Region,13. AK-ID-MT-OR-WA Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W-2
0.0,0.0,0.0,15000.0,0.0,0.0,15000.0,15000.0,68.0,933.0,0.0,0.0,2023,4,-1,NQ,W,Qualify,<1M,Coverage Select,Select BPS-T,Americas,US National Market,US National Market,US Northeast Region,13. AK-ID-MT-OR-WA Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W-1
0.0,0.0,0.0,5500.0,0.0,0.0,5500.0,5500.0,482.0,666.0,0.0,0.0,2023,4,1,CQ,W,Qualify,<1M,Coverage Select,Select Clients,Americas,US National Market,US National Market,US Northeast Region,13. AK-ID-MT-OR-WA Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
0.0,0.0,0.0,13333.0,0.0,0.0,13333.0,13333.0,0.0,0.0,0.0,0.0,2023,4,-2,NQ+1,W,Qualify,<1M,Coverage Select,Select Digital,Americas,US National Market,US National Market,US Northeast Region,13. AK-ID-MT-OR-WA Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W-2
0.0,0.0,0.0,13333.0,0.0,0.0,13333.0,13333.0,48.0,659.0,0.0,0.0,2023,4,-1,NQ,W,Qualify,<1M,Coverage Select,Select Digital,Americas,US National Market,US National Market,US Northeast Region,13. AK-ID-MT-OR-WA Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W-1
0.0,0.0,0.0,22500.0,0.0,0.0,22500.0,22500.0,987.0,1364.0,0.0,0.0,2023,4,1,CQ,W,Qualify,<1M,Coverage Select,Select Digital,Americas,US National Market,US National Market,US Northeast Region,13. AK-ID-MT-OR-WA Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
21511.99,21511.99,0.0,0.0,0.0,0.0,0.0,21511.99,0.0,0.0,0.0,0.0,2023,4,14,PQ,W,Won,<1M,Coverage Select,Select Digital,Americas,US National Market,US National Market,US Northeast Region,13. AK-ID-MT-OR-WA Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W14
0.0,0.0,0.0,5000.0,0.0,0.0,5000.0,5000.0,0.0,0.0,0.0,0.0,2023,4,-2,NQ+1,W,Qualify,<1M,Coverage Select,Select BPS-T,Americas,US National Market,US National Market,US Northeast Region,14. CO-WY-UT Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W-2
0.0,0.0,0.0,30000.0,0.0,0.0,30000.0,30000.0,248.0,3405.0,0.0,0.0,2023,4,-1,NQ,W,Qualify,<1M,Coverage Select,Select BPS-T,Americas,US National Market,US National Market,US Northeast Region,14. CO-WY-UT Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W-1
0.0,0.0,0.0,25000.0,0.0,0.0,25000.0,25000.0,244.0,337.0,0.0,0.0,2023,4,1,CQ,W,Qualify,<1M,Coverage Select,Select BPS-T,Americas,US National Market,US National Market,US Northeast Region,14. CO-WY-UT Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
0.0,0.0,0.0,150000.0,0.0,0.0,150000.0,150000.0,4693.0,6492.0,0.0,0.0,2023,4,1,CQ,W,Design,<1M,Coverage Select,Select Clients,Americas,US National Market,US National Market,US Northeast Region,14. CO-WY-UT Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
0.0,0.0,0.0,10627.33,0.0,0.0,10627.33,10627.33,0.0,0.0,0.0,0.0,2023,4,-2,NQ+1,W,Qualify,<1M,Coverage Select,Select Digital,Americas,US National Market,US National Market,US Northeast Region,14. CO-WY-UT Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W-2
0.0,0.0,0.0,30627.33,0.0,0.0,30627.33,30627.33,179.0,2457.0,0.0,0.0,2023,4,-1,NQ,W,Qualify,<1M,Coverage Select,Select Digital,Americas,US National Market,US National Market,US Northeast Region,14. CO-WY-UT Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W-1
8560.8,0.0,0.0,8560.8,8560.8,8560.8,8560.8,8560.8,7467.0,0.0,0.0,0.0,2023,4,1,CQ,W,Closing,<1M,Coverage Select,Select BPS-T,Americas,US National Market,US National Market,US Northeast Region,15. CA-GU-HI-MP Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
0.0,0.0,0.0,12500.0,0.0,0.0,12500.0,12500.0,96.0,1318.0,0.0,0.0,2023,4,-1,NQ,W,Qualify,<1M,Coverage Select,Select BPS-T,Americas,US National Market,US National Market,US Northeast Region,15. CA-GU-HI-MP Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W-1
0.0,0.0,0.0,62500.0,0.0,0.0,62500.0,62500.0,1928.0,2666.0,0.0,0.0,2023,4,1,CQ,W,Qualify,<1M,Coverage Select,Select BPS-T,Americas,US National Market,US National Market,US Northeast Region,15. CA-GU-HI-MP Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
0.0,0.0,0.0,16000.0,0.0,0.0,16000.0,16000.0,0.0,0.0,0.0,0.0,2023,4,-2,NQ+1,W,Qualify,<1M,Coverage Select,Select Build/Service,Americas,US National Market,US National Market,US Northeast Region,15. CA-GU-HI-MP Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W-2
0.0,0.0,0.0,26000.0,0.0,0.0,26000.0,26000.0,160.0,5553.0,0.0,0.0,2023,4,-1,NQ,W,Qualify,<1M,Coverage Select,Select Build/Service,Americas,US National Market,US National Market,US Northeast Region,15. CA-GU-HI-MP Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W-1
0.0,0.0,0.0,1000.0,0.0,0.0,1000.0,1000.0,16.0,60.0,0.0,0.0,2023,4,1,CQ,W,Qualify,<1M,Coverage Select,Select Build/Service,Americas,US National Market,US National Market,US Northeast Region,15. CA-GU-HI-MP Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
0.0,0.0,870315.22,870315.22,870315.22,870315.22,870315.22,870315.22,726791.0,0.0,870315.22,0.0,2023,4,1,CQ,W,Negotiate,<1M,Coverage Select,Select Clients,Americas,US National Market,US National Market,US Northeast Region,15. CA-GU-HI-MP Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
0.0,0.0,0.0,75000.0,0.0,0.0,75000.0,75000.0,0.0,0.0,0.0,0.0,2023,4,-2,NQ+1,W,Qualify,<1M,Coverage Select,Select Clients,Americas,US National Market,US National Market,US Northeast Region,15. CA-GU-HI-MP Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W-2
0.0,0.0,0.0,22500.0,0.0,0.0,22500.0,22500.0,607.0,838.0,0.0,0.0,2023,4,1,CQ,W,Qualify,<1M,Coverage Select,Select Clients,Americas,US National Market,US National Market,US Northeast Region,15. CA-GU-HI-MP Hub,Automation Platform,Application Development & Integration,Application Integration,Aspera,2023Q4W01
