SK_LINE_ITEM,OPPORTUNITY_NUMBER,ACCOUNT_NAME,CALL,WON,UPSIDE,QUALIFY_PLUS,PROPOSE_PLUS,NEGOTIATE_PLUS,OPEN_PIPELINE,VALUE,PPA,PPV,PWP,HIGH_PWP_OUT_CALL,LOW_PWP_IN_CALL,DATE,YEAR,QUARTER,WEEK,RELATIVE_QUARTER_MNEUMONIC,SNAPSHOT_LEVEL,SALES_STAGE,DEAL_SIZE,CLIENT_TYPE,CLIENT_SUB_TYPE,GEOGRAPHY,MARKET,COUNTRY,REGION,UT15_NAME,UT17_NAME,UT20_NAME,UT30_NAME,LINK_TO_ISC,SALES_WEEK_DESCRIPTION,BRANCH,CLOSE_DATE,CLOSE_YEAR,CLOSE_QUARTER,CLOSE_MONTH,CLOSE_WEEK,NEXT_STEP
8688244,0063h00000MQE7jAAH,CUEROS VELEZ S A S,0.0,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,1335.0,1695.0,0.06676163,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Negotiate,<1M,Coverage Select,Select Digital,Americas,Latin America Market,Colombia,Spanish South America Region,Public Cloud Platform,Public Cloud IaaS,Cloud Native IaaS,Cloud Object Storage,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MQE7jAAH/view,2024Q3W06,North SSA Select,2024-08-31,2024,3,8,9,
8688267,0063h00000MQE7jAAH,CUEROS VELEZ S A S,0.0,0.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,3676.0,4669.0,0.07352118,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Negotiate,<1M,Coverage Select,Select Digital,Americas,Latin America Market,Colombia,Spanish South America Region,Public Cloud Platform,Public Cloud IaaS,Extended Enterprise,IaaS Classic,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MQE7jAAH/view,2024Q3W06,North SSA Select,2024-08-31,2024,3,8,9,
8688441,0063h00000MQFbEAAX,EXPERIAN SERVICES CORP,225000.0,0.0,0.0,225000.0,225000.0,0.0,225000.0,225000.0,5620.0,8587.0,0.02497929,0.0,225000.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Propose,<1M,Coverage Select,Select TSR,Americas,US National Market,US National Market,US Northeast Region,Data Platform,Data Fabric,Data Intelligence,Cloud Pak for Data,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MQFbEAAX/view,2024Q3W06,15. CA-GU-HI-MP Hub,2024-09-30,2024,3,9,14,87 Midaug checkpoint on PoC results and proposal 710 PoC moving along 521 AWS env issues opened ticket with AWS Continue to work on PoC 48 Completing PoC documents with AWS and Experian 117 Briefing Complete Working on PoC
8688702,0063h00000MQFbnAAH,IMPERVA INC,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,934.0,1211.0,0.93483853,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Won,<1M,Coverage Select,Select Build/Service,Americas,US National Market,US National Market,US Northeast Region,Automation Platform,Infrastructure Automation,Network Management,NS1,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MQFbnAAH/view,2024Q3W06,03. OH-PA Hub,2024-07-31,2024,3,7,5,712  one last redline  Expect clean versions to Imperva early next week  Hoping to close by 719
8690021,0063h00000MQFr6AAH,NIPPON LIFE INSURANCE,0.0,0.0,28571.42,28571.42,28571.42,0.0,28571.42,28571.42,16117.0,23764.0,0.56410926,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Propose,<1M,Coverage Enterprise,Coverage Enterprise,Japan,Japan Market,Japan,Japan Region,Data Platform,AI/ML Ops,AI Tools,watsonx.ai,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MQFr6AAH/view,2024Q3W06,Japan Enterprise,2024-09-30,2024,3,9,14,
8690022,0063h00000MQFr6AAH,NIPPON LIFE INSURANCE,0.0,0.0,28571.42,28571.42,28571.42,0.0,28571.42,28571.42,17137.0,25268.0,0.5998,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Propose,<1M,Coverage Enterprise,Coverage Enterprise,Japan,Japan Market,Japan,Japan Region,Data Platform,Data Fabric,Data Lakehouse,watsonx.data,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MQFr6AAH/view,2024Q3W06,Japan Enterprise,2024-09-30,2024,3,9,14,
9119931,0063h00000MQG5vAAH,Hermes Fulfilment GmbH,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Design,<1M,Coverage Select,Select BPS-T,EMEA,DACH Market,Germany,DACH Region,Data Platform,AI/ML Ops,AI Tools,watsonx.ai,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MQG5vAAH/view,2024Q3W06,DE Select Territory,2024-09-25,2024,3,9,13,
8693744,0063h00000MQHbjAAH,JN DATA A/S,0.0,0.0,0.0,30000.0,0.0,0.0,30000.0,30000.0,208.0,269.0,0.0069413,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Qualify,<1M,Coverage Strategic,Coverage Strategic,EMEA,"Northern, Central and Eastern Europe Market",Denmark,Denmark Region,Data Platform,Data Fabric,Data Intelligence,Cloud Pak for Data,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MQHbjAAH/view,2024Q3W06,DK Strategic,2024-09-30,2024,3,9,14,Installation of Deloitte Sense needs to be up and running  And then we try to expand the platform
8705432,0063h00000MQJ6IAAX,Snap Inc.,0.0,0.0,0.0,10000.0,0.0,0.0,10000.0,10000.0,36.0,55.0,0.00364643,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Design,<1M,Coverage Select,Select BPS-T,Americas,US National Market,US National Market,US Northeast Region,Data Platform,AI Productivity,AI Assistants,watsonx Orchestrate,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MQJ6IAAX/view,2024Q3W06,15. CA-GU-HI-MP Hub,2024-09-30,2024,3,9,14,716 Circling back with Snapchat for check in on chatbot envipreparedness 4 WxO422 Opp on hold until current chatbot environment is sorted out Snap is deliberating on desired next steps for WxO PoC Use case is time off requests Client call on 43
8696418,0063h00000MQLcPAAX,WABTEC CORPORATION,0.0,0.0,0.0,217000.0,0.0,0.0,217000.0,217000.0,12334.0,18984.0,0.05684103,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Design,<1M,Coverage Select,Select Clients,Americas,US National Market,US National Market,US Northeast Region,Automation Platform,Technology Business Management,Asset Lifecycle Management,Maximo Application Suite (SaaS) Withdrawn,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MQLcPAAX/view,2024Q3W06,03. OH-PA Hub,2024-09-26,2024,3,9,13,89JB NS workshop on 813 to build out User Type and Access Level permission to price out  of App Points presented Migration Plan  Support 93k and Migration Lift Shift Deploy 53k
8696298,0063h00000MQLhZAAX,VHV Holding AG Verwaltung,0.0,0.0,0.0,60000.0,0.0,0.0,60000.0,60000.0,334.0,440.0,0.00556735,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Qualify,<1M,Coverage Select,Select BPS-T,EMEA,DACH Market,Germany,DACH Region,Data Platform,Data Fabric,Data Lakehouse,watsonx.data,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MQLhZAAX/view,2024Q3W06,DE Select Territory,2024-09-27,2024,3,9,13,MH20240122  Getting together with Dealmaker and producing up to date ILMT report
8696622,0063h00000MQLirAAH,PROFESSIONAL CONSTRUCTION,0.0,0.0,0.0,50000.0,0.0,0.0,50000.0,50000.0,2360.0,3795.0,0.04721756,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Qualify,<1M,Coverage Select,Select Build/Service,EMEA,UKI Market,United Kingdom,UKI Region,Automation Platform,Technology Business Management,Asset Lifecycle Management,Envizi,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MQLirAAH/view,2024Q3W06,UKI Select Partners,2024-09-18,2024,3,9,12,1906  Briefing planned
8697883,0063h00000MQLmUAAX,AQUASIS S.A.,0.0,0.0,60000.0,60000.0,60000.0,0.0,60000.0,60000.0,5084.0,6957.0,0.08474015,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Propose,<1M,Coverage Select,Select Build/Service,EMEA,SPGI Market,Portugal,SPGI Region,Data Platform,AI Productivity,Business Analytics,Planning Analytics,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MQLmUAAX/view,2024Q3W06,SPGI Select Partners,2024-08-30,2024,3,8,9,
8698462,0063h00000MQM1oAAH,CHARLES SCHWAB & CO. INC.,0.0,0.0,0.0,350000.0,0.0,0.0,350000.0,350000.0,6424.0,8088.0,0.01835463,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Design,<1M,Coverage Enterprise,Coverage Enterprise,Americas,US Financial Service Market,US Financial,US Financial Service Region,Data Platform,Data Fabric,Data Security,Guardium Hosted Withdrawn,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MQM1oAAH/view,2024Q3W06,US FSM Enterprise Bank & INS,2024-09-20,2024,3,9,12,731 Had internal strategy meeting with client team and working together to gain traction in the account  Jay is going to assist with customer engagement  Emails sent working on setting up intros
8698726,0063h00000MQNGpAAP,THE DUN & BRADSTREET CORP,0.0,0.0,0.0,50000.0,0.0,0.0,50000.0,50000.0,69.0,126.0,0.00138929,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Qualify,<1M,Coverage Strategic,Coverage Strategic,Americas,US Industry Market,US Industry,US Industry Region,Automation Platform,Security Threat Management,Security Threat Mgmt,QRadar EDR & XDR Withdrawn,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MQNGpAAP/view,2024Q3W06,US Tech Strategic,2024-09-27,2024,3,9,13,521  NDS  Will CISOstill want to pursue given the PANW announcement
8707565,0063h00000MQNICAA5,Ifooddecisionsciences Inc.,0.0,0.0,0.0,50000.0,0.0,0.0,50000.0,50000.0,130.0,210.0,0.00260931,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Qualify,<1M,Coverage Select,Select Build/Service,Americas,US National Market,US National Market,US Northeast Region,Data Platform,AI/ML Ops,AI Tools,watsonx.ai,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MQNICAA5/view,2024Q3W06,13. AK-ID-MT-OR-WA Hub,2024-09-27,2024,3,9,13,729 Followed up with Wiggs to gauge interest in exploring watsonx again This would align with their renewal
9506425,0063h00000MQNNBAA5,BFC SOFTWARE INC,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,50000.0,85.0,0.0,0.0017128,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Engage,<1M,Coverage Select,Select Digital,Americas,US National Market,US National Market,US Northeast Region,Public Cloud Platform,Public Cloud IaaS,Extended Enterprise,Power Virtual Server,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MQNNBAA5/view,2024Q3W06,10. IL-WI Hub,2024-09-02,2024,3,9,10,716 Sales reached back out to CTO for discovery meeting on their previous iseries interest Looking to engage new CTO with a new budget
9379139,0063h00000MQNP2AAP,MUTUA MADRILEÑA,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,100000.0,1131.0,1435.0,0.01131728,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Qualify,<1M,Coverage Strategic,Coverage Strategic,EMEA,SPGI Market,Spain,SPGI Region,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,Verify,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MQNP2AAP/view,2024Q3W06,SPGI Strategic,2024-09-30,2024,3,9,14,
8901365,0063h00000MQNTJAA5,BELL CANADA,0.0,0.0,33333.33,33333.33,33333.33,0.0,33333.33,33333.33,785.0,1163.0,0.02355305,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Propose,<1M,Coverage Enterprise,Coverage Enterprise,Americas,Canadian Market,Canada,Canada Region,Data Platform,AI/ML Ops,AI Governance,watsonx.governance,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MQNTJAA5/view,2024Q3W06,CA Select - C,2024-08-30,2024,3,8,9,JUL5  WE  On hold will be reinitiated once a decision is made for the RAG platform MAR 1  WE  AI Governance planned for 2Q PI Solution evaluation and POC to follow Meeting planned with Ramesh on MAR 4 to plan next steps
8901550,0063h00000MQNTJAA5,BELL CANADA,0.0,0.0,33333.33,33333.33,33333.33,0.0,33333.33,33333.33,1191.0,1764.0,0.03573322,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Propose,<1M,Coverage Enterprise,Coverage Enterprise,Americas,Canadian Market,Canada,Canada Region,Data Platform,AI/ML Ops,AI Tools,watsonx.ai,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MQNTJAA5/view,2024Q3W06,CA Select - C,2024-08-30,2024,3,8,9,JUL5  WE  On hold will be reinitiated once a decision is made for the RAG platform MAR 1  WE  AI Governance planned for 2Q PI Solution evaluation and POC to follow Meeting planned with Ramesh on MAR 4 to plan next steps
8701505,0063h00000MQNivAAH,PHARMERICA CORP,0.0,0.0,0.0,85000.0,0.0,0.0,85000.0,85000.0,191.0,293.0,0.00225792,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Qualify,<1M,Coverage Select,Select Clients,Americas,US National Market,US National Market,US Northeast Region,Automation Platform,Application Development & Integration,B2B Integration,Sterling B2B Integration,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MQNivAAH/view,2024Q3W06,06. KY-TN Hub,2024-09-27,2024,3,9,13,82 working with Mark Sieracki Sr Architect on IBM solutions and making sure they have the right entitlements along with a roadmap session
8701850,0063h00000MQc4HAAT,BUPA LTD,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,50000.0,34.0,0.0,0.00069701,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Engage,<1M,Coverage Select,Select BPS-T,EMEA,UKI Market,United Kingdom,UKI Region,Data Platform,AI/ML Ops,AI Tools,watsonx.ai,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MQc4HAAT/view,2024Q3W06,UKI Select Territory,2024-09-30,2024,3,9,14,2301  Follow up with Ryan Steer after the 11th Jan Gen AI in HR event at YR
8702453,0063h00000MQc4RAAT,BLUE CROSS AND BLUE SHIELD OF,0.0,0.0,128000.0,128000.0,128000.0,0.0,128000.0,128000.0,5952.0,7926.0,0.04650543,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Propose,<1M,Coverage Select,Select Clients,Americas,US National Market,US National Market,US Northeast Region,Data Platform,AI Productivity,AI Assistants,watsonx Assistant Withdrawn,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MQc4RAAT/view,2024Q3W06,01. MA-ME-NH-RI-VT Hub,2024-09-30,2024,3,9,14,DML 731 We are engaged in a small pilot to prove out the technology It appears we have a leg up over the competition but we need our SaaS offering on AWS because our Cloud environment will not get approved by IT security
8702787,0063h00000MQopcAAD,UNISYS CORP,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,100000.0,796.0,986.0,0.00796282,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Qualify,<1M,Coverage Strategic,Coverage Strategic,Americas,US Public Market,US Public,US Public Top Account Region,Automation Platform,Technology Business Management,Asset Lifecycle Management,TRIRIGA Application Suite (SaaS) Withdrawn,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MQopcAAD/view,2024Q3W06,COMMW OF PENNSYLVANIA,2024-09-27,2024,3,9,13,729   Met with Client 713 Client wants either Accenture or GDIT as the Channel Service partners We had a follow up meeting this week with client to discuss price and implementation for Facility Assessments
8912991,0063h00000MQophAAD,SHIMAZU SEISAKUSHO,0.0,0.0,0.0,95238.09,0.0,0.0,95238.09,95238.09,4411.0,5118.0,0.04631551,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Qualify,<1M,Coverage Select,Select Digital,Japan,Japan Market,Japan,Japan Region,Automation Platform,Technology Business Management,Asset Lifecycle Management,Envizi,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MQophAAD/view,2024Q3W06,Japan Select Territory,2024-09-30,2024,3,9,14,
8820271,0063h00000MQoqpAAD,COMERICA BANK,0.0,0.0,100000.0,100000.0,100000.0,0.0,100000.0,100000.0,2183.0,3486.0,0.02183869,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Propose,<1M,Coverage Select,Select TSR,Americas,US National Market,US National Market,US Northeast Region,Automation Platform,Technology Business Management,FinOps,Cloudability,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MQoqpAAD/view,2024Q3W06,09. IN-MI Hub,2024-09-20,2024,3,9,12,86 Working with Yar S and various ELA stakeholders on Tanium integration to validate existing counts for client  Onsite week of 812 for status and further project review Continued content build in parallel
8704570,0063h00000MQowKAAT,Cardio-CARE AG,0.0,0.0,0.0,10000.0,0.0,0.0,10000.0,10000.0,149.0,196.0,0.0149383,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Qualify,<1M,Coverage Select,Select BPS-T,EMEA,DACH Market,Switzerland,DACH Region,Data Platform,AI Productivity,Business Analytics,Cognos Analytics,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MQowKAAT/view,2024Q3W06,CH Select Territory,2024-08-30,2024,3,8,9, JayKr  Closed  because of DR
8705952,0063h00000MQqthAAD,WHIRLPOOL CORP,0.0,0.0,0.0,150000.0,0.0,0.0,150000.0,150000.0,951.0,1742.0,0.00634313,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Qualify,<1M,Coverage Select,Select TSR,Americas,US National Market,US National Market,US Northeast Region,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,Verify,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MQqthAAD/view,2024Q3W06,09. IN-MI Hub,2024-09-30,2024,3,9,14,March 12  Meeting  Workshop scheduled with IAM group at Whirlpool for March 14  Tony V will be discussing the benefits of Verify SaaS and how they can easily manage all identities as well as justifying purchase by eliminating Octa
8800830,0063h00000MQr1RAAT,ADITYA BIRLA SUN LIFE,0.0,0.0,0.0,79740.0,0.0,0.0,79740.0,79740.0,2138.0,2564.0,0.02681236,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Design,<1M,Coverage Strategic,Coverage Strategic,APAC,India/South Asia Market,India,India/South Asia Region,Data Platform,AI/ML Ops,AI Tools,watsonx.ai,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MQr1RAAT/view,2024Q3W06,ISA Strategic,2024-08-27,2024,3,8,9,
8707276,0063h00000MQrEcAAL,RENAISSANCE SYSTEMS INC,14460.0,0.0,0.0,14460.0,14460.0,14460.0,14460.0,14460.0,9215.0,14923.0,0.63731561,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Closing,<1M,Coverage Select,Select Digital,Americas,US National Market,US National Market,US Northeast Region,Data Platform,AI/ML Ops,AI Tools,watsonx.ai,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MQrEcAAL/view,2024Q3W06,17. LA-TX Hub,2024-08-30,2024,3,8,9,working on direct ESA for watsonx pricing proposal provided base agreement getting signed
8889481,0063h00000MQrEcAAL,RENAISSANCE SYSTEMS INC,60000.0,0.0,0.0,60000.0,60000.0,60000.0,60000.0,60000.0,21768.0,35252.0,0.36280674,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Closing,<1M,Coverage Select,Select Digital,Americas,US National Market,US National Market,US Northeast Region,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MQrEcAAL/view,2024Q3W06,17. LA-TX Hub,2024-08-30,2024,3,8,9,working on direct ESA for watsonx pricing proposal provided base agreement getting signed
8711681,0063h00000MQuLUAA1,JUNIPER NETWORKS INC,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,50000.0,46.0,0.0,0.00092138,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Engage,<1M,Coverage Strategic,Coverage Strategic,Americas,US Industry Market,US Industry,US Industry Region,Data Platform,AI Productivity,Workflow Automation,Robotic Process Automation (RPA),https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MQuLUAA1/view,2024Q3W06,US Tech Strategic,2024-09-30,2024,3,9,14,
8711851,0063h00000MQuLUAA1,JUNIPER NETWORKS INC,0.0,0.0,0.0,0.0,0.0,0.0,150000.0,150000.0,110.0,0.0,0.00073849,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Engage,<1M,Coverage Strategic,Coverage Strategic,Americas,US Industry Market,US Industry,US Industry Region,Data Platform,AI Productivity,AI Assistants,watsonx Orchestrate,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MQuLUAA1/view,2024Q3W06,US Tech Strategic,2024-09-30,2024,3,9,14,
8712092,0063h00000MQuO4AAL,SMCC-MOBIT,8356.57,8356.57,0.0,0.0,0.0,0.0,0.0,8356.57,8254.0,10109.0,0.98780255,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Won,<1M,Coverage Enterprise,Coverage Enterprise,Japan,Japan Market,Japan,Japan Region,Automation Platform,Technology Business Management,Observability Portfolio,Instana,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MQuO4AAL/view,2024Q3W06,Japan Enterprise,2024-07-31,2024,3,7,5,Call Date719 726614621
8713955,0063h00000MQx6cAAD,Bossers & Cnossen B.V. / O2G2,142500.0,142500.0,0.0,0.0,0.0,0.0,0.0,142500.0,137076.0,0.0,0.96193996,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Won,<1M,Coverage Select,Select Digital,EMEA,"Northern, Central and Eastern Europe Market",Netherlands,Netherlands Region,Public Cloud Platform,Public Cloud IaaS,Extended Enterprise,VMware Managed and Solutions,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MQx6cAAD/view,2024Q3W06,NL Select Territory,2024-07-29,2024,3,7,5,2207 OC BNC already issued PO to TDS but wait till remaining credits are alomost zero I monitor the usage daily
8785322,0063h00000MQx6mAAD,DASC B.V.,3570.0,3570.0,0.0,0.0,0.0,0.0,0.0,3570.0,3390.0,0.0,0.94961032,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Won,<1M,Coverage Select,Select Digital,EMEA,"Northern, Central and Eastern Europe Market",Netherlands,Netherlands Region,Public Cloud Platform,Public Cloud IaaS,Extended Enterprise,IaaS Classic,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MQx6mAAD/view,2024Q3W06,NL Select Territory,2024-07-29,2024,3,7,5,2207  OC ESA SBA send for 2time
8713764,0063h00000MQx7bAAD,NEC  IBMOEM   .7178462,0.0,0.0,0.0,47619.04,0.0,0.0,47619.04,47619.04,501.0,613.0,0.01053493,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Qualify,<1M,Coverage Select,Select Build/Service,Japan,Japan Market,Japan,Japan Region,Automation Platform,Technology Business Management,Observability Portfolio,Turbonomic,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MQx7bAAD/view,2024Q3W06,Japan Select Territory,2024-09-27,2024,3,9,13,POCIT
8714507,0063h00000MQxHyAAL,Rbd Holdings LLC,1080.0,0.0,0.0,1080.0,1080.0,1080.0,1080.0,1080.0,259.0,474.0,0.24020774,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Closing,<1M,Coverage Select,Select Digital,Americas,US National Market,US National Market,US Northeast Region,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,MaaS360 Mobile Security and Management,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MQxHyAAL/view,2024Q3W06,12. AR-IA-KS-MO-NE-OK Hub,2024-08-30,2024,3,8,9,0730 WY  Follow up in two weeks with Penni to see if Israel has provided anytimes
8715282,0063h00000MQyYIAA1,SCITUM S.A. DE C.V.,0.0,0.0,105000.0,105000.0,105000.0,0.0,105000.0,105000.0,1530.0,2097.0,0.01457763,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Propose,<1M,Coverage Strategic,Coverage Strategic,Americas,Latin America Market,Mexico,Mexico Region,Automation Platform,Security Threat Management,Security Threat Mgmt,Security Randori ASM,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MQyYIAA1/view,2024Q3W06,Mexico Strategic,2024-09-27,2024,3,9,13,Jul 29 CS  Daniel Castelan CRA  Scitum uses this SW to provide svcs RS  EF signed NS  Build SBA and discuss w Scitum asap Commercial call Aug 2nd
8716578,0063h00000MQyfsAAD,NTT DATA CORPORATION,0.0,0.0,3333.33,3333.33,3333.33,3333.33,3333.33,3333.33,1440.0,2123.0,0.43219113,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Negotiate,<1M,Coverage Select,Select Build/Service,Japan,Japan Market,Japan,Japan Region,Data Platform,AI/ML Ops,AI Tools,watsonx.ai,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MQyfsAAD/view,2024Q3W06,Japan Select Territory,2024-09-27,2024,3,9,13,Offer the workshop and project schedule
8716271,0063h00000MQyjjAAD,LGLN Landesvermessung und Geobasisi,0.0,0.0,0.0,50000.0,0.0,0.0,50000.0,50000.0,2356.0,5239.0,0.04713065,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Qualify,<1M,Coverage Select,Select Digital,EMEA,DACH Market,Germany,DACH Region,Public Cloud Platform,Public Cloud IaaS,Cloud Native IaaS,Cloud Object Storage,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MQyjjAAD/view,2024Q3W06,DE Select Territory,2024-08-14,2024,3,8,7,Talk to customer Mr Kleinhorst  on next steps
9510875,0063h00000MQylhAAD,Stichting Europeana,55000.0,0.0,0.0,55000.0,55000.0,55000.0,55000.0,55000.0,32885.0,35681.0,0.59792516,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Closing,<1M,Coverage Select,Select BPS-T,EMEA,"Northern, Central and Eastern Europe Market",Netherlands,Netherlands Region,Public Cloud Platform,Public Cloud PaaS,Cloud Native PaaS,Cloud Containers,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MQylhAAD/view,2024Q3W06,NL Select Territory,2024-08-11,2024,3,8,6,0708  OC Copaco placed order today
8717286,0063h00000MQylrAAD,Nelen @ Schuurmans B.V.,0.0,0.0,0.0,35000.0,0.0,0.0,35000.0,35000.0,2007.0,0.0,0.05734382,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Qualify,<1M,Coverage Select,Unassigned,EMEA,"Northern, Central and Eastern Europe Market",Netherlands,Netherlands Region,Public Cloud Platform,Public Cloud PaaS,Distributed Cloud Withdrawn,Satellite Withdrawn,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MQylrAAD/view,2024Q3W06,NL Non Sales,2024-09-07,2024,3,9,10,0508  OC severe problems again with COS and satellite
8716988,0063h00000MQymVAAT,Rabobank Nederland,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,25000.0,9185.0,0.0,0.36743515,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Engage,<1M,Coverage Strategic,Coverage Strategic,EMEA,"Northern, Central and Eastern Europe Market",Netherlands,Netherlands Region,Public Cloud Platform,Public Cloud PaaS,Cloud Native PaaS,Cloud Containers,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MQymVAAT/view,2024Q3W06,NL Strategic,2024-08-31,2024,3,8,9,1504  OC Engage
