YEAR,QUARTER,MONTH,UT15_NAME,UT17_NAME,UT20_NAME,GEOGRAPHY,MARKET,COUNTRY,REGION,REVENUE_BUDGET,COST_BUDGET,EXPENSE_BUDGET,BRANCH
2025,1,1,Data Platform,Data Fabric,Data Security,EMEA,UKI Market,UK/Ireland Plan,UKI Region,55077.94,0.0,0.0,
2025,2,4,Data Platform,Data Fabric,Data Security,Americas,US National Market,US National Plan,US Northeast Region,932608.61,0.0,0.0,
2025,2,4,Data Platform,Data Fabric,Databases,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Australia/New Zealand Region,240891.69,0.0,0.0,
2025,1,1,Data Platform,Data Fabric,Databases,APAC,Greater China Group Market,Greater China Group Plan,Greater China Group Region,15166.08,0.0,0.0,
2025,2,4,Data Platform,Data Fabric,Databases,APAC,India/South Asia Market,India & South Asia Plan,India/South Asia Region,27830.45,0.0,0.0,
2025,3,7,Data Platform,Data Fabric,Databases,APAC,India/South Asia Market,India & South Asia Plan,India/South Asia Region,45729.8,0.0,0.0,
2025,4,10,Data Platform,Data Fabric,Databases,EMEA,Italy Market,Italy Plan,Italy Region,175667.92,0.0,0.0,
2025,2,4,Data Platform,Data Fabric,Databases,Americas,US Financial Service Market,U.S. Financial Plan,US Financial Service Region,958789.96,0.0,0.0,
2025,4,10,Data Platform,Data Fabric,Databases,Americas,US Financial Service Market,U.S. Financial Plan,US Financial Service Region,1064157.88,0.0,0.0,
2025,4,10,Data Platform,Data Fabric,Databases,Americas,US Public Market,U.S. Public Plan,US Public Top Account Region,841665.94,0.0,0.0,
2025,4,10,Data Platform,Data Fabric,Databases,Americas,US Partner Service Market,US Build/Service Partnerss Plan,US Partner Service Region,146895.28,0.0,0.0,
2025,1,1,Data Platform,Data Fabric,Databases,Americas,US Industry Market,US Industry Plan,US Industry Region,552024.36,0.0,0.0,
2025,3,7,Automation Platform,Application Development & Integration,Engineering Lifecycle Management,APAC,ASEAN Market,Asean Plan,ASEAN Region,117669.61,0.0,0.0,
2025,1,1,Automation Platform,Application Development & Integration,Engineering Lifecycle Management,APAC,India/South Asia Market,India & South Asia Plan,India/South Asia Region,47394.7,0.0,0.0,
2025,3,7,Automation Platform,Application Development & Integration,Engineering Lifecycle Management,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan","Northern, Central and Eastern Europe Top Region",122462.31,0.0,0.0,
2025,4,10,Automation Platform,Application Development & Integration,Engineering Lifecycle Management,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan","Northern, Central and Eastern Europe Top Region",117751.49,0.0,0.0,
2025,2,4,Automation Platform,Application Development & Integration,Engineering Lifecycle Management,EMEA,SPGI Market,SPGI Top,SPGI Region,30196.21,0.0,0.0,
2025,1,1,Automation Platform,Application Development & Integration,Engineering Lifecycle Management,Americas,US Federal Market,U.S. Federal Plan,US Federal Region,37335.56,0.0,0.0,
2025,4,10,Automation Platform,Application Development & Integration,Engineering Lifecycle Management,Americas,US Federal Market,U.S. Federal Plan,US Federal Region,42002.64,0.0,0.0,
2025,3,7,Automation Platform,Application Development & Integration,Engineering Lifecycle Management,Americas,US Financial Service Market,U.S. Financial Plan,US Financial Service Region,20913.81,0.0,0.0,
2025,4,10,Automation Platform,Application Development & Integration,Engineering Lifecycle Management,EMEA,UKI Market,UK/Ireland Plan,UKI Region,320143.82,0.0,0.0,
2025,2,4,Automation Platform,Application Development & Integration,Engineering Lifecycle Management,Americas,US National Market,US National Plan,US Northeast Region,698498.8,0.0,0.0,
2025,4,10,Automation Platform,Technology Business Management,FinOps,APAC,ASEAN Market,Asean Plan,ASEAN Region,1101500.48,0.0,0.0,
2025,1,1,Automation Platform,Technology Business Management,FinOps,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Australia/New Zealand Region,2523897.91,0.0,0.0,
2025,4,10,Automation Platform,Technology Business Management,FinOps,EMEA,DACH Market,DACH Plan,DACH Region,4391234.56,0.0,0.0,
2025,2,4,Automation Platform,Technology Business Management,FinOps,EMEA,France Market,France Plan,France Region,706281.6,0.0,0.0,
2025,1,1,Automation Platform,Technology Business Management,FinOps,Japan,Japan Market,Japan Plan,Japan Region,839556.76,0.0,0.0,
2025,3,7,Automation Platform,Technology Business Management,FinOps,Japan,Japan Market,Japan Plan,Japan Region,988843.84,0.0,0.0,
2025,1,1,Automation Platform,Technology Business Management,FinOps,Americas,Latin America Market,Latin America Market Plan,Latin America Top Region,629939.12,0.0,0.0,
2025,2,4,Automation Platform,Technology Business Management,FinOps,Americas,Latin America Market,Latin America Market Plan,Latin America Top Region,838929.46,0.0,0.0,
2025,3,7,Automation Platform,Technology Business Management,FinOps,Americas,Latin America Market,Latin America Market Plan,Latin America Top Region,1177544.45,0.0,0.0,
2025,3,7,Automation Platform,Technology Business Management,FinOps,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan","Northern, Central and Eastern Europe Top Region",3000406.84,0.0,0.0,
2025,4,10,Automation Platform,Technology Business Management,FinOps,EMEA,SPGI Market,SPGI Top,SPGI Region,608052.33,0.0,0.0,
2025,2,4,Automation Platform,Technology Business Management,FinOps,Americas,US Federal Market,U.S. Federal Plan,US Federal Region,2230076.05,0.0,0.0,
2025,1,1,Automation Platform,Technology Business Management,FinOps,Americas,US Top Market,U.S. Other Plan,US Top Region,2301014.38,0.0,0.0,
2025,4,10,Automation Platform,Technology Business Management,FinOps,Americas,US Public Market,U.S. Public Plan,US Public Top Account Region,3205362.94,0.0,0.0,
2025,1,1,Automation Platform,Technology Business Management,IT Financial Management,APAC,ASEAN Market,Asean Plan,ASEAN Region,552213.45,0.0,0.0,
2025,4,10,Automation Platform,Technology Business Management,IT Financial Management,EMEA,DACH Market,DACH Plan,DACH Region,4675912.9,0.0,0.0,
2025,2,4,Automation Platform,Technology Business Management,IT Financial Management,APAC,India/South Asia Market,India & South Asia Plan,India/South Asia Region,173433.1,0.0,0.0,
2025,2,4,Automation Platform,Technology Business Management,IT Financial Management,EMEA,Italy Market,Italy Plan,Italy Region,1300757.69,0.0,0.0,
2025,4,10,Automation Platform,Technology Business Management,IT Financial Management,EMEA,Italy Market,Italy Plan,Italy Region,1379723.32,0.0,0.0,
2025,2,4,Automation Platform,Technology Business Management,IT Financial Management,APAC,Korea Market,Korea Plan,Korea Region,83473.55,0.0,0.0,
2025,4,10,Automation Platform,Technology Business Management,IT Financial Management,APAC,Korea Market,Korea Plan,Korea Region,102114.81,0.0,0.0,
2025,2,4,Automation Platform,Technology Business Management,IT Financial Management,Americas,US Federal Market,U.S. Federal Plan,US Federal Region,3525662.89,0.0,0.0,
2025,4,10,Automation Platform,Technology Business Management,IT Financial Management,Americas,US Financial Service Market,U.S. Financial Plan,US Financial Service Region,12476967.03,0.0,0.0,
2025,2,4,Automation Platform,Technology Business Management,IT Financial Management,Americas,US Industry Market,US Industry Plan,US Industry Region,7814919.53,0.0,0.0,
2025,3,7,Automation Platform,Technology Business Management,IT Financial Management,Americas,US Industry Market,US Industry Plan,US Industry Region,8550323.38,0.0,0.0,
2025,2,4,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,APAC,ASEAN Market,Asean Plan,ASEAN Region,842196.0,0.0,0.0,
2025,1,1,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,EMEA,DACH Market,DACH Plan,DACH Region,927318.12,0.0,0.0,
2025,2,4,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,APAC,Greater China Group Market,Greater China Group Plan,Greater China Group Region,164004.2,0.0,0.0,
2025,1,1,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,EMEA,Italy Market,Italy Plan,Italy Region,499965.78,0.0,0.0,
2025,2,4,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,EMEA,Italy Market,Italy Plan,Italy Region,598327.45,0.0,0.0,
2025,1,1,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,APAC,Korea Market,Korea Plan,Korea Region,106632.05,0.0,0.0,
2025,4,10,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,APAC,Korea Market,Korea Plan,Korea Region,88303.59,0.0,0.0,
2025,2,4,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,Americas,Latin America Market,Latin America Market Plan,Latin America Top Region,2771948.69,0.0,0.0,
2025,3,7,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,Americas,US Partner Service Market,US Build/Service Partnerss Plan,US Partner Service Region,73147.06,0.0,0.0,
2025,4,10,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,Americas,US Partner Service Market,US Build/Service Partnerss Plan,US Partner Service Region,250548.03,0.0,0.0,
2025,2,4,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,Americas,US Industry Market,US Industry Plan,US Industry Region,1804319.62,0.0,0.0,
2025,3,7,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,Americas,US Industry Market,US Industry Plan,US Industry Region,1690102.12,0.0,0.0,
2025,2,4,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,Americas,US National Market,US National Plan,US Northeast Region,17361844.89,0.0,0.0,
2025,4,10,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,Americas,US National Market,US National Plan,US Northeast Region,18667823.19,0.0,0.0,
2025,2,4,Automation Platform,Infrastructure Automation,Infrastructure Lifecycle Management,APAC,ASEAN Market,Asean Plan,ASEAN Region,338623.86,0.0,0.0,
2025,4,10,Automation Platform,Infrastructure Automation,Infrastructure Lifecycle Management,APAC,ASEAN Market,Asean Plan,ASEAN Region,394898.35,0.0,0.0,
2025,3,7,Automation Platform,Infrastructure Automation,Infrastructure Lifecycle Management,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Australia/New Zealand Region,1465557.52,0.0,0.0,
2025,2,4,Automation Platform,Infrastructure Automation,Infrastructure Lifecycle Management,EMEA,DACH Market,DACH Plan,DACH Region,1413998.56,0.0,0.0,
2025,1,1,Automation Platform,Infrastructure Automation,Infrastructure Lifecycle Management,EMEA,France Market,France Plan,France Region,46563.11,0.0,0.0,
2025,1,1,Automation Platform,Infrastructure Automation,Infrastructure Lifecycle Management,EMEA,Italy Market,Italy Plan,Italy Region,21806.58,0.0,0.0,
2025,3,7,Automation Platform,Infrastructure Automation,Infrastructure Lifecycle Management,Japan,Japan Market,Japan Plan,Japan Region,1075527.22,0.0,0.0,
2025,3,7,Data Platform,AI Productivity,AI Assistants,EMEA,DACH Market,DACH Plan,DACH Region,989586.82,0.0,0.0,
2025,2,4,Data Platform,AI Productivity,AI Assistants,APAC,India/South Asia Market,India & South Asia Plan,India/South Asia Region,43930.58,0.0,0.0,
2025,3,7,Data Platform,AI Productivity,AI Assistants,APAC,India/South Asia Market,India & South Asia Plan,India/South Asia Region,72196.61,0.0,0.0,
2025,1,1,Data Platform,AI Productivity,AI Assistants,EMEA,Italy Market,Italy Plan,Italy Region,422587.84,0.0,0.0,
2025,3,7,Data Platform,AI Productivity,AI Assistants,EMEA,Italy Market,Italy Plan,Italy Region,517805.46,0.0,0.0,
2025,4,10,Data Platform,AI Productivity,AI Assistants,EMEA,Italy Market,Italy Plan,Italy Region,740190.8,0.0,0.0,
2025,3,7,Data Platform,AI Productivity,AI Assistants,Japan,Japan Market,Japan Plan,Japan Region,2344647.26,0.0,0.0,
2025,4,10,Data Platform,AI Productivity,AI Assistants,Japan,Japan Market,Japan Plan,Japan Region,2631620.63,0.0,0.0,
2025,1,1,Data Platform,AI Productivity,AI Assistants,Americas,Latin America Market,Latin America Market Plan,Latin America Top Region,2221824.56,0.0,0.0,
2025,4,10,Data Platform,AI Productivity,AI Assistants,EMEA,Middle East/Africa Market,Middle East and Africa Plan,Middle East/Africa Top Region,863010.17,0.0,0.0,
2025,4,10,Data Platform,AI Productivity,AI Assistants,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan","Northern, Central and Eastern Europe Top Region",1786235.4,0.0,0.0,
2025,3,7,Data Platform,AI Productivity,AI Assistants,Americas,US Federal Market,U.S. Federal Plan,US Federal Region,531146.75,0.0,0.0,
2025,3,7,Data Platform,AI Productivity,AI Assistants,Americas,US Financial Service Market,U.S. Financial Plan,US Financial Service Region,2750745.31,0.0,0.0,
2025,1,1,Data Platform,AI Productivity,AI Assistants,Americas,US Top Market,U.S. Other Plan,US Top Region,-1798718.61,0.0,0.0,
2025,3,7,Data Platform,AI Productivity,AI Assistants,Americas,US Public Market,U.S. Public Plan,US Public Top Account Region,2106019.5,0.0,0.0,
2025,1,1,Data Platform,AI Productivity,AI Assistants,EMEA,UKI Market,UK/Ireland Plan,UKI Region,2828774.31,0.0,0.0,
2025,2,4,Data Platform,AI Productivity,AI Assistants,EMEA,UKI Market,UK/Ireland Plan,UKI Region,3602783.06,0.0,0.0,
2025,4,10,Data Platform,AI Productivity,AI Assistants,Americas,US Partner Service Market,US Build/Service Partnerss Plan,US Partner Service Region,419093.37,0.0,0.0,
2025,3,7,Data Platform,AI Productivity,AI Assistants,Americas,US Industry Market,US Industry Plan,US Industry Region,2349293.31,0.0,0.0,
2025,1,1,Data Platform,AI Productivity,AI Assistants,Americas,US National Market,US National Plan,US Northeast Region,5875355.38,0.0,0.0,
2025,4,10,Data Platform,AI/ML Ops,AI Governance,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Australia/New Zealand Region,1300768.9,0.0,0.0,
2025,1,1,Data Platform,AI/ML Ops,AI Governance,EMEA,DACH Market,DACH Plan,DACH Region,115853.26,0.0,0.0,
2025,4,10,Data Platform,AI/ML Ops,AI Governance,APAC,India/South Asia Market,India & South Asia Plan,India/South Asia Region,58658.12,0.0,0.0,
2025,1,1,Data Platform,AI/ML Ops,AI Governance,EMEA,Italy Market,Italy Plan,Italy Region,91007.88,0.0,0.0,
2025,4,10,Data Platform,AI/ML Ops,AI Governance,EMEA,Italy Market,Italy Plan,Italy Region,161836.41,0.0,0.0,
2025,2,4,Data Platform,AI/ML Ops,AI Governance,Japan,Japan Market,Japan Plan,Japan Region,374741.72,0.0,0.0,
2025,4,10,Data Platform,AI/ML Ops,AI Governance,Japan,Japan Market,Japan Plan,Japan Region,465753.0,0.0,0.0,
2025,2,4,Data Platform,AI/ML Ops,AI Governance,EMEA,Middle East/Africa Market,Middle East and Africa Plan,Middle East/Africa Top Region,123499.3,0.0,0.0,
2025,4,10,Data Platform,AI/ML Ops,AI Governance,EMEA,SPGI Market,SPGI Top,SPGI Region,244129.3,0.0,0.0,
2025,3,7,Data Platform,AI/ML Ops,AI Governance,Americas,US Federal Market,U.S. Federal Plan,US Federal Region,29590.49,0.0,0.0,
2025,3,7,Data Platform,AI/ML Ops,AI Governance,Americas,US Financial Service Market,U.S. Financial Plan,US Financial Service Region,1409849.8,0.0,0.0,
2025,3,7,Data Platform,AI/ML Ops,AI Governance,Americas,US Top Market,U.S. Other Plan,US Top Region,-297768.05,0.0,0.0,
2025,3,7,Data Platform,AI/ML Ops,AI Governance,Americas,US National Market,US National Plan,US Northeast Region,1617762.87,0.0,0.0,
2025,2,4,Data Platform,AI/ML Ops,AI Tools,APAC,ASEAN Market,Asean Plan,ASEAN Region,238837.46,0.0,0.0,
2025,4,10,Data Platform,AI/ML Ops,AI Tools,APAC,ASEAN Market,Asean Plan,ASEAN Region,315846.31,0.0,0.0,
2025,1,1,Data Platform,AI/ML Ops,AI Tools,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Australia/New Zealand Region,401573.41,0.0,0.0,
2025,3,7,Data Platform,AI/ML Ops,AI Tools,Americas,Canadian Market,Canada Plan,Canada Region,234503.56,0.0,0.0,
2025,4,10,Data Platform,AI/ML Ops,AI Tools,EMEA,DACH Market,DACH Plan,DACH Region,499383.95,0.0,0.0,
2025,1,1,Data Platform,AI/ML Ops,AI Tools,APAC,India/South Asia Market,India & South Asia Plan,India/South Asia Region,40433.44,0.0,0.0,
2025,4,10,Data Platform,AI/ML Ops,AI Tools,Americas,Latin America Market,Latin America Market Plan,Latin America Top Region,1179031.19,0.0,0.0,
2025,2,4,Data Platform,AI/ML Ops,AI Tools,EMEA,Middle East/Africa Market,Middle East and Africa Plan,Middle East/Africa Top Region,182517.13,0.0,0.0,
2025,3,7,Data Platform,AI/ML Ops,AI Tools,EMEA,Middle East/Africa Market,Middle East and Africa Plan,Middle East/Africa Top Region,313380.78,0.0,0.0,
2025,2,4,Data Platform,AI/ML Ops,AI Tools,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan","Northern, Central and Eastern Europe Top Region",657871.41,0.0,0.0,
2025,3,7,Data Platform,AI/ML Ops,AI Tools,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan","Northern, Central and Eastern Europe Top Region",835535.35,0.0,0.0,
2025,4,10,Data Platform,AI/ML Ops,AI Tools,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan","Northern, Central and Eastern Europe Top Region",827874.7,0.0,0.0,
2025,4,10,Data Platform,AI/ML Ops,AI Tools,Americas,US Public Market,U.S. Public Plan,US Public Top Account Region,889795.02,0.0,0.0,
2025,3,7,Data Platform,AI/ML Ops,AI Tools,EMEA,UKI Market,UK/Ireland Plan,UKI Region,1551270.15,0.0,0.0,
2025,3,7,Data Platform,AI/ML Ops,AI Tools,Americas,US Industry Market,US Industry Plan,US Industry Region,780025.49,0.0,0.0,
2025,3,7,Data Platform,AI/ML Ops,AI Tools,Americas,US National Market,US National Plan,US Northeast Region,2066602.57,0.0,0.0,
2025,4,10,Automation Platform,Application Development & Integration,Application Development,APAC,ASEAN Market,Asean Plan,ASEAN Region,4987.46,0.0,0.0,
2025,4,10,Automation Platform,Application Development & Integration,Application Development,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Australia/New Zealand Region,39695.91,0.0,0.0,
2025,3,7,Automation Platform,Application Development & Integration,Application Development,APAC,India/South Asia Market,India & South Asia Plan,India/South Asia Region,2762.98,0.0,0.0,
2025,4,10,Automation Platform,Application Development & Integration,Application Development,APAC,India/South Asia Market,India & South Asia Plan,India/South Asia Region,2940.98,0.0,0.0,
2025,4,10,Automation Platform,Application Development & Integration,Application Development,Americas,Latin America Market,Latin America Market Plan,Latin America Top Region,83699.8,0.0,0.0,
2025,3,7,Automation Platform,Application Development & Integration,Application Development,EMEA,Middle East/Africa Market,Middle East and Africa Plan,Middle East/Africa Top Region,26356.37,0.0,0.0,
2025,4,10,Automation Platform,Application Development & Integration,Application Development,EMEA,Middle East/Africa Market,Middle East and Africa Plan,Middle East/Africa Top Region,32119.98,0.0,0.0,
2025,2,4,Automation Platform,Application Development & Integration,Application Development,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan","Northern, Central and Eastern Europe Top Region",90122.92,0.0,0.0,
2025,2,4,Automation Platform,Application Development & Integration,Application Development,EMEA,SPGI Market,SPGI Top,SPGI Region,6585.76,0.0,0.0,
2025,3,7,Automation Platform,Application Development & Integration,Application Development,EMEA,SPGI Market,SPGI Top,SPGI Region,8284.31,0.0,0.0,
2025,2,4,Automation Platform,Application Development & Integration,Application Development,Americas,US Federal Market,U.S. Federal Plan,US Federal Region,53595.73,0.0,0.0,
2025,2,4,Automation Platform,Application Development & Integration,Application Development,Americas,US Financial Service Market,U.S. Financial Plan,US Financial Service Region,180711.49,0.0,0.0,
2025,4,10,Automation Platform,Application Development & Integration,Application Development,Americas,US Financial Service Market,U.S. Financial Plan,US Financial Service Region,207146.01,0.0,0.0,
2025,2,4,Automation Platform,Application Development & Integration,Application Development,EMEA,UKI Market,UK/Ireland Plan,UKI Region,165916.39,0.0,0.0,
2025,4,10,Automation Platform,Application Development & Integration,Application Development,EMEA,UKI Market,UK/Ireland Plan,UKI Region,186971.79,0.0,0.0,
2025,3,7,Automation Platform,Application Development & Integration,Application Integration,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Australia/New Zealand Region,944997.4,0.0,0.0,
2025,4,10,Automation Platform,Application Development & Integration,Application Integration,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Australia/New Zealand Region,1053860.62,0.0,0.0,
2025,4,10,Automation Platform,Application Development & Integration,Application Integration,EMEA,France Market,France Plan,France Region,1188098.69,0.0,0.0,
2025,1,1,Automation Platform,Application Development & Integration,Application Integration,APAC,Greater China Group Market,Greater China Group Plan,Greater China Group Region,19032.08,0.0,0.0,
2025,1,1,Automation Platform,Application Development & Integration,Application Integration,APAC,India/South Asia Market,India & South Asia Plan,India/South Asia Region,30294.53,0.0,0.0,
2025,2,4,Automation Platform,Application Development & Integration,Application Integration,EMEA,Italy Market,Italy Plan,Italy Region,194796.35,0.0,0.0,
2025,3,7,Automation Platform,Application Development & Integration,Application Integration,EMEA,Middle East/Africa Market,Middle East and Africa Plan,Middle East/Africa Top Region,763936.28,0.0,0.0,
2025,4,10,Automation Platform,Application Development & Integration,Application Integration,EMEA,Middle East/Africa Market,Middle East and Africa Plan,Middle East/Africa Top Region,954623.23,0.0,0.0,
2025,4,10,Automation Platform,Application Development & Integration,Application Integration,EMEA,SPGI Market,SPGI Top,SPGI Region,884326.82,0.0,0.0,
2025,1,1,Automation Platform,Application Development & Integration,Application Integration,Americas,US Financial Service Market,U.S. Financial Plan,US Financial Service Region,1628455.43,0.0,0.0,
2025,3,7,Automation Platform,Application Development & Integration,Application Integration,Americas,US Top Market,U.S. Other Plan,US Top Region,-1456543.44,0.0,0.0,
2025,4,10,Automation Platform,Application Development & Integration,Application Integration,Americas,US Top Market,U.S. Other Plan,US Top Region,-1469770.18,0.0,0.0,
2025,4,10,Automation Platform,Application Development & Integration,Application Integration,EMEA,UKI Market,UK/Ireland Plan,UKI Region,3231530.69,0.0,0.0,
2025,1,1,Automation Platform,Application Development & Integration,Application Integration,Americas,US Industry Market,US Industry Plan,US Industry Region,2673144.59,0.0,0.0,
2025,4,10,Automation Platform,Application Development & Integration,Application Integration,Americas,US Industry Market,US Industry Plan,US Industry Region,3370342.35,0.0,0.0,
2025,3,7,Automation Platform,Technology Business Management,Asset Lifecycle Management,APAC,ASEAN Market,Asean Plan,ASEAN Region,954870.19,0.0,0.0,
2025,4,10,Automation Platform,Technology Business Management,Asset Lifecycle Management,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Australia/New Zealand Region,4160704.57,0.0,0.0,
2025,4,10,Automation Platform,Technology Business Management,Asset Lifecycle Management,Americas,Canadian Market,Canada Plan,Canada Region,2892507.03,0.0,0.0,
2025,3,7,Automation Platform,Technology Business Management,Asset Lifecycle Management,APAC,Greater China Group Market,Greater China Group Plan,Greater China Group Region,71846.41,0.0,0.0,
2025,2,4,Automation Platform,Technology Business Management,Asset Lifecycle Management,APAC,India/South Asia Market,India & South Asia Plan,India/South Asia Region,1010408.46,0.0,0.0,
2025,4,10,Automation Platform,Technology Business Management,Asset Lifecycle Management,APAC,India/South Asia Market,India & South Asia Plan,India/South Asia Region,1247184.12,0.0,0.0,
2025,1,1,Automation Platform,Technology Business Management,Asset Lifecycle Management,Japan,Japan Market,Japan Plan,Japan Region,554057.4,0.0,0.0,
2025,4,10,Automation Platform,Technology Business Management,Asset Lifecycle Management,Americas,US Federal Market,U.S. Federal Plan,US Federal Region,2285217.22,0.0,0.0,
2025,4,10,Automation Platform,Technology Business Management,Asset Lifecycle Management,Americas,US Financial Service Market,U.S. Financial Plan,US Financial Service Region,1430442.3,0.0,0.0,
2025,3,7,Automation Platform,Technology Business Management,Asset Lifecycle Management,Americas,US Top Market,U.S. Other Plan,US Top Region,-714596.71,0.0,0.0,
2025,4,10,Automation Platform,Technology Business Management,Asset Lifecycle Management,Americas,US Top Market,U.S. Other Plan,US Top Region,-721839.35,0.0,0.0,
2025,1,1,Automation Platform,Technology Business Management,Asset Lifecycle Management,EMEA,UKI Market,UK/Ireland Plan,UKI Region,3914182.76,0.0,0.0,
2025,2,4,Automation Platform,Technology Business Management,Asset Lifecycle Management,EMEA,UKI Market,UK/Ireland Plan,UKI Region,4871891.51,0.0,0.0,
2025,3,7,Automation Platform,Technology Business Management,Asset Lifecycle Management,EMEA,UKI Market,UK/Ireland Plan,UKI Region,5110157.67,0.0,0.0,
2025,3,7,Automation Platform,Technology Business Management,Asset Lifecycle Management,Americas,US National Market,US National Plan,US Northeast Region,26018815.14,0.0,0.0,
2025,3,7,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Australia/New Zealand Region,385730.35,0.0,0.0,
2025,2,4,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),EMEA,France Market,France Plan,France Region,-213585.52,0.0,0.0,
2025,3,7,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),EMEA,France Market,France Plan,France Region,13640.5,0.0,0.0,
2025,1,1,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),EMEA,Italy Market,Italy Plan,Italy Region,-81223.0,0.0,0.0,
2025,2,4,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Japan,Japan Market,Japan Plan,Japan Region,-427359.06,0.0,0.0,
2025,4,10,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Japan,Japan Market,Japan Plan,Japan Region,2050334.71,0.0,0.0,
2025,1,1,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Americas,Latin America Market,Latin America Market Plan,Latin America Top Region,-411588.2,0.0,0.0,
2025,1,1,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan","Northern, Central and Eastern Europe Top Region",-146642.95,0.0,0.0,
2025,2,4,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan","Northern, Central and Eastern Europe Top Region",64753.33,0.0,0.0,
2025,4,10,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Americas,US Federal Market,U.S. Federal Plan,US Federal Region,-7294.1,0.0,0.0,
2025,4,10,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Americas,US Public Market,U.S. Public Plan,US Public Top Account Region,-179283.35,0.0,0.0,
2025,4,10,Automation Platform,Application Development & Integration,B2B Integration,APAC,ASEAN Market,Asean Plan,ASEAN Region,139249.06,0.0,0.0,
2025,3,7,Automation Platform,Application Development & Integration,B2B Integration,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Australia/New Zealand Region,699117.15,0.0,0.0,
2025,2,4,Automation Platform,Application Development & Integration,B2B Integration,Americas,Canadian Market,Canada Plan,Canada Region,1413201.38,0.0,0.0,
2025,4,10,Automation Platform,Application Development & Integration,B2B Integration,Americas,Canadian Market,Canada Plan,Canada Region,1485520.53,0.0,0.0,
2025,3,7,Automation Platform,Application Development & Integration,B2B Integration,EMEA,DACH Market,DACH Plan,DACH Region,558416.24,0.0,0.0,
2025,2,4,Automation Platform,Application Development & Integration,B2B Integration,EMEA,Italy Market,Italy Plan,Italy Region,117028.07,0.0,0.0,
2025,1,1,Automation Platform,Application Development & Integration,B2B Integration,APAC,Korea Market,Korea Plan,Korea Region,70934.68,0.0,0.0,
2025,2,4,Automation Platform,Application Development & Integration,B2B Integration,APAC,Korea Market,Korea Plan,Korea Region,69863.33,0.0,0.0,
2025,1,1,Automation Platform,Application Development & Integration,B2B Integration,Americas,Latin America Market,Latin America Market Plan,Latin America Top Region,822760.46,0.0,0.0,
2025,4,10,Automation Platform,Application Development & Integration,B2B Integration,EMEA,Middle East/Africa Market,Middle East and Africa Plan,Middle East/Africa Top Region,349545.77,0.0,0.0,
