CALL_AMT,WON_AMT,UPSIDE_AMT,QUALIFY_PLUS_AMT,PROPOSE_PLUS_AMT,NEGOTIATE_PLUS_AMT,OPEN_PIPELINE_AMT,OPPORTUNITY_VALUE,PPV_AMT,HIGH_PWP_OUT_CALL,LOW_PWP_IN_CALL,WEEK,QUARTER,YEAR,SNAPSHOT_LEVEL,RELATIVE_QUARTER_MNEUMONIC,SALES_STAGE,GEOGRAPHY,MARKET,SECTOR,ACCOUNT_TYPE,GROWTH_PLATFORM,SERVICE_LINE,SERVICE_LINE_AREA,OFFERING,DEAL_SIZE,CLIENT_NAME,IBM_GEN_AI_IND,PARTNER_GEN_AI_IND,SALES_WEEK_DESCRIPTION,UT15_NAME,UT17_NAME,UT20_NAME
0.0,0.0,0.0,10770000.0,0.0,0.0,10770000,10770000,404410,0,0,1,3,2023,W,CQ,Design,Americas,US Public and Communications,US Public and Communications,ELITE,Business Transformation Services,Finance & Supply Chain Transformation,Business Transformation with SAP Applications,FSCT: Enterprise Transformation with SAP S/4HANA,small,ABBOTT LABORATORIES,0,0,2023Q3W01,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,472146,0,0,0,14,3,2023,W,PQ,Lost,Americas,US Public and Communications,US Public and Communications,ELITE,Cybersecurity Services,Cybersecurity,IBM CyberDefend,Secure DevOps Services (C&SI) (cloud) 6950-28J Withdrawn,small,ABBOTT LABORATORIES,0,0,2023Q3W14,,,
0.0,0.0,0.0,0.0,0.0,0.0,1000000,1000000,0,0,0,1,3,2023,W,CQ,Engage,Rest of EMEA,MEA,Gulf and Levant,Unassigned,Hybrid Cloud Services,Hybrid Cloud Transformation,"Application Migration and Modernization (not AWS, Microsoft)",App & Data Migration Services,small,ABU DHABI COMMERCIAL BANK( ADCB),0,0,2023Q3W01,,,
0.0,0.0,0.0,0.0,0.0,0.0,1500000,1500000,0,0,0,1,3,2023,W,CQ,Engage,Rest of EMEA,MEA,Gulf and Levant,Unassigned,Hybrid Cloud Services,Hybrid Cloud Transformation,"Application Migration and Modernization (not AWS, Microsoft)",App & Data Migration Services,small,ABU DHABI ISLAMIC BANK,0,0,2023Q3W01,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,951082,0,0,0,14,3,2023,W,PQ,Lost,Rest of EMEA,MEA,Gulf and Levant,PREMIER,Hybrid Cloud Services,Hybrid Cloud Management,Custom Application Management Services,Application Maintenance and Management - OnPrem,small,ABU DHABI NATIONAL OIL COMPANY,0,0,2023Q3W14,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,3,2023,W,CQ,Design,Rest of EMEA,MEA,Gulf and Levant,PREMIER,Business Transformation Services,Finance & Supply Chain Transformation,Business Transformation with SAP Applications,FSCT: Enterprise Transformation with SAP S/4HANA,small,ABU DHABI NATIONAL OIL COMPANY,0,0,2023Q3W01,,,
0.0,0.0,0.0,0.0,0.0,0.0,300000,300000,0,0,0,1,3,2023,W,CQ,Engage,Rest of EMEA,Italy,Italy Commercial,Unassigned,Hybrid Cloud Services,Hybrid Cloud Transformation,Cloud and Technology Strategy,"Enterprise Cloud Strategy, Arch & Oper Model Transformation",small,ACCENTURE,0,0,2023Q3W01,,,
0.0,0.0,0.0,280000.0,0.0,0.0,280000,280000,94144,0,0,1,3,2023,W,CQ,Qualify,Rest of EMEA,Italy,Italy Commercial,FOUNDATION CLUSTER,Hybrid Cloud Services,Hybrid Cloud Management,Application Management Services for SAP Applications,AMS for SAP S/4HANA or S/4 Migration on No-Cloud,small,ACCIAIERIE VALBRUNA SPA X,0,0,2023Q3W01,,,
0.0,0.0,0.0,280000.0,0.0,0.0,280000,280000,0,0,0,14,3,2023,W,PQ,Qualify,Rest of EMEA,Italy,Italy Commercial,FOUNDATION CLUSTER,Hybrid Cloud Services,Hybrid Cloud Management,Application Management Services for SAP Applications,AMS for SAP S/4HANA or S/4 Migration on No-Cloud,small,ACCIAIERIE VALBRUNA SPA X,0,0,2023Q3W14,,,
500000.0,0.0,0.0,500000.0,0.0,0.0,500000,500000,72548,0,500000,1,3,2023,W,CQ,Qualify,Rest of EMEA,NCEE,Netherlands,Unassigned,Business Transformation Services,Data & Technology Transformation,"Data Transformation (with IBM, AWS, Microsoft)",DTT: Data Transformation - Customer,small,ACHMEA GROUP,0,0,2023Q3W01,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,2500000,0,0,0,1,3,2023,W,CQ,Lost,Rest of EMEA,DACH,DE COMM DIST HLS,FOUNDATION CLUSTER,Business Transformation Services,Customer Transformation,Marketing Transformation,CT: Acquisition Adobe Workfront (Rego Consulting),small,ADIDAS GROUP,0,0,2023Q3W01,,,
100000.0,0.0,0.0,100000.0,100000.0,0.0,100000,100000,25156,0,100000,1,3,2023,W,CQ,Propose,Rest of EMEA,DACH,DE COMM DIST HLS,FOUNDATION CLUSTER,Business Transformation Services,Customer Transformation,Sales and Commerce Transformation,CT: Intelligent Commerce Transformation,small,ADIDAS GROUP,0,0,2023Q3W01,,,
0.0,0.0,0.0,250000.0,0.0,0.0,250000,250000,19954,0,0,1,3,2023,W,CQ,Design,Rest of EMEA,DACH,DE COMM DIST HLS,FOUNDATION CLUSTER,Business Transformation Services,Data & Technology Transformation,Intelligent Industry Operations,DTT: Extreme Automation - Finance & Supply Chain,small,ADIDAS GROUP,0,0,2023Q3W01,,,
0.0,0.0,0.0,150000.0,0.0,0.0,150000,150000,22826,0,0,1,3,2023,W,CQ,Design,Americas,US Communications & Industrial,US Communications & Industrial,Unassigned,Hybrid Cloud Services,Hybrid Cloud Management,"Application Management Services for ISVs (not SAP, Oracle)",AMS for Workday,small,ADIENT US LLC,0,0,2023Q3W01,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,14,3,2023,W,PQ,Design,Americas,US Communications & Industrial,US Communications & Industrial,TARGET PREMIER,Hybrid Cloud Services,Hybrid Cloud Transformation,"Application Migration and Modernization (not AWS, Microsoft)",App & Data modernization for Distributed Apps,small,ADOBE SYSTEMS INCORPORATED,0,0,2023Q3W14,,,
50300.0,0.0,0.0,50300.0,50300.0,50300.0,50300,50300,5460,0,50300,1,3,2023,W,CQ,Negotiate,Rest of EMEA,MEA,Gulf and Levant,Unassigned,Cybersecurity Services,Cybersecurity,IBM CyberDefend,CSS: Data and AI Security Svcs (C&SI) 6950-30J,small,ADVANCED INTEGRATION TECHNOLOGIES,0,0,2023Q3W01,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,100000,0,0,0,14,3,2023,W,PQ,Lost,Americas,US Communications & Industrial,US Communications & Industrial,Unassigned,Business Transformation Services,Customer Transformation,Business Transformation with Salesforce,CT: Service Transformation with Salesforce,small,ADVANCED MICRONIC DEVICES LIMITED,0,0,2023Q3W14,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,14,3,2023,W,PQ,Lost,Americas,US Communications & Industrial,US Communications & Industrial,Unassigned,Business Transformation Services,Finance & Supply Chain Transformation,Business Transformation with Oracle,FSCT: Enterprise Transformation with Oracle,small,"AECOM MANAGEMENT SERVICES, INC.",0,0,2023Q3W14,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,476000,0,0,0,1,3,2023,W,CQ,Lost,Rest of EMEA,NCEE,Netherlands,FOUNDATION,Business Transformation Services,Data & Technology Transformation,"AI Integration Services (with IBM, AWS, Microsoft)",DTT: AI & Analytics - Customer,small,AEGON INC,0,0,2023Q3W01,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,83571,0,0,0,14,3,2023,W,PQ,Lost,Japan,JP Distribution,JP Consumer,PREMIER,Business Transformation Services,Data & Technology Transformation,"Data Transformation (with IBM, AWS, Microsoft)",DTT: Data Transformation - Customer,small,AEON,0,0,2023Q3W14,,,
932472.0,932472.0,0.0,932472.0,932472.0,932472.0,0,932472,0,0,0,14,3,2023,W,PQ,Won,Rest of EMEA,SPGI,Portugal,Unassigned,Business Transformation Services,Data & Technology Transformation,"Data Transformation (with IBM, AWS, Microsoft)",DTT: Data Transformation - Finance & Supply Chain,small,AGEAS,0,0,2023Q3W14,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,1500000,0,0,0,14,3,2023,W,PQ,Lost,Rest of EMEA,SPGI,Spain PUB,Unassigned,Hybrid Cloud Services,Hybrid Cloud Transformation,"Application Migration and Modernization (not AWS, Microsoft)",App & Data Migration Services,small,AGENCIA DIGITAL DE ANDALUCIA,0,0,2023Q3W14,,,
1000000.0,0.0,0.0,1000000.0,1000000.0,0.0,1000000,1000000,195613,0,1000000,1,3,2023,W,CQ,Propose,Rest of EMEA,NCEE,Bel Lux,TARGET PREMIER,Business Transformation Services,Finance & Supply Chain Transformation,Finance Transformation,FSCT: Finance Transformation,small,AGFA GEVAERT,0,0,2023Q3W01,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,756000,0,0,0,14,3,2023,W,PQ,Lost,Rest of EMEA,NCEE,Bel Lux,TARGET PREMIER,Business Transformation Services,Finance & Supply Chain Transformation,Intelligent Procurement Operations,FSCT: Payables BPO,small,AGFA GEVAERT,0,0,2023Q3W14,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,2450000,0,0,0,14,3,2023,W,PQ,Lost,Americas,US Distribution,US Retail,PREMIER,Hybrid Cloud Services,Hybrid Cloud Transformation,Mainframe Application Modernization,App & Data modernization for Mainframe,small,AHOLD DELHAIZE,0,0,2023Q3W14,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,1070000,0,0,0,14,3,2023,W,PQ,Lost,Rest of EMEA,NCEE,Netherlands,PREMIER,Cybersecurity Services,Cybersecurity,IBM CyberDefend,CSS: Id & Access Mgmt (Mgd) 6950-24H,small,AHOLD DELHAIZE,0,0,2023Q3W14,,,
100000.0,0.0,0.0,100000.0,100000.0,100000.0,100000,100000,52188,0,0,1,3,2023,W,CQ,Negotiate,Americas,US Distribution,US Retail,PREMIER,Business Transformation Services,Finance & Supply Chain Transformation,Supply Chain Transformation,"FSCT: Supply Chain, Proc & Mfg Transformation",small,AHOLD DELHAIZE,0,0,2023Q3W01,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,2200000,0,0,0,1,3,2023,W,CQ,Lost,APAC,GCG,Hong Kong,PREMIER,Business Transformation Services,Customer Transformation,Marketing Transformation,CT: Customer Transformation with Adobe,small,AIA GROUP LIMITED,0,0,2023Q3W01,,,
137503.0,137503.0,0.0,137503.0,137503.0,137503.0,0,137503,0,0,0,14,3,2023,W,PQ,Won,APAC,ANZ,Australia FSS,PREMIER,Business Transformation Services,Data & Technology Transformation,"AI Integration Services (with IBM, AWS, Microsoft)",DTT: AI & Analytics - Finance & Supply Chain,small,AIA GROUP LIMITED,0,0,2023Q3W14,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,300000,0,0,0,1,3,2023,W,CQ,Lost,APAC,GCG,Hong Kong,PREMIER,Hybrid Cloud Services,Hybrid Cloud Transformation,Cloud and Technology Strategy,"Enterprise Cloud Strategy, Arch & Oper Model Transformation",small,AIA GROUP LIMITED,0,0,2023Q3W01,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,500000,0,0,0,1,3,2023,W,CQ,Lost,APAC,GCG,Hong Kong,PREMIER,Business Transformation Services,HR & Talent Transformation,HR Technology,HRTT: HR Transformation with Workday,small,AIA GROUP LIMITED,0,0,2023Q3W01,,,
-190007.0,0.0,0.0,-190007.0,-190007.0,-190007.0,-190007,-190007,-249185,0,0,1,3,2023,W,CQ,Closing,Americas,Canada,Canada Quebec,ELITE,Hybrid Cloud Services,Hybrid Cloud Management,Custom Application Management Services,Application Maintenance and Management - OnPrem,small,AIR CANADA / AIMIA,0,0,2023Q3W01,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,14,3,2023,W,PQ,Lost,Americas,Canada,Canada Quebec,ELITE,Cybersecurity Services,Cybersecurity,IBM Cyber Strategy and Risk,CSS: Security Svcs for SAP (C&SI) 6950-39Q,small,AIR CANADA / AIMIA,0,0,2023Q3W14,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,133333,0,0,0,14,3,2023,W,PQ,Lost,Americas,Canada,Canada Quebec,ELITE,Business Transformation Services,Customer Transformation,Experience Strategy and Design,CT: Digital Product Engineering,small,AIR CANADA / AIMIA,0,0,2023Q3W14,,,
2113333.0,2113333.0,0.0,2113333.0,2113333.0,2113333.0,0,2113333,0,0,0,14,3,2023,W,PQ,Won,Americas,Canada,Canada Quebec,ELITE,Business Transformation Services,Customer Transformation,Experience Strategy and Design,CT: Digital Product Engineering,small,AIR CANADA / AIMIA,0,0,2023Q3W14,,,
0.0,0.0,0.0,500000.0,0.0,0.0,500000,500000,20116,0,0,1,3,2023,W,CQ,Qualify,Rest of EMEA,France,France IND,PREMIER,Business Transformation Services,Data & Technology Transformation,"AI Integration Services (with IBM, AWS, Microsoft)",DTT: AI & Analytics - Customer,small,AIRBUS GROUP,0,0,2023Q3W01,,,
0.0,0.0,0.0,10000.0,0.0,0.0,10000,10000,906,0,0,1,3,2023,W,CQ,Qualify,Rest of EMEA,MEA,Southern Africa,Unassigned,Hybrid Cloud Services,Hybrid Cloud Transformation,Digital Product Design and Engineering,Cloud Native App Development,small,AIRPORTS COMPANY SOUTH AFRICA LTD,0,0,2023Q3W01,,,
20571.0,20571.0,0.0,20571.0,20571.0,20571.0,0,20571,0,0,0,14,3,2023,W,PQ,Won,Japan,JP Industrial,JP Automotive,ELITE,Business Transformation Services,HR & Talent Transformation,HR Technology,HRTT: HR Transformation with SAP SuccessFactors,small,AISIN CORPORATION,0,0,2023Q3W14,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,3,2023,W,CQ,Engage,Americas,US Communications & Industrial,US Communications & Industrial,Unassigned,Hybrid Cloud Services,Hybrid Cloud Management,Cloud Platform Engineering Services,Taos Platform Eng Svcs (Manage) - Standalone,small,AKAMAI TECHNOLOGIES,0,0,2023Q3W01,,,
72000.0,72000.0,0.0,72000.0,72000.0,72000.0,0,72000,0,0,0,14,3,2023,W,PQ,Won,Americas,US Distribution,US Retail,Unassigned,Hybrid Cloud Services,Hybrid Cloud Management,Cloud Platform Engineering Services,Taos Platform Eng Svcs (Manage) - Standalone,small,ALBERTSONS COMPANIES INC,0,0,2023Q3W14,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,2750000,0,0,0,14,3,2023,W,PQ,Lost,Americas,US Communications & Industrial,US Communications & Industrial,PREMIER,Hybrid Cloud Services,Hybrid Cloud Management,Application Management Services for SAP Applications,SAP Manage Plus,small,ALGONQUIN POWER CORPORATION,0,0,2023Q3W14,,,
0.0,0.0,0.0,300000.0,0.0,0.0,300000,300000,7307,0,0,1,3,2023,W,CQ,Design,Americas,US Communications & Industrial,US Communications & Industrial,PREMIER,Hybrid Cloud Services,Hybrid Cloud Management,Cloud Platform Engineering Services,ServiceNow - Implementation & Manage,small,ALGONQUIN POWER CORPORATION,0,0,2023Q3W01,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,14,3,2023,W,PQ,Lost,APAC,ANZ,Australia PUB,Unassigned,Hybrid Cloud Services,Hybrid Cloud Transformation,"Application Migration and Modernization (not AWS, Microsoft)",Nordcloud Mod & Mig Srvs w Red Hat - Standalone Withdrawn,small,$SME$ SHARON TUNLEY WORLD,0,0,2023Q3W14,,,
128380.0,0.0,0.0,128380.0,128380.0,128380.0,128380,128380,126600,0,0,1,3,2023,W,CQ,Closing,Japan,JP Banking & Financial Markets,JP BKFM Other,ELITE,Hybrid Cloud Services,Hybrid Cloud Management,Custom Application Management Services,Application Maintenance and Management - OnPrem,small,82 BANK,0,0,2023Q3W01,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,14,3,2023,W,PQ,Lost,Rest of EMEA,NCEE,Denmark,PREMIER,Business Transformation Services,Finance & Supply Chain Transformation,Business Transformation with SAP Applications,EAI - Enterprise Transformation with SAP S/4HANA Withdrawn,small,A.P. MOLLER - MAERSK GROUP,0,0,2023Q3W14,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,3,2023,W,CQ,Negotiate,Rest of EMEA,NCEE,Denmark,PREMIER,Business Transformation Services,Finance & Supply Chain Transformation,Business Transformation with SAP Applications,FSCT: Enterprise Transformation with SAP S/4HANA,small,A.P. MOLLER - MAERSK GROUP,0,0,2023Q3W01,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,3,2023,W,CQ,Engage,Rest of EMEA,NCEE,Denmark,PREMIER,Business Transformation Services,HR & Talent Transformation,HR Technology,HRTT: HR Transformation with Workday,small,A.P. MOLLER - MAERSK GROUP,0,0,2023Q3W01,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,14,3,2023,W,PQ,Engage,Rest of EMEA,NCEE,Denmark,PREMIER,Hybrid Cloud Services,Hybrid Cloud Management,Cloud Platform Engineering Services,Platform Engineering Services (Manage),small,A.P. MOLLER - MAERSK GROUP,0,0,2023Q3W14,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,300000,0,0,0,14,3,2023,W,PQ,Lost,Americas,US Financial,US Financial,Unassigned,Hybrid Cloud Services,Hybrid Cloud Management,IBM AIOps Services,"DevSecOps, AI Ops and Automation",small,AAA - AUTO CLUB,0,0,2023Q3W14,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,3,2023,W,CQ,Lost,Americas,Canada,Canada PUB,PREMIER,Business Transformation Services,Data & Technology Transformation,Intelligent Industry Operations,DTT: Extreme Automation - Customer,small,AB GOVERNMENT/MINISTRIES,0,0,2023Q3W01,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,3,2023,W,CQ,Qualify,Americas,Canada,Canada PUB,PREMIER,Business Transformation Services,Data & Technology Transformation,Intelligent Industry Operations,DTT: Extreme Automation - Customer,small,AB GOVERNMENT/MINISTRIES,0,0,2023Q3W01,,,
0.0,0.0,8666.0,8666.0,8666.0,8666.0,8666,8666,2149,0,0,1,3,2023,W,CQ,Negotiate,Americas,Canada,Canada PUB,PREMIER,Cybersecurity Services,Cybersecurity,IBM Cyber Threat Management,X-Force Red Offens Sec Svcs (Custom C&SI) 6950-23V Withdrawn,small,AB GOVERNMENT/MINISTRIES,0,0,2023Q3W01,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,6406,0,0,0,1,3,2023,W,CQ,Lost,Rest of EMEA,DACH,Switzerland,TARGET PREMIER,Hybrid Cloud Services,Hybrid Cloud Management,"Application Management Services for ISVs (not SAP, Oracle)",AMS for Salesforce,small,ABB,0,0,2023Q3W01,,,
0.0,0.0,0.0,549816.0,0.0,0.0,549816,549816,317802,0,0,1,3,2023,W,CQ,Design,Rest of EMEA,DACH,Switzerland,TARGET PREMIER,Business Transformation Services,Customer Transformation,Business Transformation with Salesforce,CT: Service Transformation with Salesforce,small,ABB,0,0,2023Q3W01,,,
0.0,0.0,0.0,0.0,0.0,0.0,18362,18362,0,0,0,1,3,2023,W,CQ,Engage,Rest of EMEA,DACH,DE COMM DIST HLS,ELITE,Hybrid Cloud Services,Hybrid Cloud Management,Custom Application Management Services,Application Maintenance and Management - OnPrem,small,ABBOTT LABORATORIES,0,0,2023Q3W01,,,
0.0,0.0,0.0,382012.0,0.0,0.0,382012,382012,99388,0,0,1,3,2023,W,CQ,Design,Americas,US Public and Communications,US Public and Communications,ELITE,Business Transformation Services,Customer Transformation,Marketing Transformation,CT: Customer Transformation with Adobe,small,ABBOTT LABORATORIES,0,0,2023Q3W01,,,
1021577.0,1021577.0,0.0,1021577.0,1021577.0,1021577.0,0,1021577,0,0,0,14,3,2023,W,PQ,Won,Americas,US Public and Communications,US Public and Communications,ELITE,Business Transformation Services,Customer Transformation,Marketing Transformation,CT: Customer Transformation with Adobe,small,ABBOTT LABORATORIES,0,0,2023Q3W14,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,3,2023,W,CQ,Lost,Americas,US Public and Communications,US Public and Communications,ELITE,Business Transformation Services,Finance & Supply Chain Transformation,Business Transformation with Oracle,FSCT: Enterprise Transformation with Oracle,small,ABBOTT LABORATORIES,0,0,2023Q3W01,,,
0.0,0.0,3160341.0,3160341.0,3160341.0,0.0,3160341,3160341,1689294,0,0,1,3,2023,W,CQ,Propose,Americas,US Public and Communications,US Public and Communications,ELITE,Hybrid Cloud Services,Hybrid Cloud Transformation,Digital Product Design and Engineering,"OnPrem Application Development, DevOps & Hybrid Integration",small,ABBOTT LABORATORIES,0,0,2023Q3W01,,,
0.0,0.0,25000.0,25000.0,25000.0,0.0,25000,25000,11516,0,0,1,3,2023,W,CQ,Propose,Americas,US Public and Communications,US Public and Communications,ELITE,Hybrid Cloud Services,Hybrid Cloud Management,Cloud Platform Engineering Services,Platform Engineering Services w Red Hat (Manage),small,ABBOTT LABORATORIES,0,0,2023Q3W01,,,
0.0,0.0,0.0,0.0,0.0,0.0,5000000,5000000,0,0,0,1,3,2023,W,CQ,Engage,Americas,US Public and Communications,US Public and Communications,ELITE,Hybrid Cloud Services,Hybrid Cloud Management,Application Management Services for SAP Applications,RISE with SAP,small,ABBOTT LABORATORIES,0,0,2023Q3W01,,,
0.0,0.0,315000.0,315000.0,315000.0,0.0,315000,315000,14246,0,0,1,3,2023,W,CQ,Propose,Americas,US Public and Communications,US Public and Communications,ELITE,Cybersecurity Services,Cybersecurity,IBM Cyber Threat Management,X-Force Incident Resp (C&SI)(cloud) 6950-27D Withdrawn,small,ABBOTT LABORATORIES,0,0,2023Q3W01,,,
1650000.0,0.0,0.0,1650000.0,1650000.0,1650000.0,1650000,1650000,959826,0,0,1,3,2023,W,CQ,Negotiate,Rest of EMEA,SPGI,Spain IND,FOUNDATION,Hybrid Cloud Services,Hybrid Cloud Management,Application Management Services for SAP Applications,AMS for SAP S/4HANA or S/4 Migration on No-Cloud,small,ABERTIS,0,0,2023Q3W01,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,20000,0,0,0,14,3,2023,W,PQ,Lost,Rest of EMEA,NCEE,Netherlands,FOUNDATION,Cybersecurity Services,Cybersecurity,IBM Cyber Threat Management,(KYN) XF Incident Resp (C&SI) (cloud) 6950-27F Withdrawn,small,ABN AMRO,0,0,2023Q3W14,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,100000,0,0,0,1,3,2023,W,CQ,Lost,Rest of EMEA,NCEE,Netherlands,FOUNDATION,Business Transformation Services,Data & Technology Transformation,"AI Integration Services (with IBM, AWS, Microsoft)",DTT: Banking & Insurance Transformation,small,ABN AMRO,0,0,2023Q3W01,,,
100000.0,0.0,0.0,100000.0,0.0,0.0,100000,100000,21452,0,100000,1,3,2023,W,CQ,Design,Rest of EMEA,NCEE,Netherlands,FOUNDATION,Hybrid Cloud Services,Hybrid Cloud Management,Application Management Services for SAP Applications,SAP Manage Plus,small,ABN AMRO,0,0,2023Q3W01,,,
2788423.0,2788423.0,0.0,2788423.0,2788423.0,2788423.0,0,2788423,0,0,0,14,3,2023,W,PQ,Won,Rest of EMEA,MEA,Gulf and Levant,FOUNDATION CLUSTER,Business Transformation Services,Data & Technology Transformation,"Data Transformation (with IBM, AWS, Microsoft)",DTT: Data Transformation - Customer (Red Hat),small,ABU DHABI CUSTOMS,0,0,2023Q3W14,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,100000,0,0,0,14,3,2023,W,PQ,Lost,APAC,ANZ,Australia FSS,Unassigned,Business Transformation Services,Data & Technology Transformation,"AI Integration Services (with IBM, AWS, Microsoft)",DTT: Microsoft Business Applications - Customer,small,ACHMEA SCHADEVERZEKERINGEN N.V.,0,0,2023Q3W14,,,
47520.0,47520.0,0.0,47520.0,47520.0,47520.0,0,47520,0,0,0,14,3,2023,W,PQ,Won,Americas,US Distribution,US Cpg,Unassigned,Business Transformation Services,Finance & Supply Chain Transformation,Intelligent Procurement Operations,"FSCT: Supply Chain, Proc & Sustainability BPO",small,ACOSTA SALES CO INC,0,0,2023Q3W14,,,
655228.0,655228.0,0.0,655228.0,655228.0,655228.0,0,655228,0,0,0,14,3,2023,W,PQ,Won,APAC,ISA,ISA IND,PREMIER,Hybrid Cloud Services,Hybrid Cloud Management,Application Management Services for SAP Applications,AMS for Any SAP SaaS or PaaS Solution,small,ADANI GROUP,0,0,2023Q3W14,,,
0.0,0.0,0.0,0.0,0.0,0.0,48598,48598,0,0,0,1,3,2023,W,CQ,Engage,APAC,ISA,ISA IND,PREMIER,Business Transformation Services,Finance & Supply Chain Transformation,Business Transformation with SAP Applications,FSCT: Enterprise Transformation with SAP ECC,small,ADANI GROUP,0,0,2023Q3W01,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,150000,0,0,0,14,3,2023,W,PQ,Lost,Americas,US Communications & Industrial,US Communications & Industrial,Unassigned,Hybrid Cloud Services,Hybrid Cloud Management,"Application Management Services for ISVs (not SAP, Oracle)",AMS for Workday,small,ADIENT US LLC,0,0,2023Q3W14,,,
0.0,0.0,0.0,0.0,0.0,0.0,180571,180571,0,0,0,14,3,2023,W,PQ,Engage,APAC,ISA,ISA FSS,TARGET PREMIER,Hybrid Cloud Services,Hybrid Cloud Transformation,"Application Migration and Modernization (not AWS, Microsoft)",App & Data Migration Services,small,ADITYA BIRLA GROUP,0,0,2023Q3W14,,,
0.0,0.0,0.0,700000.0,0.0,0.0,700000,700000,243844,0,0,1,3,2023,W,CQ,Design,Americas,US Communications & Industrial,US Communications & Industrial,TARGET PREMIER,Hybrid Cloud Services,Hybrid Cloud Transformation,Digital Product Design and Engineering,Cloud Native App Development,small,ADOBE SYSTEMS INCORPORATED,0,0,2023Q3W01,,,
165000.0,0.0,0.0,165000.0,0.0,0.0,165000,165000,35833,0,165000,1,3,2023,W,CQ,Design,Americas,US Communications & Industrial,US Communications & Industrial,Unassigned,Hybrid Cloud Services,Hybrid Cloud Management,Application Management Services for Oracle,AMS for Any Oracle Solutions on No-Cloud,small,"AECOM MANAGEMENT SERVICES, INC.",0,0,2023Q3W01,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,250000,0,0,0,14,3,2023,W,PQ,Lost,Americas,US Communications & Industrial,US Communications & Industrial,Unassigned,Cybersecurity Services,Cybersecurity,IBM CyberDefend,CSS: Id & Access Mgmt (C&SI) 6950-31G,small,"AECOM MANAGEMENT SERVICES, INC.",0,0,2023Q3W14,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,110000,0,0,0,1,3,2023,W,CQ,Lost,Americas,US Communications & Industrial,US Communications & Industrial,Unassigned,Hybrid Cloud Services,Hybrid Cloud Management,Quality Engineering Services,Quality Assurance & Testing - Standalone,large,"AECOM MANAGEMENT SERVICES, INC.",0,0,2023Q3W01,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,1000000,0,0,0,14,3,2023,W,PQ,Lost,Rest of EMEA,NCEE,Netherlands,FOUNDATION,Hybrid Cloud Services,Hybrid Cloud Transformation,"Application Migration and Modernization (not AWS, Microsoft)",App & Data modernization for Distributed Apps with Red Hat,small,AEGON INC,0,0,2023Q3W14,,,
68980.0,68980.0,0.0,68980.0,68980.0,68980.0,0,68980,0,0,0,14,3,2023,W,PQ,Won,Rest of EMEA,NCEE,Netherlands,FOUNDATION,Business Transformation Services,Data & Technology Transformation,Intelligent Industry Operations,DTT: Insurance BPO (Red Hat) Withdrawn,small,AEGON INC,0,0,2023Q3W14,,,
0.0,0.0,1028570.0,1028570.0,1028570.0,0.0,1028570,1028570,592286,0,0,1,3,2023,W,CQ,Propose,Japan,JP Distribution,JP Consumer,PREMIER,Hybrid Cloud Services,Hybrid Cloud Management,Custom Application Management Services,Application Maintenance and Management - Red Hat - OnPrem,small,AEON,0,0,2023Q3W01,,,
