YEAR,QUARTER,BOOKING_STREAMS_SUBCATEGORY_NAME,BOOKING_STREAMS_NAME,GEOGRAPHY_NAME,MARKET_NAME,COUNTRY_NAME,UT15_NAME,UT17_NAME,UT20_NAME,UT30_NAME,TRANSACTIONAL_ADJUSTMENT
2025,1,Transactional Adjustments,Transactional Adjustments GtN Partner Plus (VAR),APAC,Greater China Group Market,Greater China Group Market Plan,Data Platform,,,,0.0
2025,2,Transactional Adjustments,Transactional Adjustments Other/Top,APAC,APAC Top Countries,APAC Plan,Data Platform,,,,0.0
2025,2,Transactional Adjustments,Transactional Adjustments GtN Partner Plus (VAR),APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Data Platform,,,,-417920.94
2025,3,Transactional Adjustments,Transactional Adjustments GtN Partner Plus (VAR),EMEA,DACH Market,DACH Plan,Storage TPS,,,,-1559911.73
2025,2,Transactional Adjustments,Transactional Adjustments Gross To Net,EMEA,EMEA Top Countries,EMEA Plan,Data Platform,,,,0.0
2025,2,Transactional Adjustments,Transactional Adjustment Subscription,EMEA,UKI Market,UK/Ireland Plan,Automation Platform,,,,-110000.0
2025,2,Transactional Adjustments,Transactional Adjustments Gross To Net,EMEA,EMEA Top Countries,EMEA Plan,Power TPS,,,,0.0
2025,3,Transactional Adjustments,Transactional Adjustments Gross To Net,APAC,APAC Top Countries,APAC Plan,Storage TPS,,,,0.0
2025,1,Transactional Adjustments,Transactional Adjustments Other/Top,APAC,India/South Asia Market,India & South Asia Plan,Data Platform,,,,78980.92
2025,2,Transactional Adjustments,Transactional Adjustments GtN Partner Plus (VAR),EMEA,EMEA Top Countries,EMEA Plan,Automation Platform,,,,0.0
2025,1,Transactional Adjustments,Transactional Adjustments Other/Top,APAC,Greater China Group Market,Greater China Group Market Plan,Storage TPS,,,,117841.94
2025,3,Transactional Adjustments,Transactional Adjustments Other/Top,EMEA,SPGI Market,SPGI Plan,Automation Platform,,,,2575467.02
2025,3,Transactional Adjustments,Transactional Adjustments Other/Top,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan",Z TPS,,,,611686.32
2025,2,Transactional Adjustments,Transactional Adjustments Other/Top,Americas,US Industry Market,US Industry Plan,Storage TPS,,,,383346.67
2025,2,Transactional Adjustments,Transactional Adjustment Subscription,Americas,Canadian Market,Canada Plan,Automation Platform,,,,368000.0
2025,2,Transactional Adjustments,Transactional Adjustments Other/Top,Japan,Japan Market,Japan Plan,Storage TPS,,,,330655.27
2025,1,Transactional Adjustments,Transactional Adjustment Subscription,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan",Data Platform,,,,-336000.0
2025,1,Transactional Adjustments,Transactional Adjustments GtN Partner Plus (VAR),EMEA,DACH Market,DACH Plan,Data Platform,,,,-499018.02
2025,2,Transactional Adjustments,Transactional Adjustments Gross To Net,EMEA,Italy Market,Italy Plan,Power TPS,,,,-143.8
2025,1,Transactional Adjustments,Transactional Adjustment Subscription,Americas,US Financial Service Market,U.S. Financial Plan,Z TPS,,,,4346000.0
2025,3,Transactional Adjustments,Transactional Adjustments Gross To Net,EMEA,Italy Market,Italy Plan,Storage TPS,,,,-47882.57
2025,3,Transactional Adjustments,Transactional Adjustments Gross To Net,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan",Automation Platform,,,,-1263220.34
2025,3,Transactional Adjustments,Transactional Adjustment Base,Americas,Americas Top Countries,Americas Plan,Power TPS,,,,0.0
2025,2,Transactional Adjustments,Transactional Adjustment RedHat Carve-Out,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Automation Platform,,,,-148354.84
2025,1,Transactional Adjustments,Transactional Adjustments Other/Top,Americas,Latin America Market,Latin America Market Plan,Z TPS,,,,333339.48
2025,1,Transactional Adjustments,Transactional Adjustments Gross To Net,EMEA,EMEA Top Countries,EMEA Top Countries Plan,Automation Platform,,,,2569800.0
2025,1,Transactional Adjustments,Transactional Adjustments Other/Top,Americas,US Industry Market,US Industry Plan,Data Platform,,,,2661686.35
2025,2,Transactional Adjustments,Transactional Adjustments Gross To Net,APAC,Greater China Group Market,Greater China Group Market Plan,Power TPS,,,,-58.19
2025,2,Transactional Adjustments,Transactional Adjustment Subscription,Americas,Canadian Market,Canada Plan,Data Platform,,,,-1582000.0
2025,2,Transactional Adjustments,Transactional Adjustment Subscription,EMEA,France Market,France Plan,Data Platform,,,,22000.0
2025,2,Transactional Adjustments,Transactional Adjustments GtN Partner Plus (VAR),EMEA,DACH Market,DACH Plan,Power TPS,,,,-441.18
2025,3,Transactional Adjustments,Transactional Adjustments Gross To Net,EMEA,France Market,France Plan,Z TPS,,,,-8304.79
2025,1,Transactional Adjustments,Transactional Adjustment Base,Americas,US Top Market,U.S. Other Plan,Data Platform,,,,-3135870.83
2025,4,Transactional Adjustments,Transactional Adjustment Acquisitions,APAC,ASEAN Market,Asean Plan,Automation Platform,,,,0.0
2025,2,Transactional Adjustments,Transactional Adjustments GtN Partner Plus (VAR),EMEA,Italy Market,Italy Plan,Data Platform,,,,-146583.98
2025,2,Transactional Adjustments,Transactional Adjustments Gross To Net,APAC,APAC Top Countries,APAC Plan,Automation Platform,,,,0.0
2025,2,Transactional Adjustments,Transactional Adjustments GtN Partner Plus (VAR),APAC,Korea Market,Korea Plan,Automation Platform,,,,-240983.08
2025,3,Transactional Adjustments,Transactional Adjustments Gross To Net,Americas,Americas Top Countries,Americas Plan,Storage TPS,,,,0.0
2025,2,Transactional Adjustments,Transactional Adjustment RedHat Carve-Out,EMEA,DACH Market,DACH Plan,Data Platform,,,,-1124.52
2025,2,Transactional Adjustments,Transactional Adjustment Acquisitions,Americas,Americas Top Countries,Americas Plan,Automation Platform,,,,0.0
2025,3,Transactional Adjustments,Transactional Adjustments Other/Top,EMEA,Italy Market,Italy Plan,Automation Platform,,,,902484.6
2025,2,Transactional Adjustments,Transactional Adjustments GtN Partner Plus (VAR),EMEA,Italy Market,Italy Plan,Storage TPS,,,,-65734.16
2025,2,Transactional Adjustments,Transactional Adjustments Gross To Net,EMEA,Italy Market,Italy Plan,Public Cloud Platform,,,,-3750.0
2025,3,Transactional Adjustments,Transactional Adjustments Other/Top,APAC,ASEAN Market,Asean Plan,Z TPS,,,,47214.65
2025,2,Transactional Adjustments,Transactional Adjustment RedHat Carve-Out,EMEA,France Market,France Plan,Data Platform,,,,-5.96
2025,1,Transactional Adjustments,Transactional Adjustments Other/Top,EMEA,Middle East/Africa Market,Middle East and Africa Market Plan,Storage TPS,,,,83055.26
2025,1,Transactional Adjustments,Transactional Adjustment Subscription,Americas,US National Market,US National Plan,Automation Platform,,,,-2962000.0
2025,3,Transactional Adjustments,Transactional Adjustments GtN Partner Plus (VAR),APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Automation Platform,,,,-356443.78
2025,2,Transactional Adjustments,Transactional Adjustments Gross To Net,EMEA,Middle East/Africa Market,Middle East and Africa Market Plan,Storage TPS,,,,-22004.27
2025,2,Transactional Adjustments,Transactional Adjustments Other/Top,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan",Automation Platform,,,,576996.12
2025,3,Transactional Adjustments,Transactional Adjustments Other/Top,Americas,Americas Top Countries,Americas Plan,Z TPS,,,,0.0
2025,3,Transactional Adjustments,Transactional Adjustments Gross To Net,Americas,Latin America Market,Latin America Market Plan,Storage TPS,,,,-492.4
2025,1,Transactional Adjustments,Transactional Adjustment RedHat Carve-Out,APAC,APAC Top Countries,APAC Plan,Data Platform,,,,0.0
2025,4,Transactional Adjustments,Transactional Adjustment Acquisitions,APAC,APAC Top Countries,APAC Plan,Automation Platform,,,,0.0
2025,3,Transactional Adjustments,Transactional Adjustments GtN Partner Plus (VAR),Japan,Japan Market,Japan Plan,Automation Platform,,,,-851964.24
2025,2,Transactional Adjustments,Transactional Adjustments Other/Top,Japan,Japan Market,Japan Plan,Z TPS,,,,932652.0
2025,1,Transactional Adjustments,Transactional Adjustment RedHat Carve-Out,Americas,Latin America Market,Latin America Market Plan,Automation Platform,,,,-556073.21
2025,3,Transactional Adjustments,Transactional Adjustments Other/Top,Americas,Latin America Market,Latin America Market Plan,Power TPS,,,,5482.05
2025,2,Transactional Adjustments,Transactional Adjustment Acquisitions,Americas,Americas Top Countries,Americas Plan,Storage TPS,,,,0.0
2025,2,Transactional Adjustments,Transactional Adjustments Gross To Net,EMEA,Italy Market,Italy Plan,Automation Platform,,,,-338808.0
2025,2,Transactional Adjustments,Transactional Adjustments Gross To Net,EMEA,EMEA Top Countries,EMEA Plan,Automation Platform,,,,0.0
2025,1,Transactional Adjustments,Transactional Adjustments GtN Partner Plus (VAR),APAC,APAC Top Countries,APAC Plan,Z TPS,,,,302.37
2025,1,Transactional Adjustments,Transactional Adjustment Base,Americas,US Top Market,U.S. Other Plan,Storage TPS,,,,-346904.09
2025,2,Transactional Adjustments,Transactional Adjustments GtN Partner Plus (VAR),EMEA,SPGI Market,SPGI Plan,Automation Platform,,,,-349340.0
2025,3,Transactional Adjustments,Transactional Adjustment Base,Americas,Canadian Market,Canada Plan,Power TPS,,,,-257.74
2025,1,Transactional Adjustments,Transactional Adjustments Other/Top,Americas,Americas Top Countries,Americas Plan,Automation Platform,,,,0.0
2025,1,Transactional Adjustments,Transactional Adjustments Gross To Net,APAC,ASEAN Market,Asean Plan,Z TPS,,,,0.0
2025,1,Transactional Adjustments,Transactional Adjustments Gross To Net,EMEA,Italy Market,Italy Plan,Storage TPS,,,,-23709.1
2025,2,Transactional Adjustments,Transactional Adjustments GtN Partner Plus (VAR),EMEA,Middle East/Africa Market,Middle East and Africa Market Plan,Automation Platform,,,,-802391.91
2025,1,Transactional Adjustments,Transactional Adjustment RedHat Carve-Out,Americas,US Top Market,U.S. Other Plan,Automation Platform,,,,52360.13
2025,1,Transactional Adjustments,Transactional Adjustments Other/Top,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Data Platform,,,,350163.25
2025,4,Transactional Adjustments,Transactional Adjustment Acquisitions,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Automation Platform,,,,0.0
2025,2,Transactional Adjustments,Transactional Adjustments GtN Partner Plus (VAR),APAC,India/South Asia Market,India & South Asia Plan,Automation Platform,,,,-285826.8
2025,2,Transactional Adjustments,Transactional Adjustments Gross To Net,Americas,Americas Top Countries,Americas Plan,Power TPS,,,,0.0
2025,1,Transactional Adjustments,Transactional Adjustments GtN Partner Plus (VAR),EMEA,SPGI Market,SPGI Plan,Data Platform,,,,-106367.41
2025,2,Transactional Adjustments,Transactional Adjustment Subscription,APAC,ASEAN Market,Asean Plan,Z TPS,,,,-3000.0
2025,2,Transactional Adjustments,Transactional Adjustments Gross To Net,APAC,Korea Market,Korea Plan,Z TPS,,,,-83.16
2025,3,Transactional Adjustments,Transactional Adjustments GtN Partner Plus (VAR),EMEA,SPGI Market,SPGI Plan,Storage TPS,,,,-117590.86
2025,3,Transactional Adjustments,Transactional Adjustments Other/Top,Americas,Canadian Market,Canada Plan,Data Platform,,,,165359.98
2025,3,Transactional Adjustments,Transactional Adjustments Other/Top,Americas,Canadian Market,Canada Plan,Power TPS,,,,13968.74
2025,1,Transactional Adjustments,Transactional Adjustments GtN Partner Plus (VAR),EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan",Storage TPS,,,,-189368.43
2025,2,Transactional Adjustments,Transactional Adjustment Subscription,Americas,US Public Market,U.S. Public Plan,Data Platform,,,,-814000.0
2025,2,Transactional Adjustments,Transactional Adjustments Gross To Net,EMEA,DACH Market,DACH Plan,Public Cloud Platform,,,,-14950.0
2025,1,Transactional Adjustments,Transactional Adjustment Subscription,Americas,US Public Market,U.S. Public Plan,Automation Platform,,,,2713000.0
2025,3,Transactional Adjustments,Transactional Adjustments Other/Top,EMEA,EMEA Top Countries,EMEA Plan,Storage TPS,,,,0.0
2025,2,Transactional Adjustments,Transactional Adjustments Other/Top,Americas,Latin America Market,Latin America Market Plan,Storage TPS,,,,744526.46
2025,1,Transactional Adjustments,Transactional Adjustment Subscription,Americas,Americas Top Countries,Americas Plan,Automation Platform,,,,0.0
2025,2,Transactional Adjustments,Transactional Adjustment Subscription,EMEA,Middle East/Africa Market,Middle East and Africa Market Plan,Z TPS,,,,-140000.0
2025,1,Transactional Adjustments,Transactional Adjustment Subscription,EMEA,UKI Market,UK/Ireland Plan,Data Platform,,,,2303000.0
2025,1,Transactional Adjustments,Transactional Adjustment Subscription,Americas,US Public Market,U.S. Public Plan,Z TPS,,,,493000.0
2025,3,Transactional Adjustments,Transactional Adjustment Acquisitions,EMEA,France Market,France Plan,Automation Platform,,,,153897.29
2025,2,Transactional Adjustments,Transactional Adjustments Other/Top,APAC,Greater China Group Market,Greater China Group Market Plan,Data Platform,,,,107060.91
2025,2,Transactional Adjustments,Transactional Adjustments Gross To Net,Japan,Japan Market,Japan Plan,Z TPS,,,,-11620.11
2025,3,Transactional Adjustments,Transactional Adjustments GtN Partner Plus (VAR),EMEA,DACH Market,DACH Plan,Z TPS,,,,-3088.43
2025,4,Transactional Adjustments,Transactional Adjustments Other/Top,Japan,Japan Market,Japan Plan,Automation Platform,,,,2690375.72
2025,1,Transactional Adjustments,Transactional Adjustments Gross To Net,APAC,ASEAN Market,Asean Plan,Storage TPS,,,,-11359.89
2025,1,Transactional Adjustments,Transactional Adjustments Gross To Net,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Data Platform,,,,-364771.62
2025,3,Transactional Adjustments,Transactional Adjustments Other/Top,EMEA,UKI Market,UK/Ireland Plan,Z TPS,,,,506160.61
2025,1,Transactional Adjustments,Transactional Adjustments Gross To Net,EMEA,EMEA Top Countries,EMEA Plan,Data Platform,,,,0.0
2025,3,Transactional Adjustments,Transactional Adjustment Acquisitions,Americas,US Top Market,U.S. Other Plan,Automation Platform,,,,6911397.54
2025,1,Transactional Adjustments,Transactional Adjustments Gross To Net,EMEA,EMEA Top Countries,EMEA Plan,Power TPS,,,,0.0
2025,2,Transactional Adjustments,Transactional Adjustments Gross To Net,APAC,APAC Top Countries,APAC Plan,Storage TPS,,,,0.0
2025,3,Transactional Adjustments,Transactional Adjustment Base,Americas,Americas Top Countries,Americas Plan,Data Platform,,,,0.0
2025,1,Transactional Adjustments,Transactional Adjustments Other/Top,APAC,Korea Market,Korea Plan,Data Platform,,,,73772.86
2025,2,Transactional Adjustments,Transactional Adjustment Subscription,EMEA,Italy Market,Italy Plan,Data Platform,,,,26000.0
2025,2,Transactional Adjustments,Transactional Adjustment Subscription,APAC,ASEAN Market,Asean Plan,Data Platform,,,,3000.0
2025,1,Transactional Adjustments,Transactional Adjustment Subscription,Japan,Japan Market,Japan Plan,Z TPS,,,,4000.0
2025,3,Transactional Adjustments,Transactional Adjustments Gross To Net,EMEA,Italy Market,Italy Plan,Automation Platform,,,,-160931.27
2025,2,Transactional Adjustments,Transactional Adjustment RedHat Carve-Out,Americas,US Federal Market,U.S. Federal Plan,Automation Platform,,,,-431876.86
2025,2,Transactional Adjustments,Transactional Adjustments Other/Top,APAC,Korea Market,Korea Plan,Storage TPS,,,,66989.02
2025,1,Transactional Adjustments,Transactional Adjustments Other/Top,Americas,Canadian Market,Canada Plan,Data Platform,,,,161859.35
2025,1,Transactional Adjustments,Transactional Adjustments Other/Top,Americas,Canadian Market,Canada Plan,Power TPS,,,,11661.52
2025,2,Transactional Adjustments,Transactional Adjustment RedHat Carve-Out,EMEA,Middle East/Africa Market,Middle East and Africa Market Plan,Automation Platform,,,,-750894.71
2025,2,Transactional Adjustments,Transactional Adjustments Gross To Net,APAC,ASEAN Market,Asean Plan,Z TPS,,,,-476.5
2025,1,Transactional Adjustments,Transactional Adjustments GtN Partner Plus (VAR),EMEA,EMEA Top Countries,EMEA Top Countries Plan,Storage TPS,,,,161617.0
2025,4,Transactional Adjustments,Transactional Adjustments Other/Top,Japan,Japan Market,Japan Plan,Z TPS,,,,978584.88
2025,2,Transactional Adjustments,Transactional Adjustments Gross To Net,EMEA,Italy Market,Italy Plan,Storage TPS,,,,-2712.14
2025,2,Transactional Adjustments,Transactional Adjustment Subscription,Americas,US Industry Market,US Industry Plan,Data Platform,,,,-260000.0
2025,1,Transactional Adjustments,Transactional Adjustments Other/Top,EMEA,EMEA Top Countries,EMEA Plan,Storage TPS,,,,0.0
2025,3,Transactional Adjustments,Transactional Adjustments GtN Partner Plus (VAR),EMEA,Italy Market,Italy Plan,Automation Platform,,,,-218875.01
2025,1,Transactional Adjustments,Transactional Adjustment RedHat Carve-Out,Americas,US Financial Service Market,U.S. Financial Plan,Automation Platform,,,,-77889.34
2025,3,Transactional Adjustments,Transactional Adjustment Base,Americas,US Top Market,U.S. Other Plan,Data Platform,,,,-3752288.99
2025,1,Transactional Adjustments,Transactional Adjustments Gross To Net,APAC,Korea Market,Korea Plan,Z TPS,,,,0.0
2025,1,Transactional Adjustments,Transactional Adjustments Gross To Net,APAC,Greater China Group Market,Greater China Group Market Plan,Power TPS,,,,-110.7
2025,1,Transactional Adjustments,Transactional Adjustment Subscription,EMEA,SPGI Market,SPGI Plan,Data Platform,,,,-74000.0
2025,2,Transactional Adjustments,Transactional Adjustment Acquisitions,APAC,Korea Market,Korea Plan,Automation Platform,,,,222658.23
2025,3,Transactional Adjustments,Transactional Adjustments Other/Top,Americas,Americas Top Countries,Americas Plan,Automation Platform,,,,0.0
2025,2,Transactional Adjustments,Transactional Adjustment Subscription,EMEA,DACH Market,DACH Plan,Automation Platform,,,,-228000.0
2025,3,Transactional Adjustments,Transactional Adjustment Acquisitions,APAC,India/South Asia Market,India & South Asia Plan,Automation Platform,,,,219470.71
2025,4,Transactional Adjustments,Transactional Adjustment Acquisitions,EMEA,EMEA Top Countries,EMEA Plan,Automation Platform,,,,0.0
2025,3,Transactional Adjustments,Transactional Adjustments Gross To Net,Americas,Latin America Market,Latin America Market Plan,Automation Platform,,,,-1094038.39
2025,1,Transactional Adjustments,Transactional Adjustments GtN Partner Plus (VAR),EMEA,France Market,France Plan,Automation Platform,,,,-87562.5
2025,1,Transactional Adjustments,Transactional Adjustments GtN Partner Plus (VAR),EMEA,DACH Market,DACH Plan,Automation Platform,,,,-256692.04
2025,2,Transactional Adjustments,Transactional Adjustment Base,Americas,Canadian Market,Canada Plan,Power TPS,,,,-142.52
2025,2,Transactional Adjustments,Transactional Adjustment Acquisitions,Americas,US Top Market,U.S. Other Plan,Automation Platform,,,,6911397.54
2025,2,Transactional Adjustments,Transactional Adjustments Other/Top,Americas,Americas Top Countries,Americas Plan,Automation Platform,,,,0.0
2025,1,Transactional Adjustments,Transactional Adjustment RedHat Carve-Out,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Automation Platform,,,,-174760.8
2025,3,Transactional Adjustments,Transactional Adjustments Gross To Net,APAC,ASEAN Market,Asean Plan,Storage TPS,,,,-32935.33
2025,1,Transactional Adjustments,Transactional Adjustments Other/Top,APAC,Korea Market,Korea Plan,Storage TPS,,,,634.67
2025,2,Transactional Adjustments,Transactional Adjustments GtN Partner Plus (VAR),EMEA,EMEA Top Countries,EMEA Plan,Power TPS,,,,0.0
2025,1,Transactional Adjustments,Transactional Adjustment Subscription,EMEA,Italy Market,Italy Plan,Data Platform,,,,-483000.0
2025,2,Transactional Adjustments,Transactional Adjustments Gross To Net,Americas,Latin America Market,Latin America Market Plan,Power TPS,,,,-23169.47
2025,1,Transactional Adjustments,Transactional Adjustments Gross To Net,APAC,Korea Market,Korea Plan,Power TPS,,,,-12305.03
2025,2,Transactional Adjustments,Transactional Adjustments GtN Partner Plus (VAR),APAC,Korea Market,Korea Plan,Data Platform,,,,-40799.98
2025,1,Transactional Adjustments,Transactional Adjustment Subscription,EMEA,UKI Market,UK/Ireland Plan,Storage TPS,,,,-50000.0
2025,3,Transactional Adjustments,Transactional Adjustments Other/Top,Japan,Japan Market,Japan Plan,Z TPS,,,,978584.88
2025,2,Transactional Adjustments,Transactional Adjustments Gross To Net,APAC,Korea Market,Korea Plan,Storage TPS,,,,-74079.98
2025,2,Transactional Adjustments,Transactional Adjustments Gross To Net,EMEA,SPGI Market,SPGI Plan,Automation Platform,,,,-341775.3
2025,1,Transactional Adjustments,Transactional Adjustments Other/Top,Americas,US Industry Market,US Industry Plan,Z TPS,,,,2270355.09
2025,1,Transactional Adjustments,Transactional Adjustments Other/Top,EMEA,SPGI Market,SPGI Plan,Data Platform,,,,1773551.23
2025,1,Transactional Adjustments,Transactional Adjustments GtN Partner Plus (VAR),EMEA,Italy Market,Italy Plan,Automation Platform,,,,-196922.8
2025,3,Transactional Adjustments,Transactional Adjustment Acquisitions,Americas,Americas Top Countries,Americas Plan,Automation Platform,,,,0.0
2025,1,Transactional Adjustments,Transactional Adjustments Gross To Net,Americas,Latin America Market,Latin America Market Plan,Storage TPS,,,,-50000.0
2025,3,Transactional Adjustments,Transactional Adjustments Other/Top,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan",Storage TPS,,,,314142.79
2025,1,Transactional Adjustments,Transactional Adjustments GtN Partner Plus (VAR),EMEA,Middle East/Africa Market,Middle East and Africa Market Plan,Storage TPS,,,,-85116.4
2025,1,Transactional Adjustments,Transactional Adjustments Gross To Net,APAC,Greater China Group Market,Greater China Group Market Plan,Storage TPS,,,,-72565.11
2025,2,Transactional Adjustments,Transactional Adjustment Base,Americas,Latin America Market,Latin America Market Plan,Z TPS,,,,-6244.82
2025,2,Transactional Adjustments,Transactional Adjustment Base,Americas,Latin America Market,Latin America Market Plan,Power TPS,,,,-33.27
2025,1,Transactional Adjustments,Transactional Adjustment Subscription,Americas,US Industry Market,US Industry Plan,Storage TPS,,,,-3385000.0
2025,1,Transactional Adjustments,Transactional Adjustment Base,Americas,Canadian Market,Canada Plan,Z TPS,,,,-746514.58
2025,2,Transactional Adjustments,Transactional Adjustment Subscription,EMEA,DACH Market,DACH Plan,Storage TPS,,,,-27000.0
2025,1,Transactional Adjustments,Transactional Adjustment Subscription,Americas,US Financial Service Market,U.S. Financial Plan,Data Platform,,,,-257000.0
2025,3,Transactional Adjustments,Transactional Adjustments Gross To Net,Americas,Latin America Market,Latin America Market Plan,Data Platform,,,,-454515.41
2025,1,Transactional Adjustments,Transactional Adjustment Subscription,Americas,Latin America Market,Latin America Market Plan,Data Platform,,,,950000.0
2025,1,Transactional Adjustments,Transactional Adjustments Other/Top,EMEA,Middle East/Africa Market,Middle East and Africa Market Plan,Data Platform,,,,40479.55
2025,2,Transactional Adjustments,Transactional Adjustments Gross To Net,APAC,India/South Asia Market,India & South Asia Plan,Automation Platform,,,,-811631.02
2025,3,Transactional Adjustments,Transactional Adjustments GtN Partner Plus (VAR),EMEA,Middle East/Africa Market,Middle East and Africa Market Plan,Automation Platform,,,,-1179668.58
2025,2,Transactional Adjustments,Transactional Adjustment Subscription,Americas,US National Market,US National Plan,Storage TPS,,,,1000.0
2025,1,Transactional Adjustments,Transactional Adjustments Other/Top,EMEA,EMEA Top Countries,EMEA Plan,Z TPS,,,,0.0
2025,1,Transactional Adjustments,Transactional Adjustments Gross To Net,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Power TPS,,,,-1.86
2025,1,Transactional Adjustments,Transactional Adjustments Other/Top,EMEA,UKI Market,UK/Ireland Plan,Power TPS,,,,420.6
2025,3,Transactional Adjustments,Transactional Adjustments Gross To Net,EMEA,DACH Market,DACH Plan,Power TPS,,,,-3639.22
2025,1,Transactional Adjustments,Transactional Adjustment RedHat Carve-Out,APAC,ASEAN Market,ASEANZK Plan,Data Platform,,,,0.0
2025,1,Transactional Adjustments,Transactional Adjustments Other/Top,EMEA,Italy Market,Italy Plan,Automation Platform,,,,1482260.29
2025,1,Transactional Adjustments,Transactional Adjustments Gross To Net,EMEA,Middle East/Africa Market,Middle East and Africa Market Plan,Storage TPS,,,,-117579.37
2025,2,Transactional Adjustments,Transactional Adjustments Gross To Net,Americas,Latin America Market,Latin America Market Plan,Storage TPS,,,,-147.93
2025,1,Transactional Adjustments,Transactional Adjustments Other/Top,APAC,ASEAN Market,Asean Plan,Z TPS,,,,36717.39
2025,2,Transactional Adjustments,Transactional Adjustment Subscription,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan",Data Platform,,,,-447000.0
2025,2,Transactional Adjustments,Transactional Adjustments GtN Partner Plus (VAR),EMEA,France Market,France Plan,Automation Platform,,,,-171461.82
2025,2,Transactional Adjustments,Transactional Adjustments Gross To Net,APAC,Greater China Group Market,Greater China Group Market Plan,Storage TPS,,,,-126617.23
2025,3,Transactional Adjustments,Transactional Adjustments Other/Top,Americas,US Industry Market,US Industry Plan,Z TPS,,,,2214173.22
2025,2,Transactional Adjustments,Transactional Adjustments GtN Partner Plus (VAR),EMEA,DACH Market,DACH Plan,Automation Platform,,,,-428633.9
2025,3,Transactional Adjustments,Transactional Adjustments Other/Top,EMEA,SPGI Market,SPGI Plan,Data Platform,,,,1177769.05
2025,3,Transactional Adjustments,Transactional Adjustment Base,Americas,US Top Market,U.S. Other Plan,Automation Platform,,,,-2939054.07
2025,1,Transactional Adjustments,Transactional Adjustments Gross To Net,EMEA,Italy Market,Italy Plan,Public Cloud Platform,,,,0.0
2025,1,Transactional Adjustments,Transactional Adjustments Other/Top,Americas,Americas Top Countries,Americas Plan,Z TPS,,,,0.0
2025,3,Transactional Adjustments,Transactional Adjustments Gross To Net,EMEA,SPGI Market,SPGI Plan,Automation Platform,,,,-135512.42
2025,1,Transactional Adjustments,Transactional Adjustments GtN Partner Plus (VAR),EMEA,EMEA Top Countries,EMEA Top Countries Plan,Power TPS,,,,5463.0
2025,3,Transactional Adjustments,Transactional Adjustment Base,Americas,Americas Top Countries,Americas Plan,Automation Platform,,,,0.0
2025,2,Transactional Adjustments,Transactional Adjustment RedHat Carve-Out,EMEA,Italy Market,Italy Plan,Data Platform,,,,-1436.45
2025,1,Transactional Adjustments,Transactional Adjustment Subscription,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Automation Platform,,,,295000.0
2025,3,Transactional Adjustments,Transactional Adjustment Base,Americas,Canadian Market,Canada Plan,Storage TPS,,,,-27658.02
2025,2,Transactional Adjustments,Transactional Adjustments Gross To Net,Americas,Latin America Market,Latin America Market Plan,Data Platform,,,,-1684076.33
2025,1,Transactional Adjustments,Transactional Adjustments GtN Partner Plus (VAR),APAC,India/South Asia Market,India & South Asia Plan,Storage TPS,,,,-7130.7
2025,1,Transactional Adjustments,Transactional Adjustments Gross To Net,EMEA,SPGI Market,SPGI Plan,Automation Platform,,,,-540774.44
2025,2,Transactional Adjustments,Transactional Adjustments Other/Top,APAC,India/South Asia Market,India & South Asia Plan,Storage TPS,,,,260748.52
2025,2,Transactional Adjustments,Transactional Adjustment RedHat Carve-Out,Americas,US Industry Market,US Industry Plan,Automation Platform,,,,-1441581.02
2025,3,Transactional Adjustments,Transactional Adjustments Other/Top,APAC,India/South Asia Market,India & South Asia Plan,Automation Platform,,,,523363.66
2025,2,Transactional Adjustments,Transactional Adjustment Subscription,EMEA,EMEA Top Countries,EMEA Plan,Automation Platform,,,,0.0
2025,1,Transactional Adjustments,Transactional Adjustments Other/Top,EMEA,EMEA Top Countries,EMEA Plan,Automation Platform,,,,0.0
2025,1,Transactional Adjustments,Transactional Adjustments Gross To Net,APAC,India/South Asia Market,India & South Asia Plan,Automation Platform,,,,-348273.2
2025,1,Transactional Adjustments,Transactional Adjustment Acquisitions,APAC,India/South Asia Market,India & South Asia Plan,Automation Platform,,,,39903.77
2025,2,Transactional Adjustments,Transactional Adjustments Other/Top,EMEA,DACH Market,DACH Plan,Power TPS,,,,5948.98
2025,2,Transactional Adjustments,Transactional Adjustment Acquisitions,EMEA,EMEA Top Countries,EMEA Plan,Automation Platform,,,,0.0
