YEAR,QUARTER,MONTH,GEOGRAPHY,MARKET,SECTOR,CLIENT_NAME,INDUSTRY,UT30_NAME,PRACTICE,ACCOUNT_TYPE,REVENUE_AMT,GROSS_PROFIT_AMT,REVENUE_AMT_PY,REVENUE_AMT_PPY,GROSS_PROFIT_AMT_PPY,COUNTRY,BRANCH,GROSS_PROFIT_AMT_PY,UT15_NAME,UT17_NAME,UT20_NAME,GROSS_PROFIT_WITH_COST_CENTER_AMT
2022,1,1,Unassigned,Unassigned,Unassigned,LLOYDS BANKING GROUP,Banking,"AI Integration Services (with IBM, AWS)",Enterprise Strategy & Industry,ENTERPRISE,0.0,-138.85,0.0,0.0,0.0,United Kingdom,UK Enterprise,0.0,Strategy & Technology,Hybrid Cloud & Data,"AI Integration Services (with IBM, AWS, Microsoft)",-138.85
2022,1,1,Unassigned,Unassigned,Unassigned,M&G PLC,Select BPS-T,Data Transformation,None,Unassigned,0.0,0.0,0.0,0.0,0.0,United Kingdom,UKI Select Territory,0.0,Strategy & Technology,Hybrid Cloud & Data,"Data Transformation (with IBM, AWS, Microsoft)",0.0
2022,1,1,Unassigned,Unassigned,Unassigned,NATIONAL GRID PLC,Energy & Utilities,Custom Application Management Services OA,None,Unassigned,0.0,0.0,0.0,0.0,0.0,United Kingdom,UK Strategic,0.0,Intelligent Operations,Application Operations,Custom Application Management Services,0.0
2022,1,1,Unassigned,Unassigned,Unassigned,NEXT LTD,Select BPS-T,Oracle - TT,Oracle,FOUNDATION,70866.0,-3168.99,0.0,0.0,0.0,United Kingdom,UKI Select Territory,0.0,Strategy & Technology,Business Applications,HR Technology,-3168.99
2022,1,1,Unassigned,Unassigned,Unassigned,PAYSAFE GROUP LIMITED,Select BPS-T,Industry Operations Non BPO,None,Unassigned,0.0,0.0,0.0,0.0,0.0,United Kingdom,UKI Select Territory,0.0,Intelligent Operations,Business Operations,Intelligent Industry Operations,0.0
2022,1,1,Unassigned,Unassigned,Unassigned,REV/CST ALLOC GBS GB / IND,Unassigned,Cybersecurity Top,Security Services,Unassigned,248.0,248.0,0.0,0.0,0.0,United Kingdom,UKI Non Sales,0.0,Intelligent Operations,Cybersecurity,Cybersecurity Services Top,248.0
2022,1,1,Unassigned,Unassigned,Unassigned,SELFRIDGES HOLDINGS EUROPE LTD,Select BPS-T,Application Mgmt Services for Oracle OA,Oracle Application Operations,FOUNDATION,351245.31,112460.03,0.0,0.0,0.0,United Kingdom,UKI Select Territory,0.0,Intelligent Operations,Application Operations,Application Management Services for Oracle,112460.03
2022,1,1,Unassigned,Unassigned,Unassigned,TAKEDA PHARMACEUTICAL COMPANY,Select BPS-T,"AI Integration Services (with IBM, AWS)",Promontory,Unassigned,0.0,-5833.33,0.0,0.0,0.0,United Kingdom,UKI Select Territory,0.0,Strategy & Technology,Hybrid Cloud & Data,"AI Integration Services (with IBM, AWS, Microsoft)",-5833.33
2022,1,1,Unassigned,Unassigned,Unassigned,"TELEFONICA, SA",Telecommunications,IBM Cyber Threat Management Other,None,Unassigned,0.0,0.0,0.0,0.0,0.0,United Kingdom,UK Strategic,0.0,Intelligent Operations,Cybersecurity,IBM Cyber Threat Management,0.0
2022,1,1,Unassigned,Unassigned,Unassigned,THAMES WATER LTD,Energy & Utilities,SAP,,FOUNDATION,12552.74,7264.17,0.0,0.0,0.0,United Kingdom,UKI Select Territory,0.0,Strategy & Technology,Business Applications,Business Transformation with SAP Applications,7264.17
2022,1,1,Unassigned,Unassigned,Unassigned,VISMA GROUP HOLDING AS,Unassigned,Custom Application Management Services OA,Custom Application Operations,Unassigned,0.0,-1838.18,0.0,0.0,0.0,United Kingdom,Unassigned,0.0,Intelligent Operations,Application Operations,Custom Application Management Services,-1838.18
2022,1,1,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Strategy & Tech Top OA,,Unassigned,-2709.0,-10528.0,0.0,0.0,0.0,Uruguay,Unassigned,0.0,Strategy & Technology,Strategy & Tech Top,Strategy & Tech Top Offering,-10528.0
2022,1,1,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Strategy & Tech Top OA,None,Unassigned,0.0,0.0,0.0,0.0,0.0,WTC CE E Region,Unassigned,0.0,Strategy & Technology,Strategy & Tech Top,Strategy & Tech Top Offering,0.0
2022,1,2,APAC,ANZ,Australia Other,AUSTRALIAN ENERGY HOLDINGS NO 1 PTY LTD,Select BPS-T,Quality Engineering Services OA,None,Unassigned,0.0,0.0,0.0,0.0,0.0,Australia,Australia Select,0.0,Intelligent Operations,Application Operations,Quality Engineering Services,0.0
2022,1,2,APAC,ANZ,Australia Other,CK WILLIAM UK HOLDINGS LIMITED,Digital Squads,SALESFORCE,None,Unassigned,0.0,0.0,0.0,0.0,0.0,Australia,Australia Select,0.0,Strategy & Technology,Business Applications,Business Transformation with Salesforce,0.0
2022,1,2,APAC,ANZ,Australia Other,TELSTRA CORPORATION LIMITED,Telecommunications,Supply Chain Transformation OA,None,Unassigned,0.0,0.0,0.0,0.0,0.0,Australia,Australia Strategic,0.0,Strategy & Technology,Strategy & Transformation,Supply Chain Transformation,0.0
2022,1,2,APAC,ANZ,Australia Other,Unassigned,Industrial Products,HCM Top,None,Unassigned,0.0,0.0,0.0,0.0,0.0,Australia,Unassigned,0.0,Intelligent Operations,Application Operations,Application Operations Top,0.0
2022,1,2,APAC,ANZ,Australia Other,Unassigned,Unassigned,HCM Top,,Unassigned,188.48,189.88,0.0,0.0,0.0,Australia,Unassigned,0.0,Intelligent Operations,Application Operations,Application Operations Top,189.88
2022,1,2,APAC,ANZ,Australia PUB,SERVICES AUSTRALIA - MEDICARE,Government,"App Mig and Modern (not AWS, Microsoft) OA",None,Unassigned,0.0,0.0,0.0,0.0,0.0,Australia,Australia Strategic,0.0,Strategy & Technology,Hybrid Cloud & Data,"Application Migration and Modernization (not AWS, Microsoft)",0.0
2022,1,2,APAC,ANZ,New Zealand,JARDEN GROUP LIMITED,Select BPS-T,IBM CyberDefend Other,None,Unassigned,0.0,0.0,0.0,0.0,0.0,New Zealand,New Zealand Select,0.0,Intelligent Operations,Cybersecurity,IBM CyberDefend,0.0
2022,1,2,APAC,ASEAN,Malaysia,Unassigned,Accounting Exclusion,Hybrid Cloud & Data OA Top,,Unassigned,0.0,-174.0,0.0,0.0,0.0,Malaysia,Unassigned,0.0,Strategy & Technology,Hybrid Cloud & Data,Hybrid Cloud & Data Top,-174.0
2022,1,2,APAC,ASEAN,Philippines,Unassigned,Unassigned,Hybrid Cloud & Data OA Top,,Unassigned,0.02,0.02,0.0,0.0,0.0,Philippines,Unassigned,0.0,Strategy & Technology,Hybrid Cloud & Data,Hybrid Cloud & Data Top,0.02
2022,1,2,APAC,ASEAN,Singapore DIST,"DAIKIN INDUSTRIES,LTD.",Select BPS-T,HR and Employee Operations OA,None,Unassigned,0.0,50795.0,0.0,0.0,0.0,Singapore,Singapore Select,0.0,Intelligent Operations,Business Operations,Intelligent HR and Employee Operations,50795.0
2022,1,2,APAC,ASEAN,Singapore Other,SYNAPSE+ PTE. LTD.,Healthcare,AMS for SAP Apps,None,Unassigned,0.0,0.0,0.0,0.0,0.0,Singapore,Singapore Select,0.0,Intelligent Operations,Application Operations,Application Management Services for SAP Applications,0.0
2022,1,2,APAC,ASEAN,Thailand,Unassigned,Unassigned,Cybersecurity Top,None,Unassigned,0.0,0.0,0.0,0.0,0.0,Thailand,Unassigned,0.0,Intelligent Operations,Cybersecurity,Cybersecurity Services Top,-23232.12
2022,1,2,APAC,GCG,Hong Kong,HONG KONG TRADE DEVELOPMENT COUNCIL,Select BPS-T,"App Mig and Modern (not AWS, Microsoft) OA",None,Unassigned,0.0,0.0,0.0,0.0,0.0,Hong Kong,Hong Kong Select,0.0,Strategy & Technology,Hybrid Cloud & Data,"Application Migration and Modernization (not AWS, Microsoft)",0.0
2022,1,2,APAC,GCG,MCN Other,"GUANGZHOU SUNDA INTERNATIONAL TRADING CO., LTD.",Select BPS-T,Marketing Transformation OA,None,Unassigned,0.0,0.0,0.0,0.0,0.0,China,PRC Select SC Non Shenzhen/WC,0.0,Strategy & Technology,Business Applications,Marketing Transformation,0.0
2022,1,2,APAC,GCG,MCN Other,JIANGSU NONGCUN CREDIT COOPERATIVES UNION,Select BPS-T,"App Mig and Modern (not AWS, Microsoft) OA",None,Unassigned,0.0,0.0,0.0,0.0,0.0,China,PRC Select GOE FSS,0.0,Strategy & Technology,Hybrid Cloud & Data,"Application Migration and Modernization (not AWS, Microsoft)",0.0
2022,1,2,APAC,GCG,MCN Other,"PEPSICO, INC.",Select BPS-T,Source-to-Pay Operations BPO,None,Unassigned,0.0,0.0,0.0,0.0,0.0,China,PRC Select MNC & Automotive,0.0,Intelligent Operations,Business Operations,Intelligent Procurement Operations,0.0
2022,1,2,APAC,GCG,MCN Other,WPP PLC,Select BPS-T,Custom Application Management Services OA,None,Unassigned,0.0,0.0,0.0,0.0,0.0,China,PRC Select MNC & Automotive,0.0,Intelligent Operations,Application Operations,Custom Application Management Services,0.0
2022,1,2,APAC,GCG,MCN Other,"YANGTZE STORAGE TECHNOLOGY HOLDINGS CO., LTD.",Select BPS-T,"AI Integration Services (with IBM, AWS)",None,Unassigned,0.0,0.0,0.0,0.0,0.0,China,PRC Select EC Non Shanghai,0.0,Strategy & Technology,Hybrid Cloud & Data,"AI Integration Services (with IBM, AWS, Microsoft)",0.0
2022,1,2,APAC,GCG,MCN Other,Unassigned,Unassigned,Strategy & Tech Top OA,,Unassigned,0.0,-0.24,0.0,0.0,0.0,China Offshore Operations,Unassigned,0.0,Strategy & Technology,Strategy & Tech Top,Strategy & Tech Top Offering,-0.24
2022,1,2,APAC,GCG,MCN Other,KYNDRYL GLOBAL OVERRIDE,Computer Integrated Systems Design,IBM CyberDefend Other,None,Unassigned,0.0,0.0,0.0,0.0,0.0,Macao,Hong Kong Non Sales,0.0,Intelligent Operations,Cybersecurity,IBM CyberDefend,0.0
2022,1,2,APAC,GCG,Taiwan,"E. SUN FINANCIAL HOLDING COMPANY, LTD.",Select BPS-T,"AI Integration Services (with IBM, AWS)",None,Unassigned,0.0,0.0,0.0,0.0,0.0,Taiwan,Taiwan Select,0.0,Strategy & Technology,Hybrid Cloud & Data,"AI Integration Services (with IBM, AWS, Microsoft)",0.0
2022,1,2,APAC,GCG,Taiwan,INVENTEC CORPORATION,Select BPS-T,Strategy & Tech Top OA,None,Unassigned,0.0,0.0,0.0,0.0,0.0,Taiwan,Taiwan Select,0.0,Strategy & Technology,Strategy & Tech Top,Strategy & Tech Top Offering,0.0
2022,1,2,APAC,GCG,Taiwan,"KGI LIFE INSURANCE CO., LTD.",Select BPS-T,Custom Application Management Services OA,None,Unassigned,0.0,0.0,0.0,0.0,0.0,Taiwan,Taiwan Select,0.0,Intelligent Operations,Application Operations,Custom Application Management Services,0.0
2022,1,2,APAC,GCG,Taiwan,MEGA FINANCIAL HOLDING COMPANY LIMITED,Select BPS-T,Digital Product Design and Engineering OA,None,Unassigned,0.0,0.0,0.0,0.0,0.0,Taiwan,Taiwan Select,0.0,Strategy & Technology,Hybrid Cloud & Data,Digital Product Design and Engineering,0.0
2022,1,2,APAC,ISA,ISA Other,BAJAJ FINSERV LIMITED,Banking,IBM Cyber Threat Management Other,None,Unassigned,0.0,0.0,0.0,0.0,0.0,India PTE Ltd,ISA Select FSS & MFG Squad,0.0,Intelligent Operations,Cybersecurity,IBM Cyber Threat Management,0.0
2022,1,2,APAC,ISA,ISA Other,CANARA BANK,Banking,Custom Application Management Services OA,None,Unassigned,0.0,0.0,0.0,0.0,0.0,India PTE Ltd,ISA Strategic,0.0,Intelligent Operations,Application Operations,Custom Application Management Services,0.0
2022,1,2,APAC,ISA,ISA Other,COMPAGNIE DE SAINT-GOBAIN,Unassigned,Application Mgmt Services for Oracle OA,None,Unassigned,0.0,0.0,0.0,0.0,0.0,India PTE Ltd,ISA Non Sales,0.0,Intelligent Operations,Application Operations,Application Management Services for Oracle,0.0
2022,1,2,APAC,ISA,ISA Other,HSBC HOLDINGS PLC,Select BPS-T,Custom Application Management Services OA,None,Unassigned,0.0,0.0,0.0,0.0,0.0,India PTE Ltd,ISA West,0.0,Intelligent Operations,Application Operations,Custom Application Management Services,0.0
2022,1,2,APAC,ISA,ISA Other,ICICI BANK LIMITED,Banking,Digital Product Design and Engineering OA,None,Unassigned,0.0,0.0,0.0,0.0,0.0,India PTE Ltd,ISA Strategic,0.0,Strategy & Technology,Hybrid Cloud & Data,Digital Product Design and Engineering,0.0
2022,1,2,APAC,ISA,ISA Other,"OTSUKA HOLDINGS CO., LTD.",Digital Squads,AMS for SAP Apps,None,Unassigned,0.0,0.0,0.0,0.0,0.0,India PTE Ltd,ISA West,0.0,Intelligent Operations,Application Operations,Application Management Services for SAP Applications,0.0
2022,1,2,APAC,ISA,ISA Other,PFIZER INC.,Digital Squads,SAP,None,Unassigned,0.0,0.0,0.0,0.0,0.0,India PTE Ltd,ISA West,0.0,Strategy & Technology,Business Applications,Business Transformation with SAP Applications,0.0
2022,1,2,APAC,ISA,ISA Other,Unassigned,Banking,HCM Top,None,Unassigned,0.0,0.0,0.0,0.0,0.0,India PTE Ltd,Unassigned,0.0,Intelligent Operations,Application Operations,Application Operations Top,0.0
2022,1,2,APAC,ISA,ISA Other,WPP MARKETING COMMUNICATIONS INDIA PRIVATE LIMITED,Digital Squads,Strategy & Tech Top OA,None,Unassigned,0.0,0.0,0.0,0.0,0.0,India PTE Ltd,ISA West,0.0,Strategy & Technology,Strategy & Tech Top,Strategy & Tech Top Offering,0.0
2022,1,2,APAC,Korea,Korea,SAMSUNG ELECTRONICS,Electronics,"App Mig and Modern (not AWS, Microsoft) OA",,ENTERPRISE,60750.0,16537.55,0.0,0.0,0.0,Korea,Korea Enterprise,0.0,Strategy & Technology,Hybrid Cloud & Data,"Application Migration and Modernization (not AWS, Microsoft)",16537.55
2022,1,2,Americas,Canada,Canada Fin,BANK OF MONTREAL,Banking,Quality Engineering Services OA,Quality Engineering,ENTERPRISE,264945.23,12994.73,0.0,0.0,0.0,Canada,Canada Enterprise,0.0,Intelligent Operations,Application Operations,Quality Engineering Services,12994.73
2022,1,2,Americas,Canada,Canada Fin,CANADIAN PAYMENTS ASSOCIATION,Select Client,Cybersecurity Top,None,Unassigned,0.0,0.0,0.0,0.0,0.0,Canada,CA Select - C,0.0,Intelligent Operations,Cybersecurity,Cybersecurity Services Top,0.0
2022,1,2,Americas,Canada,Canada Fin,CREDIT UNION CENTRAL ALBERTA,Select Client,HCM Top,None,Unassigned,0.0,0.0,0.0,0.0,0.0,Canada,CA Select - C,0.0,Intelligent Operations,Application Operations,Application Operations Top,0.0
2022,1,2,Americas,Canada,Canada Fin,ROYAL BANK OF CANADA,Banking,"AI Integration Services (with IBM, AWS)",,ENTERPRISE,22110.11,735.65,0.0,0.0,0.0,Canada,Canada Enterprise,0.0,Strategy & Technology,Hybrid Cloud & Data,"AI Integration Services (with IBM, AWS, Microsoft)",735.65
2022,1,2,Americas,Canada,Canada Ind,SUNCOR ENERGY INC,Select Client,IBM CyberDefend Other,None,Unassigned,0.0,0.0,0.0,0.0,0.0,Canada,CA Select - C,0.0,Intelligent Operations,Cybersecurity,IBM CyberDefend,0.0
2022,1,2,Americas,Canada,Canada Other,BOMBARDIER INC,Select Client,AMS for SAP Apps,None,Unassigned,0.0,0.0,0.0,0.0,0.0,Canada,CA Select - C,0.0,Intelligent Operations,Application Operations,Application Management Services for SAP Applications,0.0
2022,1,2,Americas,Canada,Canada Other,DELOITTE TOUCHE TOHMATSU LIMITED,Government,Custom Application Management Services OA,None,Unassigned,0.0,0.0,0.0,0.0,0.0,Canada,Canada Enterprise,0.0,Intelligent Operations,Application Operations,Custom Application Management Services,0.0
2022,1,2,Americas,Canada,Canada Other,EMPIRE COMPANY LIMITED,Select Client,Quality Engineering Services OA,None,Unassigned,0.0,0.0,0.0,0.0,0.0,Canada,CA Select - C,0.0,Intelligent Operations,Application Operations,Quality Engineering Services,0.0
2022,1,2,Americas,Canada,Canada Other,LUNDIN MINING CORPORATION,Select BPS-T,SAP Successfactors,None,Unassigned,0.0,0.0,0.0,0.0,0.0,Canada,CA Select - C,0.0,Strategy & Technology,Business Applications,HR Technology,0.0
2022,1,2,Americas,Canada,Canada Other,SOCIÉTÉ DE L'ASSURANCE AUTOMOBILE DU QUÉBEC,Government,SAP Successfactors,None,Unassigned,0.0,0.0,0.0,0.0,0.0,Canada,CA Select - C,0.0,Strategy & Technology,Business Applications,HR Technology,0.0
2022,1,2,Americas,Canada,Canada Other,TELUS CORPORATION,Telecommunications,Custom Application Management Services OA,None,Unassigned,0.0,0.0,0.0,0.0,0.0,Canada,CA Select - C,0.0,Intelligent Operations,Application Operations,Custom Application Management Services,0.0
2022,1,2,Americas,Canada,Canada PUB,GOVT OF NFLD&LAB,Select Client,IBM Cyber Strategy and Risk Other,Cyber Strategy & Risk,FOUNDATION,0.0,-69.58,0.0,0.0,0.0,Canada,CA Select - C,0.0,Intelligent Operations,Cybersecurity,IBM Cyber Strategy and Risk,-69.58
2022,1,2,Americas,Canada,Canada PUB,Unassigned,Unassigned,HCM Top,None,Unassigned,0.0,0.0,0.0,0.0,0.0,Canada,Unassigned,0.0,Intelligent Operations,Application Operations,Application Operations Top,1865.97
2022,1,2,Americas,Canada,Canada Quebec,GOVERNMENT OF CANADA,Government,Application Management Services for ISVs (Microsoft),None,Unassigned,0.0,0.0,0.0,0.0,0.0,Canada,CA Select - C,0.0,Intelligent Operations,Application Operations,"Application Management Services for ISVs (not SAP, Oracle)",0.0
2022,1,2,Americas,Canada,Canada Quebec,QUEBEC GOVT,Healthcare,Strategy & Tech Top OA,,ENTERPRISE,6953.3,738.8,0.0,0.0,0.0,Canada,CA Select - C,0.0,Strategy & Technology,Strategy & Tech Top,Strategy & Tech Top Offering,738.8
2022,1,2,Americas,Canada,Canada Quebec,SOCIÉTÉ DE L'ASSURANCE AUTOMOBILE DU QUÉBEC,Government,SAP,None,Unassigned,0.0,0.0,0.0,0.0,0.0,Canada,CA Select - C,0.0,Strategy & Technology,Business Applications,Business Transformation with SAP Applications,0.0
2022,1,2,Americas,LA,Brazil,CEMIG - COMPANHIA ENERGETICA DE MINAS GERAIS,Select Client,IBM CyberDefend Other,Security Services,PREMIER,0.0,-529.67,0.0,0.0,0.0,Brazil,Brazil Select,0.0,Intelligent Operations,Cybersecurity,IBM CyberDefend,-529.67
2022,1,2,Americas,LA,Brazil,ITAU UNIBANCO,Banking,"AI Integration Services (with IBM, AWS)",AI & Analytics,ENTERPRISE,71099.51,71099.51,0.0,0.0,0.0,Brazil,Brazil Enterprise,0.0,Strategy & Technology,Hybrid Cloud & Data,"AI Integration Services (with IBM, AWS, Microsoft)",71099.51
2022,1,2,Americas,LA,Brazil,TELEVISAO BAHIA S/A,Select BPS-T,IBM Cyber Threat Management Other,None,Unassigned,0.0,0.0,0.0,0.0,0.0,Brazil,Brazil Select,0.0,Intelligent Operations,Cybersecurity,IBM Cyber Threat Management,0.0
2022,1,2,Americas,LA,Brazil,VOLKSWAGEN,Select Client,Data Transformation,,ENTERPRISE,8110.45,3950.56,0.0,0.0,0.0,Brazil,Brazil Select,0.0,Strategy & Technology,Hybrid Cloud & Data,"Data Transformation (with IBM, AWS, Microsoft)",3950.56
2022,1,2,Americas,LA,LA A and U,CORAZON DEL SUR S.A.,Select BPS-T,Source-to-Pay Operations BPO,None,Unassigned,0.0,0.0,0.0,0.0,0.0,Argentina,South SSA Select,0.0,Intelligent Operations,Business Operations,Intelligent Procurement Operations,0.0
2022,1,2,Americas,LA,LA A and U,GRUPO SUPERVIELLE S.A.,Select Client,Digital Product Design and Engineering OA,None,Unassigned,0.0,0.0,0.0,0.0,0.0,Argentina,South SSA Select,0.0,Strategy & Technology,Hybrid Cloud & Data,Digital Product Design and Engineering,0.0
2022,1,2,Americas,LA,LA Chile,EMPRESAS CMPC S.A.,Select Client,AMS for ISVs (Salesforce),None,Unassigned,0.0,0.0,0.0,0.0,0.0,Chile,Chile Select,0.0,Intelligent Operations,Application Operations,"Application Management Services for ISVs (not SAP, Oracle)",0.0
2022,1,2,Americas,LA,LA Chile,Unassigned,Unassigned,Strategy & Tech Top OA,None,Unassigned,0.0,0.0,0.0,0.0,0.0,Chile,Unassigned,0.0,Strategy & Technology,Strategy & Tech Top,Strategy & Tech Top Offering,-63378.91
2022,1,2,Americas,LA,LA North SSA,ARGOS USA LLC,Select Client,AMS for SAP Apps,None,Unassigned,0.0,0.0,0.0,0.0,0.0,Colombia,North SSA Select,0.0,Intelligent Operations,Application Operations,Application Management Services for SAP Applications,0.0
2022,1,2,Americas,LA,LA North SSA,Unassigned,Select Build(ISV)/Service(GSI),Strategy & Tech Top OA,,Unassigned,0.0,-0.07,0.0,0.0,0.0,Peru,Unassigned,0.0,Strategy & Technology,Strategy & Tech Top,Strategy & Tech Top Offering,-0.07
2022,1,2,Americas,US Communications & Industrial,US Communications & Industrial,NORTHWEST NATURAL HOLDING COMPANY,Select Client,Custom Application Management Services OA,None,Unassigned,0.0,0.0,0.0,0.0,0.0,US Marketing Country,13. AK-ID-MT-OR-WA Hub,0.0,Intelligent Operations,Application Operations,Custom Application Management Services,0.0
2022,1,2,Americas,US Communications & Industrial,US Communications & Industrial,WORLD FUEL SERVICES CORP,Select Client,Strategy & Tech Top OA,,Unassigned,0.0,0.0,0.0,0.0,0.0,US Marketing Country,08. FL-PR-VI Hub,0.0,Strategy & Technology,Strategy & Tech Top,Strategy & Tech Top Offering,0.0
2022,1,2,Americas,US Communications & Industrial,US Communications & Industrial,"CEMEX, S.A.B. DE C.V.",Select Client,Source-to-Pay Operations BPO,None,Unassigned,0.0,0.0,0.0,0.0,0.0,US Marketing Country,17. LA-TX Hub,0.0,Intelligent Operations,Business Operations,Intelligent Procurement Operations,0.0
2022,1,2,Americas,US Communications & Industrial,US Communications & Industrial,HONDA MOTOR,Automotive,IBM CyberDefend Other,,ENTERPRISE,0.0,-6687.26,0.0,0.0,0.0,US Marketing Country,US Industrial Strategic,0.0,Intelligent Operations,Cybersecurity,IBM CyberDefend,-6687.26
2022,1,2,Americas,US Communications & Industrial,US Communications & Industrial,ECHOSTAR/DISH NETWORK,Media & Entertainment,SALESFORCE,Salesforce,TARGET PREMIER,249743.28,33878.08,0.0,0.0,0.0,US Marketing Country,US EU/TME Strategic,0.0,Strategy & Technology,Business Applications,Business Transformation with Salesforce,33878.08
2022,1,2,Americas,US Communications & Industrial,US Communications & Industrial,ECHOSTAR/DISH NETWORK,Unassigned,Custom Application Management Services OA,Custom Application Operations,TARGET PREMIER,0.0,-31000.0,0.0,0.0,0.0,US Marketing Country,Unassigned,0.0,Intelligent Operations,Application Operations,Custom Application Management Services,-31000.0
2022,1,2,Americas,US Communications & Industrial,US Communications & Industrial,THE CLEARING HOUSE PAYMENTS COMPANY L L C,Select Build(ISV)/Service(GSI),IBM Cyber Threat Management Other,Cyber Threat Management,Unassigned,8388.89,3108.58,0.0,0.0,0.0,US Marketing Country,03. OH-PA Hub,0.0,Intelligent Operations,Cybersecurity,IBM Cyber Threat Management,3108.58
2022,1,2,Americas,US Communications & Industrial,US Communications & Industrial,"LUMEN TECHNOLOGIES, INC.",Telecommunications,Strategy & Tech Top OA,None,Unassigned,0.0,0.0,0.0,0.0,0.0,US Marketing Country,US Dist/Ind/EU/TME Enterprise,0.0,Strategy & Technology,Strategy & Tech Top,Strategy & Tech Top Offering,0.0
2022,1,2,Americas,US Distribution,US TNT,AMERICAN AIRLINES INC.,Travel & Transportation,HR and Employee Operations OA,Talent Operations,FOUNDATION,2447731.07,2447731.07,0.0,0.0,0.0,US Marketing Country,US Dist Strategic,0.0,Intelligent Operations,Business Operations,Intelligent HR and Employee Operations,2447731.07
2022,1,2,Americas,US Federal,US Federal,CIV - CUSTOMS AND BORDER PROTECTION,Government,Strategy & Tech Top OA,,ENTERPRISE,2569677.51,386969.17,0.0,0.0,0.0,US Marketing Country,US Federal Enterprise,0.0,Strategy & Technology,Strategy & Tech Top,Strategy & Tech Top Offering,386969.17
2022,1,2,Americas,US Federal,US Federal,CIV - TREASURY - OTHER,Government,Strategy & Tech Top OA,,ENTERPRISE,4483452.47,923095.51,0.0,0.0,0.0,US Marketing Country,US Federal Enterprise,0.0,Strategy & Technology,Strategy & Tech Top,Strategy & Tech Top Offering,923095.51
2022,1,2,Americas,US Federal,US Federal,DVA FEDERAL CREDIT UNION,Government,"AI Integration Services (with IBM, AWS)",None,Unassigned,0.0,0.0,0.0,0.0,0.0,US Marketing Country,US Federal Enterprise,0.0,Strategy & Technology,Hybrid Cloud & Data,"AI Integration Services (with IBM, AWS, Microsoft)",0.0
2022,1,2,Americas,US Federal,US Federal,BASE REALIGNMENT & CLOSURE DIVISION,Government,Strategy & Tech Top OA,None,Unassigned,0.0,0.0,0.0,0.0,0.0,US Marketing Country,US Federal Enterprise,0.0,Strategy & Technology,Strategy & Tech Top,Strategy & Tech Top Offering,0.0
2022,1,2,Americas,US Financial,US Financial,PAYPAL,Unassigned,Finance Operations BPO,,FOUNDATION,0.0,-3463.85,0.0,0.0,0.0,US Marketing Country,Unassigned,0.0,Intelligent Operations,Business Operations,Intelligent Finance Operations,-3463.85
2022,1,2,Americas,US Financial,US Financial,TRUIST,Banking,Custom Application Management Services OA,Custom Application Operations,ENTERPRISE,1875813.92,236005.97,0.0,0.0,0.0,US Marketing Country,US FSM Enterprise Bank & INS,0.0,Intelligent Operations,Application Operations,Custom Application Management Services,236005.97
2022,1,2,Americas,US Financial,US Financial,CHUBB & SON,Insurance,Application Mgmt Services for Oracle OA,Oracle Application Operations,FOUNDATION,16094.83,536.83,0.0,0.0,0.0,US Marketing Country,US FSM EAST,0.0,Intelligent Operations,Application Operations,Application Management Services for Oracle,536.83
2022,1,2,Americas,US Financial,US Financial,GUARDIAN LIFE INSURANCE COMPANY OF AMERICA,Select Client,Application Mgmt Services for Oracle OA,None,Unassigned,0.0,0.0,0.0,0.0,0.0,US Marketing Country,02. CT-NJ-NY Hub,0.0,Intelligent Operations,Application Operations,Application Management Services for Oracle,0.0
2022,1,2,Americas,US Financial,US Financial,STANCORP FINANCIAL,Select Client,IBM Cyber Threat Management Other,Cyber Threat Management,TARGET ENTERPRISE,3750.0,3381.36,0.0,0.0,0.0,US Marketing Country,13. AK-ID-MT-OR-WA Hub,0.0,Intelligent Operations,Cybersecurity,IBM Cyber Threat Management,3381.36
2022,1,2,Americas,US Financial,US Financial,TOKIO MARINE & NICHIDO FIRE,Select Client,ORACLE,,Unassigned,61580.0,26511.27,0.0,0.0,0.0,US Marketing Country,02. CT-NJ-NY Hub,0.0,Strategy & Technology,Business Applications,Business Transformation with Oracle,26511.27
2022,1,2,Americas,US Public and Communications,US Public and Communications,"AWARE INTEGRATED, INC.",Select Client,Custom Application Management Services OA,None,Unassigned,0.0,0.0,0.0,0.0,0.0,US Marketing Country,11. MN-ND-SD Hub,0.0,Intelligent Operations,Application Operations,Custom Application Management Services,0.0
2022,1,2,Americas,US Public and Communications,US Public and Communications,"ELEVANCE HEALTH, INC.",Healthcare,Custom Application Management Services OA,Custom Application Operations,ENTERPRISE,5785588.38,781051.13,0.0,0.0,0.0,US Marketing Country,ELEVANCE,0.0,Intelligent Operations,Application Operations,Custom Application Management Services,781051.13
2022,1,2,Americas,US Public and Communications,US Public and Communications,USABLE MUTUAL INSURANCE COMPANY,Select Client,IBM CyberDefend Other,None,Unassigned,0.0,0.0,0.0,0.0,0.0,US Marketing Country,12. AR-IA-KS-MO-NE-OK Hub,0.0,Intelligent Operations,Cybersecurity,IBM CyberDefend,0.0
