YEAR,QUARTER,MONTH,GEOGRAPHY,MARKET,COUNTRY,REGION,BRANCH,UT15_NAME,UT17_NAME,UT20_NAME,UT30_NAME,REVENUE,GROSS_PROFIT,REVENUE_PY,GROSS_PROFIT_PY,REVENUE_PPY,GROSS_PROFIT_PPY
2022,1,1,Americas,Canadian Market,Canada,Canada Region,Canada Enterprise,Data Platform,Data Fabric,Data Intelligence,Decision Optimization,141.59,141.59,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,Canada Enterprise,Data Platform,Data Fabric,Data Intelligence,SPSS Statistics,733.83,733.83,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,Canada Enterprise,Data Platform,Data Fabric,Databases,Db2,544.5,544.5,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,Canada Enterprise,Data Platform,Data and AI Top (AUO),Data Platform Top Portfolio (AUO),Data Platform Top (AUO),9149.67,9149.67,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,Canada Enterprise,Public Cloud Platform,Public Cloud PaaS,Cloud Native PaaS,Cloud Containers,7989.16,7989.16,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,Canada Enterprise,Public Cloud Platform,Public Cloud PaaS,Cloud Native PaaS,Cloud Data Services,2537.91,2537.91,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,Canada Enterprise,Public Cloud Platform,Public Cloud PaaS,Cloud Native PaaS,Cloud Security Services,2.07,2.07,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,Canada Enterprise,Public Cloud Platform,Public Cloud PaaS,Cloud Native PaaS,Observability,1102.08,1102.08,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,Canada Enterprise,Public Cloud Platform,Public Cloud PaaS,PaaS True Up / Top (AUO),"PaaS True Up, Allocations and Other (AUO)",9320.15,9320.15,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,Canada Enterprise,Public Cloud Platform,Public Cloud TEL & Support,Technology Expert Labs & Support,IBM Cloud Premium & Advanced Support,2308.92,2308.92,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,Canada Non Sales,Automation Platform,Application Development & Integration,Application Integration,API Connect,8698.71,8698.71,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,Canada Non Sales,Automation Platform,Application Development & Integration,Application Integration,Aspera,50.27,50.27,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,Canada Non Sales,Automation Platform,Application Development & Integration,B2B Integration,Sterling Data Exchange SaaS,120.77,120.77,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,Canada Non Sales,Automation Platform,Application Development & Integration,B2B Integration,Video Streaming,1089.17,1089.17,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,Canada Non Sales,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Automation Top (AUO),810.78,810.78,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,Canada Non Sales,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),IoT Platform Withdrawn,3.23,3.23,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,Canada Non Sales,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),"Partner Rebates, Unassigned, Miscds, Other (AUO)",5056.11,5056.11,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,Canada Non Sales,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,MaaS360 Mobile Security and Management,596.54,596.54,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,Canada Non Sales,Automation Platform,Technology Business Management,Asset Lifecycle Management,Environmental Intelligence,3442.15,3442.15,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,Canada Non Sales,Data Platform,AI Productivity,AI Assistants,watsonx Orchestrate,5886.79,5886.79,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,Canada Non Sales,Data Platform,AI Productivity,Business Analytics,Cognos Analytics,582.36,582.36,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,Canada Non Sales,Data Platform,AI Productivity,Business Analytics,Planning Analytics,0.0,0.0,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,Canada Non Sales,Data Platform,AI/ML Ops,AI Tools,watsonx.ai,166.31,166.31,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,Canada Non Sales,Data Platform,Data Fabric,Data Intelligence,Decision Optimization,172.67,172.67,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,Canada Non Sales,Data Platform,Data Fabric,Data Intelligence,SPSS Statistics,9380.67,9380.67,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,Canada Non Sales,Data Platform,Data Fabric,Databases,Cloudera & Hadoop,1793.32,1793.32,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,Canada Non Sales,Data Platform,Data Fabric,Databases,Db2,176.02,176.02,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,Canada Non Sales,Public Cloud Platform,Public Cloud PaaS,Cloud Native PaaS,Cloud Containers,1345.25,1345.25,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,Canada Non Sales,Public Cloud Platform,Public Cloud PaaS,Cloud Native PaaS,Cloud Data Services,2167.35,2167.35,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,Canada Non Sales,Public Cloud Platform,Public Cloud PaaS,Cloud Native PaaS,Observability,7.82,7.82,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,Canada Non Sales,Public Cloud Platform,Public Cloud PaaS,PaaS True Up / Top (AUO),"PaaS True Up, Allocations and Other (AUO)",1630.6,1630.6,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,Canada Non Sales,Public Cloud Platform,Public Cloud TEL & Support,Technology Expert Labs & Support,Technology Expert Labs - Cloud,19.64,19.64,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,Caribbean Select,Automation Platform,Application Development & Integration,B2B Integration,Video Streaming,420.8,420.8,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,Caribbean Select,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Automation Top (AUO),0.0,0.0,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,Caribbean Select,Data Platform,Data Fabric,Data Intelligence,SPSS Statistics,218.91,218.91,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,Unassigned,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Automation Top (AUO),-2658.47,-2658.47,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,Unassigned,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),"Partner Rebates, Unassigned, Miscds, Other (AUO)",-9002.63,-9002.63,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,Unassigned,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),"Sustainability Software Top-BP Rebates, Acctg Miscodes (AUO)",-40664.18,-40664.18,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,Unassigned,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Watson FSS Top (AUO),0.0,0.0,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,Unassigned,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),"Watson Media Top - Bus Partner Rebates, Miscodes (AUO)",-68.05,-68.05,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,Unassigned,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,MaaS360 Mobile Security and Management,-1307.43,-1307.43,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,Unassigned,Automation Platform,Technology Business Management,Asset Lifecycle Management,Environmental Intelligence,-277.13,-277.13,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,Unassigned,Data Platform,Data Fabric,Data Intelligence,SPSS Statistics,105.96,105.96,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,Unassigned,Data Platform,Data and AI Top (AUO),Data Platform Top Portfolio (AUO),Data Platform Top (AUO),-14243.86,-14243.86,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,Unassigned,Public Cloud Platform,Public Cloud PaaS,Cloud Native PaaS,Cloud Containers,54707.79,54707.79,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,Unassigned,Public Cloud Platform,Public Cloud PaaS,PaaS True Up / Top (AUO),"PaaS True Up, Allocations and Other (AUO)",-6173.83,-6173.83,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,Unassigned,Storage TPS,Storage Operations / Services SW Market,Storage Operations / Services SW,Storage Top SW (TPS)(AUO),-220.02,-220.02,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,Unassigned,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage Insights/Pro & Spectrum Control,223.63,223.63,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,-1181.6,-1181.6,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Caribbean,Caribbean Region,CA Select - K,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,MaaS360 Mobile Security and Management,54798.56,54798.56,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Caribbean,Caribbean Region,Caribbean Select,Automation Platform,Application Development & Integration,Application Integration,API Connect,10794.6,10794.6,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Caribbean,Caribbean Region,Caribbean Select,Automation Platform,Application Development & Integration,Application Integration,"Financial Transactions,Payments & Insights",1430.02,1430.02,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Caribbean,Caribbean Region,Caribbean Select,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,MaaS360 Mobile Security and Management,48328.05,48328.05,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Caribbean,Caribbean Region,Caribbean Select,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,Trusteer Fraud Protection,39604.42,39604.42,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Caribbean,Caribbean Region,Caribbean Select,Automation Platform,Technology Business Management,Asset Lifecycle Management,Environmental Intelligence,4650.0,4650.0,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Caribbean,Caribbean Region,Caribbean Select,Automation Platform,Technology Business Management,Asset Lifecycle Management,Maximo,25157.18,25157.18,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Caribbean,Caribbean Region,Caribbean Select,Data Platform,AI Productivity,AI Assistants,watsonx Orchestrate,13536.96,13536.96,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Caribbean,Caribbean Region,Caribbean Select,Data Platform,AI Productivity,Business Analytics,Planning Analytics,30295.85,30295.85,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Caribbean,Caribbean Region,Caribbean Select,Data Platform,Data Fabric,Data Integration,Data Fabric Ecosystem & Emerging,20839.68,20839.68,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Caribbean,Caribbean Region,Caribbean Select,Data Platform,Data Fabric,Data Intelligence,Cloud Pak for Data,5001.75,5001.75,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Caribbean,Caribbean Region,Caribbean Select,Data Platform,Data Fabric,Data Intelligence,Master Data Management,35079.66,35079.66,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Caribbean,Caribbean Region,Caribbean Select,Public Cloud Platform,Public Cloud Contracts,Public Cloud Contracts Portfolio,IBM Cloud Subscription (BP & Annuity Use Only),32800.0,32800.0,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Caribbean,Caribbean Region,Caribbean Select,Public Cloud Platform,Public Cloud TEL & Support,Technology Expert Labs & Support,IBM Cloud Premium & Advanced Support,3944.19,3944.19,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Caribbean,Caribbean Region,Unassigned,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Automation Top (AUO),0.0,0.0,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Caribbean,Caribbean Region,Unassigned,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),"Partner Rebates, Unassigned, Miscds, Other (AUO)",0.0,0.0,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Caribbean,Caribbean Region,Unassigned,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),"Sustainability Software Top-BP Rebates, Acctg Miscodes (AUO)",0.0,0.0,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Caribbean,Caribbean Region,Unassigned,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Watson FSS Top (AUO),0.0,0.0,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Caribbean,Caribbean Region,Unassigned,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,MaaS360 Mobile Security and Management,0.0,0.0,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Caribbean,Caribbean Region,Unassigned,Automation Platform,Technology Business Management,Asset Lifecycle Management,Environmental Intelligence,0.0,0.0,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Caribbean,Caribbean Region,Unassigned,Data Platform,Data and AI Top (AUO),Data Platform Top Portfolio (AUO),Data Platform Top (AUO),0.0,0.0,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Caribbean,Caribbean Region,Unassigned,Public Cloud Platform,Public Cloud PaaS,Cloud Native PaaS,Cloud Containers,142.09,142.09,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Caribbean,Caribbean Region,Unassigned,Public Cloud Platform,Public Cloud PaaS,PaaS True Up / Top (AUO),"PaaS True Up, Allocations and Other (AUO)",0.0,0.0,0.0,0.0,0.0,0.0
2022,1,1,Americas,Latin America Market,Argentina,Spanish South America Region,South SSA Select,Automation Platform,Application Development & Integration,Application Integration,API Connect,9055.52,9055.52,0.0,0.0,0.0,0.0
2022,1,1,Americas,Latin America Market,Argentina,Spanish South America Region,South SSA Select,Automation Platform,Application Development & Integration,Application Integration,App Connect,76.22,76.22,0.0,0.0,0.0,0.0
2022,1,1,Americas,Latin America Market,Argentina,Spanish South America Region,South SSA Select,Automation Platform,Application Development & Integration,Application Integration,Aspera,989.44,989.44,0.0,0.0,0.0,0.0
2022,1,1,Americas,Latin America Market,Argentina,Spanish South America Region,South SSA Select,Automation Platform,Application Development & Integration,B2B Integration,Blockchain Support,20.81,20.81,0.0,0.0,0.0,0.0
2022,1,1,Americas,Latin America Market,Argentina,Spanish South America Region,South SSA Select,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Automation Top (AUO),59876.3,59876.3,0.0,0.0,0.0,0.0
2022,1,1,Americas,Latin America Market,Argentina,Spanish South America Region,South SSA Select,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),IoT Platform Withdrawn,0.12,0.12,0.0,0.0,0.0,0.0
2022,1,1,Americas,Latin America Market,Argentina,Spanish South America Region,South SSA Select,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),"Partner Rebates, Unassigned, Miscds, Other (AUO)",8427.91,8427.91,0.0,0.0,0.0,0.0
2022,1,1,Americas,Latin America Market,Argentina,Spanish South America Region,South SSA Select,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),"Sustainability Software Top-BP Rebates, Acctg Miscodes (AUO)",88.24,88.24,0.0,0.0,0.0,0.0
2022,1,1,Americas,Latin America Market,Argentina,Spanish South America Region,South SSA Select,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,MaaS360 Mobile Security and Management,2860.23,2860.23,0.0,0.0,0.0,0.0
2022,1,1,Americas,Latin America Market,Argentina,Spanish South America Region,South SSA Select,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,Verify,22173.99,22173.99,0.0,0.0,0.0,0.0
2022,1,1,Americas,Latin America Market,Argentina,Spanish South America Region,South SSA Select,Automation Platform,Security Threat Management,Security Threat Mgmt,QRadar SIEM,3500.0,3500.0,0.0,0.0,0.0,0.0
2022,1,1,Americas,Latin America Market,Argentina,Spanish South America Region,South SSA Select,Automation Platform,Technology Business Management,Asset Lifecycle Management,Environmental Intelligence,-0.01,-0.01,0.0,0.0,0.0,0.0
2022,1,1,Americas,Latin America Market,Argentina,Spanish South America Region,South SSA Select,Automation Platform,Technology Business Management,Asset Lifecycle Management,Maximo,94944.2,94944.2,0.0,0.0,0.0,0.0
2022,1,1,Americas,Latin America Market,Argentina,Spanish South America Region,South SSA Select,Data Platform,AI Productivity,AI Assistants,watsonx Orchestrate,37203.51,37203.51,0.0,0.0,0.0,0.0
2022,1,1,Americas,Latin America Market,Argentina,Spanish South America Region,South SSA Select,Data Platform,AI Productivity,Business Analytics,Cognos Analytics,44806.24,44806.24,0.0,0.0,0.0,0.0
2022,1,1,Americas,Latin America Market,Argentina,Spanish South America Region,South SSA Select,Data Platform,AI Productivity,Business Analytics,Planning Analytics,6199.7,6199.7,0.0,0.0,0.0,0.0
2022,1,1,Americas,Latin America Market,Argentina,Spanish South America Region,South SSA Select,Data Platform,AI/ML Ops,AI Tools,watsonx.ai,622.34,622.34,0.0,0.0,0.0,0.0
2022,1,1,Americas,Latin America Market,Argentina,Spanish South America Region,South SSA Select,Data Platform,Data Fabric,Data Intelligence,Cloud Pak for Data,-65.88,-65.88,0.0,0.0,0.0,0.0
2022,1,1,Americas,Latin America Market,Argentina,Spanish South America Region,South SSA Select,Data Platform,Data Fabric,Databases,Db2,0.2,0.2,0.0,0.0,0.0,0.0
2022,1,1,Americas,Latin America Market,Argentina,Spanish South America Region,South SSA Select,Data Platform,Data and AI Top (AUO),Data Platform Top Portfolio (AUO),Data Platform Top (AUO),3615.4,3615.4,0.0,0.0,0.0,0.0
2022,1,1,Americas,Latin America Market,Argentina,Spanish South America Region,South SSA Select,Public Cloud Platform,Public Cloud Contracts,Public Cloud Contracts Portfolio,IBM Cloud Subscription (BP & Annuity Use Only),8547.77,8547.77,0.0,0.0,0.0,0.0
2022,1,1,Americas,Latin America Market,Argentina,Spanish South America Region,South SSA Select,Public Cloud Platform,Public Cloud PaaS,Cloud Native PaaS,Cloud Containers,0.01,0.01,0.0,0.0,0.0,0.0
2022,1,1,Americas,Latin America Market,Argentina,Spanish South America Region,South SSA Select,Public Cloud Platform,Public Cloud PaaS,Cloud Native PaaS,Cloud Data Services,148.9,148.9,0.0,0.0,0.0,0.0
2022,1,1,Americas,Latin America Market,Argentina,Spanish South America Region,South SSA Select,Public Cloud Platform,Public Cloud PaaS,PaaS True Up / Top (AUO),"PaaS True Up, Allocations and Other (AUO)",11897.1,11897.1,0.0,0.0,0.0,0.0
2022,1,1,Americas,Latin America Market,Argentina,Spanish South America Region,South SSA Select,Public Cloud Platform,Public Cloud TEL & Support,Technology Expert Labs & Support,IBM Cloud Premium & Advanced Support,6720.03,6720.03,0.0,0.0,0.0,0.0
2022,1,1,Americas,Latin America Market,Argentina,Spanish South America Region,South SSA Strategic,Automation Platform,Application Development & Integration,Application Integration,API Connect,30212.03,30212.03,0.0,0.0,0.0,0.0
2022,1,1,Americas,Latin America Market,Argentina,Spanish South America Region,South SSA Strategic,Automation Platform,Application Development & Integration,Application Integration,Cloud Pak for Integration,0.0,0.0,0.0,0.0,0.0,0.0
2022,1,1,Americas,Latin America Market,Argentina,Spanish South America Region,South SSA Strategic,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Automation Top (AUO),600.53,600.53,0.0,0.0,0.0,0.0
2022,1,1,Americas,Latin America Market,Argentina,Spanish South America Region,South SSA Strategic,Data Platform,AI Productivity,AI Assistants,watsonx Orchestrate,16225.83,16225.83,0.0,0.0,0.0,0.0
2022,1,1,Americas,Latin America Market,Argentina,Spanish South America Region,South SSA Strategic,Data Platform,Data Fabric,Databases,Cloudera & Hadoop,6835.58,6835.58,0.0,0.0,0.0,0.0
2022,1,1,Americas,Latin America Market,Argentina,Spanish South America Region,South SSA Strategic,Public Cloud Platform,Public Cloud Contracts,Public Cloud Contracts Portfolio,IBM Cloud Subscription (BP & Annuity Use Only),0.71,0.71,0.0,0.0,0.0,0.0
2022,1,1,Americas,Latin America Market,Argentina,Spanish South America Region,South SSA Strategic,Public Cloud Platform,Public Cloud PaaS,PaaS True Up / Top (AUO),"PaaS True Up, Allocations and Other (AUO)",1024.5,1024.5,0.0,0.0,0.0,0.0
2022,1,1,Americas,Latin America Market,Argentina,Spanish South America Region,South SSA Strategic,Public Cloud Platform,Public Cloud TEL & Support,Technology Expert Labs & Support,IBM Cloud Premium & Advanced Support,1169.1,1169.1,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select - K,Public Cloud Platform,Public Cloud TEL & Support,Technology Expert Labs & Support,IBM Cloud Premium & Advanced Support,136.71,136.71,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select - K,Storage TPS,Storage Operations / Services SW Market,Storage Operations / Services SW,Storage Top SW (TPS)(AUO),-12.45,-12.45,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,Canada Enterprise,Automation Platform,Application Development & Integration,Application Development,Legacy App Services,27950.35,27950.35,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,Canada Enterprise,Automation Platform,Application Development & Integration,Application Development,WebSphere Application Server,0.0,0.0,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,Canada Enterprise,Automation Platform,Application Development & Integration,Application Integration,Aspera,664.58,664.58,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,Canada Enterprise,Automation Platform,Application Development & Integration,Application Integration,"Financial Transactions,Payments & Insights",29852.96,29852.96,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,Canada Enterprise,Automation Platform,Application Development & Integration,B2B Integration,Sterling Data Exchange SaaS,17862.09,17862.09,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,Canada Enterprise,Automation Platform,Application Development & Integration,B2B Integration,Video Streaming,86.11,86.11,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,Canada Enterprise,Automation Platform,Application Development & Integration,Engineering Lifecycle Management,Engineering Lifecycle Management Suite,1239.36,1239.36,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,Canada Enterprise,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Automation Top (AUO),68109.35,68109.35,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,Canada Enterprise,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,MaaS360 Mobile Security and Management,36496.51,36496.51,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,Canada Enterprise,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,Trusteer Fraud Protection,230803.62,230803.62,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,Canada Enterprise,Automation Platform,Technology Business Management,Asset Lifecycle Management,Environmental Intelligence,6192.56,6192.56,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,Canada Enterprise,Automation Platform,Technology Business Management,Asset Lifecycle Management,Maximo,26251.47,26251.47,0.0,0.0,0.0,0.0
2022,1,1,Americas,Latin America Market,Brazil,Brazil Region,Brazil Enterprise,Public Cloud Platform,Public Cloud PaaS,Cloud Native PaaS,Deployment Automation - CD,1006.51,1006.51,0.0,0.0,0.0,0.0
2022,1,1,Americas,Latin America Market,Brazil,Brazil Region,Brazil Enterprise,Public Cloud Platform,Public Cloud PaaS,Cloud Native PaaS,Observability,7889.36,7889.36,0.0,0.0,0.0,0.0
2022,1,1,Americas,Latin America Market,Brazil,Brazil Region,Brazil Enterprise,Public Cloud Platform,Public Cloud PaaS,PaaS True Up / Top (AUO),"PaaS True Up, Allocations and Other (AUO)",7606.29,7606.29,0.0,0.0,0.0,0.0
2022,1,1,Americas,Latin America Market,Brazil,Brazil Region,Brazil Enterprise,Public Cloud Platform,Public Cloud PaaS,ZaaS and Hyper Protect Services,ZaaS and Hyper Protect,889.67,889.67,0.0,0.0,0.0,0.0
2022,1,1,Americas,Latin America Market,Brazil,Brazil Region,Brazil Enterprise,Public Cloud Platform,Public Cloud TEL & Support,Technology Expert Labs & Support,IBM Cloud Premium & Advanced Support,24662.49,24662.49,0.0,0.0,0.0,0.0
2022,1,1,Americas,Latin America Market,Brazil,Brazil Region,Brazil Non Sales,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Automation Top (AUO),-1946.75,-1946.75,0.0,0.0,0.0,0.0
2022,1,1,Americas,Latin America Market,Brazil,Brazil Region,Brazil Non Sales,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),"Partner Rebates, Unassigned, Miscds, Other (AUO)",-1293.3,-1293.3,0.0,0.0,0.0,0.0
2022,1,1,Americas,Latin America Market,Brazil,Brazil Region,Brazil Non Sales,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),"Sustainability Software Top-BP Rebates, Acctg Miscodes (AUO)",-1002.07,-1002.07,0.0,0.0,0.0,0.0
2022,1,1,Americas,Latin America Market,Brazil,Brazil Region,Brazil Non Sales,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),"Watson Media Top - Bus Partner Rebates, Miscodes (AUO)",-21.92,-21.92,0.0,0.0,0.0,0.0
2022,1,1,Americas,Latin America Market,Brazil,Brazil Region,Brazil Non Sales,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,MaaS360 Mobile Security and Management,-3624.13,-3624.13,0.0,0.0,0.0,0.0
2022,1,1,Americas,Latin America Market,Brazil,Brazil Region,Brazil Non Sales,Automation Platform,Technology Business Management,Asset Lifecycle Management,Environmental Intelligence,-515.94,-515.94,0.0,0.0,0.0,0.0
2022,1,1,Americas,Latin America Market,Brazil,Brazil Region,Brazil Non Sales,Data Platform,AI Productivity,AI Assistants,watsonx Orchestrate,3881.65,3881.65,0.0,0.0,0.0,0.0
